sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
25990_,2.778,52.571,-18.089,206.356,197.237,31.272,81.017,249.024,357,352,5.054,0.988,32.422,of locally unvoiced frames: 32.422%   (83 / 256),4,32.388,of voice breaks: 32.388%   (0.899865 seconds / 2.778347 seconds),1.144,57.795,0.497,0.579,5.837,0.838,2.306,3.437,6.032,0.955,0.059,17.687,721.354,1803.313,3065.921,4028.386
25994_tả,0.262,56.95,-16.338,199.162,192.527,21.623,159.801,223.259,45,44,5.186,0.599,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.262212 seconds),0.938,48.623,0.227,0.297,2.895,0.253,1.297,1.856,3.208,0.946,0.06,14.025,882.777,1732.955,2680.478,3768.789
25998_,2.513,54.299,-19.111,209.961,204.176,16.771,165.828,242.284,413,409,4.9,0.425,18.182,of locally unvoiced frames: 18.182%   (42 / 231),2,15.289,of voice breaks: 15.289%   (0.384173 seconds / 2.512792 seconds),0.987,48.354,0.395,0.489,5.612,0.754,2.192,3.19,5.26,0.967,0.039,18.515,660.519,1820.414,3087.517,4059.539
26002_tả,0.204,55.316,-15.338,192.11,174.949,46.743,82.972,216.816,32,31,5.781,2.08,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.204069 seconds),1.244,71.89,0.39,0.396,4.38,0.419,1.482,2.219,3.607,0.929,0.079,12.031,948.828,1805.619,2757.065,3896.373
26006_,1.66,51.978,-21.133,194.903,182.596,41.146,84.175,242.407,151,149,5.463,1.605,49.669,of locally unvoiced frames: 49.669%   (75 / 151),1,48.424,of voice breaks: 48.424%   (0.803642 seconds / 1.659597 seconds),1.512,82.589,0.644,0.749,5.79,0.789,2.232,3.275,4.716,0.948,0.08,17.874,717.16,1802.508,3039.327,4086.943
26010_THÀ_single,0.47,57.473,-11.644,184.019,185.5,10.189,169.549,203.788,81,80,5.385,0.3,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0.469549 seconds),0.803,43.222,0.413,0.395,2.733,0.288,1.325,1.543,1.783,0.978,0.023,17.258,1010.117,1790.386,2736.413,3819.395
26014_,0.543,47.762,-18.207,218.437,219.857,3.965,215.549,225.824,14,13,4.557,0.269,87.234,of locally unvoiced frames: 87.234%   (41 / 47),0,0,of voice breaks: 0   (0 seconds / 0.543093 seconds),5.235,238.543,2.974,2.255,19.294,2.353,8.308,9.423,11.202,0.851,0.247,10.189,1131.399,2013.258,3244.273,4262.099
26018_THÀ_single,0.47,58.455,-9.709,181.279,182.062,8.874,170.267,209.131,80,79,5.483,0.273,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0.469549 seconds),0.872,47.838,0.415,0.446,2.968,0.297,1.395,1.604,1.639,0.971,0.031,16.667,1010.899,1791.981,2706.082,3792.187
26022_,0.782,48.723,-16.005,234.372,229.216,17.144,200.182,248.601,15,14,4.432,0.298,91.429,of locally unvoiced frames: 91.429%   (64 / 70),0,0,of voice breaks: 0   (0 seconds / 0.782476 seconds),3.343,148.173,1.171,1.13,12.534,1.175,4.04,5.582,2.851,0.847,0.207,8.77,1005.404,1960.078,3100.843,4180.353
26026_THÁ_single,0.481,58.869,-8.117,189.945,202.092,26.212,178.404,259.483,91,90,4.941,0.613,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.480856 seconds),0.582,28.749,0.223,0.219,2.066,0.212,0.887,1.237,1.357,0.978,0.023,17.347,948.674,1754.827,2738.454,3752.22
26030_,0.63,44.424,-17.419,223.693,223.343,1.616,221.215,224.679,11,10,4.518,0.164,72.727,of locally unvoiced frames: 72.727%   (40 / 55),0,0,of voice breaks: 0   (0 seconds / 0.629692 seconds),3.144,142.071,1.671,0.808,25.163,3.696,9.358,11.259, --undefined-- ,0.881,0.17,11.839,1074.356,1869.258,3150.593,4131.417
26034_THÁ_single,0.492,59.439,-9.115,185.317,198.187,23.3,181.891,257.777,91,90,5.031,0.568,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.492305 seconds),0.655,32.975,0.251,0.256,2.422,0.233,0.984,1.198,1.596,0.969,0.033,16.327,986.546,1755.498,2729.414,3844.322
26038_,0.732,45.925,-22.564,244.837,244.837,2.637,242.972,246.701,7,6,4.766,1.631,96.923,of locally unvoiced frames: 96.923%   (63 / 65),0,0,of voice breaks: 0   (0 seconds / 0.731525 seconds),17.543,836.15,7.329,8.347,34.353,3.468,6.725,21.071, --undefined-- ,0.901,0.114,10.341,1082.364,2007.667,3161.715,4250.641
26042_THA_single,0.607,58.361,-6.199,219.488,221.109,5.888,215.213,236.603,128,127,4.522,0.118,0,of locally unvoiced frames: 0   (0 / 53),0,0,of voice breaks: 0   (0 seconds / 0.606794 seconds),0.374,16.906,0.168,0.17,2.33,0.271,1.069,1.368,1.47,0.994,0.006,22.829,944.095,1778.074,2745.007,3857.86
26046_,0.573,46.851,-23.321,241.477,241.477,1.684,240.286,242.668,7,6,4.115,0.066,96,of locally unvoiced frames: 96.000%   (48 / 50),0,0,of voice breaks: 0   (0 seconds / 0.572768 seconds),0.835,34.371,0.268,0.646,18.394,1.612,5.323,1.746, --undefined-- ,0.923,0.088,12.656,1129.761,2000.748,3270.347,4286.401
26050_THA_single,0.471,58.715,-4.275,218.037,219.011,3.469,213.521,228.23,95,94,4.566,0.075,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0.470691 seconds),0.451,20.589,0.229,0.274,2.69,0.363,1.206,1.264,1.671,0.986,0.015,19.687,974.942,1812.824,2732.394,3815.122
26054_,0.699,46.927,-18.843,240.657,240.702,4.526,235.259,246.264,11,10,4.144,0.093,93.548,of locally unvoiced frames: 93.548%   (58 / 62),0,0,of voice breaks: 0   (0 seconds / 0.699307 seconds),1.294,53.602,0.349,0.521,6.868,0.65,1.779,2.809, --undefined-- ,0.948,0.056,13.863,1035.866,1920.883,3124.496,4222.218
26058_THẠ_single,0.323,58.562,-7.935,200.209,195.065,12.057,170.934,207.509,48,47,5.129,0.333,3.704,of locally unvoiced frames: 3.704%   (1 / 27),0,0,of voice breaks: 0   (0 seconds / 0.322562 seconds),0.863,44.246,0.384,0.272,3.437,0.371,1.518,1.641,2.219,0.951,0.055,14.635,998.542,1751.241,2729.023,3746.966
26062_,0.806,46.097,-18.747,237.265,236.864,4.86,230.426,242.182,12,11,4.562,1.161,90.278,of locally unvoiced frames: 90.278%   (65 / 72),0,0,of voice breaks: 0   (0 seconds / 0.806404 seconds),18.411,839.923,13.209,14.476,18.839,1.921,7.27,11.59, --undefined-- ,0.846,0.257,10.312,1096.617,1896.733,3090.519,4128.393
26066_THẠ_single,0.301,58.215,-10.062,197.17,190.97,27.091,74.237,205.96,48,47,5.475,1.864,8,of locally unvoiced frames: 8.000%   (2 / 25),0,0,of voice breaks: 0   (0 seconds / 0.301058 seconds),1.264,69.215,0.395,0.323,3.101,0.315,1.204,1.593,2.067,0.961,0.043,15.23,1024.714,1824.563,2751.361,3904.129
26070_,0.839,48.593,-17.006,235.488,233.093,12.318,217.582,243.814,11,10,4.241,0.255,94.667,of locally unvoiced frames: 94.667%   (71 / 75),0,0,of voice breaks: 0   (0 seconds / 0.839252 seconds),3.333,141.351,1.254,1.084,15.755,2.159,3.441,7.253, --undefined-- ,0.908,0.103,10.233,1036.111,1940.403,3087.836,4144.167
26074_THẢ_single,0.456,57.217,-9.125,163.599,171.35,20.102,143.184,207.266,65,63,5.833,0.709,12.821,of locally unvoiced frames: 12.821%   (5 / 39),1,12.63,of voice breaks: 12.630%   (0.057612 seconds / 0.456146 seconds),2.071,120.818,1.105,0.675,3.96,0.449,1.928,1.906,3.287,0.886,0.144,10.099,1069.332,1839.587,2809.255,3778.034
26078_,0.63,48.014,-18.992,207.595,210.045,8.455,201.605,222.261,13,12,4.746,0.204,90.909,of locally unvoiced frames: 90.909%   (50 / 55),0,0,of voice breaks: 0   (0 seconds / 0.629609 seconds),1.529,72.553,0.78,0.647,9.442,1.174,3.614,2.942,12.9,0.912,0.124,13.473,1094.967,1902.799,3185.947,4262.211
26082_THẢ_single,0.405,57.993,-7.491,170.698,166.63,17.208,138.631,189.942,59,57,6.115,0.936,2.941,of locally unvoiced frames: 2.941%   (1 / 34),1,5.046,of voice breaks: 5.046%   (0.020425 seconds / 0.404749 seconds),1.387,84.827,0.59,0.554,3.502,0.469,1.281,1.607,2.095,0.89,0.151,10.764,1010.023,1768.506,2752.591,3668.893
26086_,0.773,48.269,-19.18,231.368,232.972,3.353,229.246,237.891,14,13,4.372,0.279,92.754,of locally unvoiced frames: 92.754%   (64 / 69),0,0,of voice breaks: 0   (0 seconds / 0.773266 seconds),3.072,134.285,1.356,1.002,10.496,1.017,4.019,4.58,10.609,0.882,0.185,11.628,1069.034,1974.409,3146.978,4224.667
26090_THÃ_single,0.442,59.098,-5.548,244.664,240.737,20.774,212.453,265.785,99,98,4.148,0.379,0,of locally unvoiced frames: 0   (0 / 38),0,0,of voice breaks: 0   (0 seconds / 0.441544 seconds),0.773,32.067,0.368,0.296,2.628,0.421,1.2,1.481,1.698,0.972,0.032,18.355,893.713,1692.204,2636.96,3735.373
26094_,0.699,43.84,-20.503,234.554,234.554,0.401,234.27,234.838,6,5,4.281,0.115,88.71,of locally unvoiced frames: 88.710%   (55 / 62),0,0,of voice breaks: 0   (0 seconds / 0.698563 seconds),2.91,124.604,1.004,1.927,31.825,2.371,3.549, --undefined-- , --undefined-- ,0.822,0.248,8.293,1173.898,1998.644,3252.281,4288.227
26098_THÃ_single,0.435,58.026,-6.964,226.658,232.651,22.238,201.75,265.866,95,94,4.294,0.409,0,of locally unvoiced frames: 0   (0 / 37),0,0,of voice breaks: 0   (0 seconds / 0.434954 seconds),0.586,25.144,0.179,0.211,3.579,0.433,1.149,1.499,2.914,0.971,0.03,16.28,914.481,1654.353,2641.73,3798.85
26102_,5.58,51.093,-16.458,218.198,203.623,38.971,72.472,257.446,272,265,4.855,1.1,72.727,of locally unvoiced frames: 72.727%   (376 / 517),5,45.352,of voice breaks: 45.352%   (2.530722 seconds / 5.580199 seconds),1.629,79.087,0.563,0.747,6.797,0.989,2.315,3.696,7.153,0.912,0.126,15.065,874.074,1946.198,3110.695,4116.437
26106_tha,0.225,58.229,-9.535,220.416,219.045,4.531,209.928,224.087,44,43,4.569,0.103,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.225496 seconds),0.407,18.579,0.199,0.188,2.882,0.26,1.314,1.655,1.85,0.985,0.016,20.451,1009.567,1829.784,2794.717,3839.309
26110_,2.559,55.192,-17.794,210.973,203.379,18.587,157.026,254.68,402,398,4.926,0.479,19.574,of locally unvoiced frames: 19.574%   (46 / 235),3,21.924,of voice breaks: 21.924%   (0.561034 seconds / 2.558965 seconds),1.066,52.503,0.425,0.519,5.288,0.678,1.838,2.757,4.913,0.954,0.064,17.84,673.114,1812.124,3084.268,4073.139
26114_tha,0.174,57.976,-11.854,215.249,214.71,2.245,209.359,217.603,32,31,4.663,0.06,0,of locally unvoiced frames: 0   (0 / 13),0,0,of voice breaks: 0   (0 seconds / 0.173821 seconds),0.37,17.273,0.134,0.149,1.937,0.172,0.801,1.182,1.409,0.989,0.012,20.991,976.238,1792.703,2682.783,4016.883
26118_,2.61,55.195,-18.598,212.612,206.053,20.671,165.176,271.023,379,374,4.854,0.506,27.917,of locally unvoiced frames: 27.917%   (67 / 240),4,29.083,of voice breaks: 29.083%   (0.759085 seconds / 2.610078 seconds),1.051,50.999,0.426,0.539,5.95,0.781,2.091,3.219,6.032,0.961,0.046,17.732,665.995,1792.623,3005.502,4035.645
26122_thả,0.221,56.897,-13.82,184.192,188.881,22.004,163.36,223.722,36,35,5.285,0.614,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.220797 seconds),0.973,51.404,0.199,0.219,3.166,0.275,1.514,1.934,2.908,0.927,0.084,12.296,998.343,1822.627,2695.706,4012.755
26126_,2.444,54.973,-18.662,207.617,202.964,16.781,161.21,250.811,412,408,4.93,0.437,16,of locally unvoiced frames: 16.000%   (36 / 225),3,16.57,of voice breaks: 16.570%   (0.404900 seconds / 2.443551 seconds),1.353,66.732,0.648,0.763,5.997,0.858,2.286,3.497,6.28,0.951,0.069,17.458,644.95,1794.801,3066.737,4051.268
26130_thả,0.205,56.784,-13.62,180.212,184.94,21.013,160.694,221.946,33,32,5.417,0.61,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.205399 seconds),1.286,69.645,0.379,0.321,3.666,0.321,2.077,2.497,3.244,0.907,0.106,10.392,974.26,1757.652,2612.365,3686.574
26134_,2.634,55.069,-17.4,204.872,201.059,18.926,134.299,247.478,380,376,4.972,0.511,27.273,of locally unvoiced frames: 27.273%   (66 / 242),3,27.751,of voice breaks: 27.751%   (0.730989 seconds / 2.634137 seconds),1.377,68.459,0.524,0.719,6.477,0.875,2.21,3.471,6.784,0.942,0.079,16.672,686.015,1805.877,3065.529,4046.914
26138_thã,0.208,57.745,-9.885,221.74,222.247,5.201,214.99,234.052,40,39,4.497,0.112,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.207779 seconds),0.477,21.455,0.233,0.21,3.782,0.323,1.251,1.954,2.905,0.978,0.023,17.453,1016.866,1753.129,2792.261,3767.318
26142_,2.505,55.363,-18.678,209.46,205.762,22.2,98.629,254.626,424,418,4.834,0.47,16.087,of locally unvoiced frames: 16.087%   (37 / 230),3,16.843,of voice breaks: 16.843%   (0.421943 seconds / 2.505190 seconds),0.96,46.41,0.411,0.537,5.646,0.71,1.831,2.988,5.811,0.965,0.041,18.024,642.185,1808.311,3072.64,4016.694
26146_thã,0.201,56.515,-10.85,216.104,217.042,3.416,212.785,224.394,37,36,4.603,0.079,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.201003 seconds),0.439,20.225,0.219,0.232,3.795,0.331,1.42,2.04,3.269,0.983,0.017,18.633,992.273,1771.416,2734.321,4031.217
26150_,2.649,54.067,-17.692,214.232,206.036,23.81,97.482,263.238,394,388,4.85,0.647,27.049,of locally unvoiced frames: 27.049%   (66 / 244),4,27.411,of voice breaks: 27.411%   (0.725994 seconds / 2.648579 seconds),1.637,79.377,0.728,0.934,6.356,0.801,2.3,3.714,6.736,0.949,0.066,17.039,650.573,1820.049,3045.347,4065.868
26154_thà,0.209,57.767,-13.512,190.331,192.263,6.933,181.401,204.722,35,34,5.195,0.192,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.209261 seconds),0.559,29.014,0.222,0.261,2.597,0.231,1.222,1.34,1.72,0.975,0.026,17.045,918.127,1824.494,2628.433,3905.545
26158_,2.5,54.998,-17.862,207.239,201.35,24.636,75.771,257.014,372,367,4.954,0.766,24.783,of locally unvoiced frames: 24.783%   (57 / 230),4,25.97,of voice breaks: 25.970%   (0.649137 seconds / 2.499582 seconds),1.576,78.077,0.692,0.891,6.36,0.84,2.401,3.79,6.65,0.952,0.061,17.288,680.178,1826.426,3046.425,4035.652
26162_thà,0.206,57.501,-11.114,192.51,191.837,4.063,183.168,198.173,35,34,5.215,0.12,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.206432 seconds),0.578,30.155,0.274,0.274,2.16,0.19,1.21,1.245,1.659,0.978,0.023,16.849,969.194,1835.785,2687.24,3681.475
26166_,2.596,54.754,-18.683,207.189,199.816,28.113,91.776,255.96,368,363,4.996,0.846,26.36,of locally unvoiced frames: 26.360%   (63 / 239),4,28.839,of voice breaks: 28.839%   (0.748522 seconds / 2.595532 seconds),1.812,90.52,0.929,1.157,6.268,0.825,2.399,3.733,5.952,0.954,0.057,17.24,692.47,1815.13,3021.55,4010.55
26170_thạ,0.204,56.62,-12.47,207.068,201.19,24.069,158.409,232.248,37,36,4.992,0.658,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.204209 seconds),1.592,79.46,0.641,0.541,4.227,0.405,1.722,2.16,3.904,0.884,0.151,10.701,1000.075,1774.386,2625.679,3607.259
26174_,2.572,55.169,-17.856,212.701,206.173,23.482,95.952,265.37,398,393,4.836,0.639,24.473,of locally unvoiced frames: 24.473%   (58 / 237),4,25.027,of voice breaks: 25.027%   (0.643635 seconds / 2.571762 seconds),1.964,94.988,0.883,0.968,6.389,0.983,2.241,3.744,7.119,0.944,0.076,16.692,665.011,1795.783,3032.722,4028.588
26178_thạ,0.206,57.404,-11.566,212.779,204.79,17.305,169.102,223.225,37,36,4.913,0.46,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.206036 seconds),1.003,49.263,0.368,0.376,5.158,0.511,1.222,1.888,3.713,0.927,0.087,13.518,1002.438,1759.355,2681.284,3627.449
26182_,2.591,55.582,-18.258,211.365,205.361,26.53,80.794,265.311,391,386,4.901,0.98,25.63,of locally unvoiced frames: 25.630%   (61 / 238),4,25.563,of voice breaks: 25.563%   (0.662254 seconds / 2.590635 seconds),1.498,73.412,0.613,0.549,5.662,0.713,1.984,3.169,5.997,0.953,0.059,16.909,679.362,1784.515,3044.529,4031.091
26186_thá,0.231,57.054,-7.648,184.399,184.673,2.504,181.828,188.995,38,37,5.41,0.08,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.231428 seconds),0.486,26.276,0.247,0.271,2.678,0.25,1.253,1.494,1.728,0.977,0.024,17.598,1003.874,1762.893,2662.713,3791.075
26190_,2.519,55.828,-17.48,212.617,207.542,18.914,129.174,249.116,427,423,4.823,0.491,17.241,of locally unvoiced frames: 17.241%   (40 / 232),3,17.955,of voice breaks: 17.955%   (0.452217 seconds / 2.518620 seconds),1.472,71.023,0.598,0.806,6.202,1.019,2.292,3.696,6.497,0.947,0.073,17.386,655.599,1776.849,3067.829,4028.528
26194_thá,0.204,57.71,-9.454,180.334,180.834,3.436,176.216,187.148,33,32,5.526,0.108,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.204410 seconds),0.535,29.59,0.249,0.259,2.292,0.2,0.932,1.389,2.093,0.972,0.03,17.413,1013.192,1796.756,2632.28,3623.574
26198_,2.583,56.277,-17.093,217.394,211.313,16.255,175.561,258.446,400,395,4.739,0.391,25.63,of locally unvoiced frames: 25.630%   (61 / 238),4,26.31,of voice breaks: 26.310%   (0.679690 seconds / 2.583424 seconds),0.976,46.234,0.367,0.476,5.536,0.666,1.806,3.112,6.458,0.959,0.051,18.116,663.075,1771.809,3040.418,3994.611
26202_thủ,0.212,59.059,-35.144,187.815,188.13,19.696,161.347,226.039,34,33,5.329,0.568,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.211961 seconds),1.23,65.557,0.144,0.271,2.852,0.273,0.903,1.293,1.352,0.975,0.027,18.277,374.69,853.861,3228.922,4071.465
26206_,2.621,55.691,-17.205,215.73,208.97,19.703,164.305,262.677,410,405,4.783,0.485,24.066,of locally unvoiced frames: 24.066%   (58 / 241),3,24.182,of voice breaks: 24.182%   (0.633757 seconds / 2.620735 seconds),1.19,56.922,0.44,0.567,5.812,0.791,1.994,3.308,5.833,0.951,0.062,17.137,702.545,1809.597,3065.454,4037.128
26210_thủ,0.185,57.971,-36.186,186.637,187.816,20.863,159.975,220.199,31,30,5.327,0.619,0,of locally unvoiced frames: 0   (0 / 14),0,0,of voice breaks: 0   (0 seconds / 0.185280 seconds),1.25,66.597,0.083,0.149,3.107,0.308,1.181,1.413,1.735,0.981,0.02,17.603,371.591,814.354,3220.457,4099.207
26214_,2.6,55.484,-17.386,209.984,203.901,18.115,161.386,250.461,384,380,4.907,0.466,25.941,of locally unvoiced frames: 25.941%   (62 / 239),3,24.57,of voice breaks: 24.570%   (0.638707 seconds / 2.599512 seconds),1.144,56.118,0.446,0.576,5.849,0.735,2.019,3.549,6.879,0.952,0.058,16.826,688.998,1802.675,3041.714,4025.024
26218_thũ,0.222,57.902,-34.517,223.522,222.574,16.791,197.811,249.176,42,41,4.488,0.348,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.222041 seconds),1.119,50.226,0.151,0.301,3.583,0.325,1.113,2.033,5.201,0.975,0.026,17.69,441.072,931.781,3280.038,4120.542
26222_,2.536,54.792,-19.226,214.429,206.804,27.369,124.586,261.848,413,410,4.834,0.707,20.601,of locally unvoiced frames: 20.601%   (48 / 233),2,18.178,of voice breaks: 18.178%   (0.460968 seconds / 2.535790 seconds),1.302,62.928,0.493,0.663,5.507,0.872,1.87,3.011,5.678,0.945,0.072,16.882,679.232,1767.149,3039.787,4035.287
26226_thũ,0.197,56.11,-30.909,225.386,217.283,19.515,183.278,239.327,37,36,4.603,0.45,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.196721 seconds),1.684,77.524,0.309,0.691,6.018,0.602,1.755,2.982,8.983,0.937,0.075,14.635,445.331,937.864,3249.061,4111.504
26230_,2.625,55.133,-17.21,216.573,211.611,20.813,150.388,259.861,392,388,4.77,0.718,28.216,of locally unvoiced frames: 28.216%   (68 / 241),3,27.975,of voice breaks: 27.975%   (0.734218 seconds / 2.624581 seconds),2.047,97.665,0.926,1.051,5.99,0.772,1.956,3.349,6.148,0.952,0.06,17.214,697.41,1795.975,3057.659,3997.877
26234_thụ,0.176,58.423,-30.452,212.444,197.478,34.805,135.798,228.736,29,28,5.101,1.023,0,of locally unvoiced frames: 0   (0 / 13),0,0,of voice breaks: 0   (0 seconds / 0.176427 seconds),2.215,112.982,0.481,0.791,4.145,0.505,1.25,2.291,4.746,0.897,0.156,15.334,414.64,880.216,3234.742,4101.072
26238_,2.535,55.278,-17.702,211.394,205.588,16.052,164.127,255.047,412,408,4.868,0.4,19.313,of locally unvoiced frames: 19.313%   (45 / 233),2,17.048,of voice breaks: 17.048%   (0.432117 seconds / 2.534632 seconds),1.178,57.343,0.499,0.632,6.049,0.776,2.235,3.679,6.853,0.95,0.067,17.177,658.176,1725.457,3031.495,4015.947
26242_thụ,0.158,54.741,-28.918,203.242,189.926,37.996,126.533,231.79,23,22,5.217,1.098,0,of locally unvoiced frames: 0   (0 / 11),0,0,of voice breaks: 0   (0 seconds / 0.158215 seconds),3.436,179.272,0.261,0.519,5.751,0.587,1.594,3.052,7.435,0.813,0.305,9.75,429.67,904.56,3181.183,4086.612
26246_,2.778,54.474,-16.887,211.554,201.485,26.584,99.414,267.196,401,395,4.976,0.807,26.172,of locally unvoiced frames: 26.172%   (67 / 256),4,28.045,of voice breaks: 28.045%   (0.778938 seconds / 2.777508 seconds),1.61,80.134,0.68,0.785,6.198,0.781,2.24,3.477,6.723,0.939,0.077,15.56,661.359,1767.887,3013.396,3989.712
26250_thu,0.22,57.067,-23.537,219.898,219.755,2.707,214.994,223.571,43,42,4.551,0.058,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.220211 seconds),0.349,15.903,0.103,0.15,2.98,0.319,0.966,1.594,1.69,0.996,0.004,25.068,419.933,903.381,3150.641,4047.751
26254_,2.413,54.985,-17.252,210.684,205.678,36.528,126.111,621.842,403,398,4.928,0.526,17.117,of locally unvoiced frames: 17.117%   (38 / 222),4,17.393,of voice breaks: 17.393%   (0.419708 seconds / 2.413096 seconds),1.214,59.841,0.465,0.597,6.077,0.81,2.25,3.564,6.26,0.949,0.064,16.664,646.744,1773.333,3060.234,4032.437
26258_thu,0.216,57.235,-23.819,215.992,215.816,2.304,212.808,219.097,42,41,4.631,0.052,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.216205 seconds),0.261,12.109,0.113,0.142,2.535,0.227,1.064,1.71,1.776,0.997,0.003,25.892,440.952,1011.545,3162.611,4105.858
26262_,2.894,54.089,-17.188,209.182,203.912,18.861,165.41,247.144,386,381,4.901,0.499,32.959,of locally unvoiced frames: 32.959%   (88 / 267),4,34.363,of voice breaks: 34.363%   (0.994588 seconds / 2.894326 seconds),1.434,70.274,0.635,0.742,6.73,0.874,2.49,3.949,7.417,0.949,0.063,16.075,712.445,1817.336,3041.933,4030.5
26266_thú,0.22,57.374,-27.77,183.27,183.35,3.229,178.933,190.828,36,35,5.45,0.101,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.219751 seconds),0.365,19.913,0.102,0.13,2.669,0.24,1.288,1.599,1.84,0.996,0.004,25.098,361.982,785.027,3099.076,3944.978
26270_,2.44,55.27,-17.45,208.65,207.538,16.543,152.779,259.758,420,414,4.829,0.403,16.071,of locally unvoiced frames: 16.071%   (36 / 224),4,16.211,of voice breaks: 16.211%   (0.395597 seconds / 2.440241 seconds),1.021,49.326,0.399,0.522,5.683,0.699,1.954,3.283,5.976,0.957,0.057,18.227,634.528,1778.842,3041.009,4005.868
26274_thú,0.19,56.454,-29.069,183.5,185.102,3.72,181.387,193.528,30,29,5.397,0.119,0,of locally unvoiced frames: 0   (0 / 14),0,0,of voice breaks: 0   (0 seconds / 0.190124 seconds),0.437,23.611,0.103,0.179,2.973,0.263,1.432,1.931,2.1,0.995,0.005,24.372,363.788,788.535,3215.267,4000.517
26278_,2.737,54.576,-17.026,210.931,203.154,25.572,95.807,260.571,392,387,4.925,0.872,28.175,of locally unvoiced frames: 28.175%   (71 / 252),4,29.155,of voice breaks: 29.155%   (0.797867 seconds / 2.736678 seconds),1.566,77.125,0.592,0.6,6.153,0.729,2.215,3.456,6.674,0.947,0.071,16.74,690.032,1798.035,3034.299,4031.222
26282_thù,0.195,57.511,-32.542,193.948,195.285,7.666,186.924,219.24,34,33,5.11,0.24,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.194814 seconds),0.771,39.374,0.178,0.309,3.088,0.276,1.157,1.79,1.695,0.98,0.023,23.833,371.219,832.448,3236.657,4091.769
26286_,2.679,55.439,-17.333,208.857,201.015,28.361,98.2,272.136,403,397,4.968,0.847,24.696,of locally unvoiced frames: 24.696%   (61 / 247),4,24.915,of voice breaks: 24.915%   (0.667588 seconds / 2.679446 seconds),1.337,66.41,0.512,0.612,6.565,0.888,2.381,3.847,7.623,0.941,0.084,16.68,663.618,1800.723,3016.863,4013.482
26290_thù,0.164,56.38,-33.772,190.82,190.886,2.719,187.088,195.555,27,26,5.238,0.083,0,of locally unvoiced frames: 0   (0 / 12),0,0,of voice breaks: 0   (0 seconds / 0.164200 seconds),0.319,16.719,0.127,0.143,3.809,0.396,1.339,1.823,2.095,0.994,0.006,24.855,366.46,812.624,3193.27,4114.817
26294_,1.516,53.97,-19.887,199.662,192.745,27.734,77.688,240.408,155,152,5.198,1.027,40.58,of locally unvoiced frames: 40.580%   (56 / 138),2,45.592,of voice breaks: 45.592%   (0.691025 seconds / 1.515657 seconds),1.307,67.938,0.36,0.464,5.149,0.763,1.601,2.51,5.16,0.964,0.046,18.135,677.617,1832.788,3018.337,4042.361
