sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
TU_single ,0.35,61.301,-23.088,264.094,264.024,2.595,256.875,268.536,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 76),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.993,0.008,27.462,448.527,790.478,3084.293,3823.909
TU_single ,0.399,59.529,-23.088,259.933,260.018,2.741,253.407,266.9,98,97,3.85,0.053,0,of locally unvoiced frames: 0   (0 / 88),0,0,of voice breaks: 0   (0 seconds / 0.398695 seconds),0.688,26.505,0.357,0.395,3.057,0.292,1.035,1.451,2.283,0.996,0.004,25.73,448.527,790.478,3084.293,3823.909
TẾT_single ,0.194,62.454,-8.423,263.222,264.42,7.941,252.06,276.562,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.97,0.036,18.336,565.358,2028.633,3077.905,4006.003
TẾT_single ,0.213,61.645,-8.423,258.211,259.309,7.857,246.684,278.124,50,49,3.837,0.137,0,of locally unvoiced frames: 0   (0 / 44),0,0,of voice breaks: 0   (0 seconds / 0.212750 seconds),0.588,22.577,0.248,0.266,4.135,0.369,2.184,2.401,2.734,0.965,0.046,17.757,565.358,2028.633,3077.905,4006.003
TỆT_single ,0.196,62.232,-20.14,199.997,201.48,7.952,191.169,213.391,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.982,0.019,19.634,577.541,2071.258,2932.778,4254.118
TỆT_single ,0.207,58.732,-20.14,198.638,198.465,4.862,190.344,210.119,36,35,5.052,0.134,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.206854 seconds),0.789,39.852,0.404,0.288,3.395,0.321,1.356,1.196,2.569,0.966,0.044,19.458,577.541,2071.258,2932.778,4254.118
ĐA_single ,0.555,60.848,-7.102,216.935,209.316,28.109,96.09,233.635,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 126),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.965,0.043,17.458,812.411,1510.908,2762.759,4090.007
ĐA_single ,0.45,61.111,-7.102,212.88,215.37,6.982,205.059,231.475,92,91,4.639,0.159,0,of locally unvoiced frames: 0   (0 / 100),0,0,of voice breaks: 0   (0 seconds / 0.449856 seconds),1.066,49.448,0.599,0.645,3.579,0.416,1.59,1.862,2.305,0.969,0.034,17.25,812.411,1510.908,2762.759,4090.007
ĐÀ_single ,0.553,58.749,-13.384,169.045,172.347,7.664,162.634,186.997,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 125),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.932,0.084,13.985,912.183,1573.464,2783.939,3932.871
ĐÀ_single ,0.535,57.658,-13.384,167.716,141.472,45.822,56.871,186.775,72,70,6.916,2.959,0,of locally unvoiced frames: 0   (0 / 121),1,5.054,of voice breaks: 5.054%   (0.027062 seconds / 0.535477 seconds),4.104,283.851,2.198,2.402,3.961,0.414,1.907,1.96,2.581,0.88,0.178,12.388,912.183,1573.464,2783.939,3932.871
ĐẠ_single ,0.352,64.382,-9.786,197.786,172.069,47.497,64.893,210.297,1,0, --undefined-- , --undefined-- ,11.688,of locally unvoiced frames: 11.688%   (9 / 77),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.842,0.281,10.948,923.219,1578.62,2824.391,4074.702
ĐẠ_single ,0.405,61.168,-9.786,191.389,173.445,38.518,83.484,201.566,50,48,5.924,1.831,16.667,of locally unvoiced frames: 16.667%   (15 / 90),1,5.351,of voice breaks: 5.351%   (0.021666 seconds / 0.404924 seconds),3.116,184.575,1.227,0.987,5.057,0.507,2.014,2.589,2.763,0.851,0.266,12.598,923.219,1578.62,2824.391,4074.702
ĐẢ_single ,0.37,60.099,-13.315,165.826,157.968,35.591,64.964,210.598,2,0, --undefined-- , --undefined-- ,9.877,of locally unvoiced frames: 9.877%   (8 / 81),0,0,of voice breaks: 0   (0 seconds / 0.370231 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.851,0.216,9.877,895.696,1483.491,2591.823,3718.992
ĐẢ_single ,0.521,55.611,-13.315,113.86,117.267,39.256,62.568,175.372,58,57,8.599,3.414,5.932,of locally unvoiced frames: 5.932%   (7 / 118),0,0,of voice breaks: 0   (0 seconds / 0.520957 seconds),7.848,674.849,4.111,5.917,10.955,1.312,6.303,7.525,10.01,0.765,0.419,7.198,895.696,1483.491,2591.823,3718.992
ĐÁ_single ,0.569,59.578,-12.163,187.486,213.662,56.535,81.99,315.35,2,0, --undefined-- , --undefined-- ,0.775,of locally unvoiced frames: 0.775%   (1 / 129),0,0,of voice breaks: 0   (0 seconds / 0.569302 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.915,0.115,12.704,900.753,1582.117,2613.868,4136.873
ĐÁ_single ,0.516,59.265,-12.163,184.528,205.146,44.759,79.258,271.755,102,101,4.85,1.186,0,of locally unvoiced frames: 0   (0 / 116),0,0,of voice breaks: 0   (0 seconds / 0.515515 seconds),2.04,98.95,1.005,0.992,4.821,0.564,2.673,2.762,3.244,0.937,0.074,14.357,900.753,1582.117,2613.868,4136.873
ĐÃ_single ,0.395,61.237,-8.537,244.734,242.612,20.534,207.648,266.365,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 87),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.945,0.065,14.654,894.346,1563.502,2804.303,4220.865
ĐÃ_single ,0.437,59.826,-8.537,232.341,235.845,16.42,210.497,261.179,96,95,4.238,0.304,0,of locally unvoiced frames: 0   (0 / 97),0,0,of voice breaks: 0   (0 seconds / 0.437278 seconds),1.187,50.281,0.65,0.511,4.102,0.43,2.154,2.197,2.308,0.936,0.085,14.521,894.346,1563.502,2804.303,4220.865
ĐỦ_single ,0.552,59.734,-29.219,179.618,179.967,22.719,147.685,224.917,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 125),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.984,0.017,19.813,418.73,783.207,3041.09,3858.995
ĐỦ_single ,0.499,55.227,-29.219,176.205,169.57,52.296,58.346,245.035,78,76,5.843,2.15,0,of locally unvoiced frames: 0   (0 / 112),1,4.819,of voice breaks: 4.819%   (0.024041 seconds / 0.498892 seconds),3.134,183.128,1.291,1.249,6.232,1.566,2.888,2.561,3.589,0.884,0.183,15.19,418.73,783.207,3041.09,3858.995
ĐÚ_single ,0.466,58.233,-31.934,215.328,247.003,48.972,201.057,339.04,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 104),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.992,0.008,21.894,424.011,924.173,2752.615,3946.918
ĐÚ_single ,0.53,55.957,-31.934,212.944,235.538,55.879,91.214,340.166,121,120,4.239,1.156,0,of locally unvoiced frames: 0   (0 / 120),0,0,of voice breaks: 0   (0 seconds / 0.530423 seconds),1.739,73.716,0.997,1.3,4.832,0.527,2.47,2.525,3.222,0.978,0.025,20.641,424.011,924.173,2752.615,3946.918
ĐŨ_single ,0.419,58.68,-20.71,306.836,300.53,27.828,246.906,335.998,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 93),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.988,0.012,21.227,463.619,968.562,3182.135,3803.473
ĐŨ_single ,0.477,60.085,-20.71,291.25,298.011,22.116,251.063,333.133,135,134,3.347,0.244,0,of locally unvoiced frames: 0   (0 / 107),0,0,of voice breaks: 0   (0 seconds / 0.477016 seconds),1.038,34.727,0.56,0.585,4.093,0.427,1.947,2.092,2.841,0.983,0.021,22.535,463.619,968.562,3182.135,3803.473
ĐÙ_single ,0.625,59.431,-30.096,195.745,196.181,7.4,184.691,213.799,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 142),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.986,0.015,24.974,380.244,816.996,2905.771,3749.44
ĐÙ_single ,0.557,60.213,-30.096,192.05,191.963,9.685,176.132,226.474,102,101,5.209,0.267,0,of locally unvoiced frames: 0   (0 / 126),0,0,of voice breaks: 0   (0 seconds / 0.557096 seconds),0.819,42.669,0.442,0.416,3.338,0.365,1.481,1.546,1.559,0.987,0.015,25.919,380.244,816.996,2905.771,3749.44
ĐU_single ,0.457,63.705,-22.305,249.488,250.591,3.586,245.501,257.182,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 102),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.992,0.009,28.011,456.866,921.963,2920.138,3659.194
ĐU_single ,0.445,58.596,-22.305,249.235,248.234,6.595,222.535,256.997,105,104,4.028,0.108,0,of locally unvoiced frames: 0   (0 / 99),0,0,of voice breaks: 0   (0 seconds / 0.444628 seconds),0.777,31.307,0.385,0.41,3.724,0.435,1.401,1.971,2.655,0.991,0.01,23.806,456.866,921.963,2920.138,3659.194
ĐỤ_single ,0.296,63.834,-26.239,231.662,178.35,78.397,61.516,245.908,2,0, --undefined-- , --undefined-- ,3.125,of locally unvoiced frames: 3.125%   (2 / 64),0,0,of voice breaks: 0   (0 seconds / 0.296474 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.935,0.082,16.626,446.4,877.436,3121.828,3750.118
ĐỤ_single ,0.219,62.721,-26.239,226.551,222.525,8.787,195.851,228.266,32,31,4.513,0.222,6.667,of locally unvoiced frames: 6.667%   (3 / 45),0,0,of voice breaks: 0   (0 seconds / 0.219199 seconds),0.884,39.896,0.227,0.25,4.591,0.672,0.662,1.389,3.655,0.968,0.044,21.56,446.4,877.436,3121.828,3750.118
THÊ_single ,0.509,60.965,-8.412,242.339,242.231,3.684,237.082,266.029,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 115),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.986,0.015,20.383,514.19,1955.25,2811.317,3740.846
THÊ_single ,0.47,59.244,-8.412,117.621,117.532,1.422,114.801,121.554,53,52,8.504,0.111,0,of locally unvoiced frames: 0   (0 / 105),0,0,of voice breaks: 0   (0 seconds / 0.470000 seconds),0.49,41.7,0.206,0.268,4.17,0.375,1.984,2.302,2.95,0.981,0.02,18.687,514.19,1955.25,2811.317,3740.846
THỄ_single ,0.468,60.363,-10.253,251.654,244.584,31.761,171.66,302.238,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 105),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.892,0.146,13.131,552.215,2184.276,2914.003,4069.886
THỄ_single ,0.458,61.016,-10.253,241.856,237.879,25.33,180.724,277.077,103,102,4.205,0.472,0,of locally unvoiced frames: 0   (0 / 102),0,0,of voice breaks: 0   (0 seconds / 0.457848 seconds),1.263,53.103,0.457,0.483,7.981,0.746,3.955,4.471,6.941,0.921,0.095,13.471,552.215,2184.276,2914.003,4069.886
THỀ_single ,0.527,63.549,-15.532,187.177,191.351,15.851,174.217,242.204,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 119),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.978,0.024,19.747,534.596,2120.126,2763.155,3954.488
THỀ_single ,0.529,62.827,-15.532,185.602,186.853,12.74,171.425,236.469,94,93,5.36,0.33,0,of locally unvoiced frames: 0   (0 / 119),0,0,of voice breaks: 0   (0 seconds / 0.528639 seconds),0.63,33.789,0.223,0.277,2.253,0.27,0.703,0.779,1.138,0.986,0.015,21.81,534.596,2120.126,2763.155,3954.488
THẾ_single ,0.541,60.955,-14.337,212.844,233.744,47.897,184.694,325.169,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 122),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.969,0.033,16.332,530.472,2162.846,2820.165,4100.543
THẾ_single ,0.5,60.095,-14.337,199.318,217.582,38.601,184.978,308.688,105,104,4.562,0.772,0,of locally unvoiced frames: 0   (0 / 112),0,0,of voice breaks: 0   (0 seconds / 0.499705 seconds),1.08,49.259,0.521,0.421,3.948,0.428,1.876,1.663,2.4,0.963,0.04,16.659,530.472,2162.846,2820.165,4100.543
THỂ_single ,0.543,57.597,-14.485,163.589,167.312,27.379,123.202,234.968,1,0, --undefined-- , --undefined-- ,4.065,of locally unvoiced frames: 4.065%   (5 / 123),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.835,0.24,8.655,546.817,2167.396,2693.938,3865.575
THỂ_single ,0.565,57.236,-14.485,161.617,142.857,47.582,63.085,223.108,74,72,7.012,2.847,2.344,of locally unvoiced frames: 2.344%   (3 / 128),1,5.953,of voice breaks: 5.953%   (0.033646 seconds / 0.565221 seconds),3.069,215.179,1.536,1.354,6.579,0.698,2.257,3.25,4.168,0.879,0.175,10.901,546.817,2167.396,2693.938,3865.575
THỆ_single ,0.518,58.831,-12.214,209.815,299.471,174.684,116.301,599.448,5,0, --undefined-- , --undefined-- ,9.402,of locally unvoiced frames: 9.402%   (11 / 117),1,55.546,of voice breaks: 55.546%   (0.287500 seconds / 0.517593 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.856,0.211,10.578,601.345,2102.026,2750.928,3985.057
THỆ_single ,0.261,60.126,-12.214,213.626,246.668,111.816,162.119,571.739,51,49,4.285,1.277,1.818,of locally unvoiced frames: 1.818%   (1 / 55),1,9.257,of voice breaks: 9.257%   (0.024172 seconds / 0.261110 seconds),2.175,93.198,0.703,0.806,6.154,0.883,2.097,3.122,5.928,0.871,0.203,11.114,601.345,2102.026,2750.928,3985.057
A_single ,0.559,63.043,-3.831,230.661,229.873,9.271,175.07,247.503,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 127),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.946,0.084,16.698,905.423,1567.454,2853.514,4151.436
A_single ,0.516,63.651,-3.831,226.579,216.8,33.773,109.058,239.231,104,103,4.582,0.921,1.724,of locally unvoiced frames: 1.724%   (2 / 116),0,0,of voice breaks: 0   (0 seconds / 0.516158 seconds),1.578,72.319,0.93,1.531,3.141,0.354,1.526,1.627,1.955,0.971,0.033,17.501,905.423,1567.454,2853.514,4151.436
Á_single ,0.629,62.02,-9.878,192.269,191.264,64.873,87.403,286.712,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 143),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.953,0.06,16.412,918.782,1587.581,2524.44,3898.831
Á_single ,0.558,61.324,-9.878,196.527,217.228,35.442,184.291,281.3,116,115,4.586,0.727,0,of locally unvoiced frames: 0   (0 / 126),0,0,of voice breaks: 0   (0 seconds / 0.558256 seconds),0.609,27.933,0.211,0.229,2.985,0.315,1.355,1.315,1.885,0.968,0.035,16.394,918.782,1587.581,2524.44,3898.831
Ả_single ,0.662,57.837,-10.189,161.473,155.944,42.552,59.15,208.262,3,0, --undefined-- , --undefined-- ,16.556,of locally unvoiced frames: 16.556%   (25 / 151),1,36.202,of voice breaks: 36.202%   (0.239583 seconds / 0.661793 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.854,0.207,9.537,895.959,1625.353,2667.864,3907.347
Ả_single ,0.53,59.384,-10.189,147.269,153.385,24.934,117.197,199.042,73,72,6.546,1.047,4.167,of locally unvoiced frames: 4.167%   (5 / 120),0,0,of voice breaks: 0   (0 seconds / 0.530187 seconds),1.987,130.062,0.607,0.966,4.525,0.42,1.819,2.314,3.568,0.797,0.33,7.642,895.959,1625.353,2667.864,3907.347
Ạ_single ,0.494,61.54,-5.091,203.73,184.534,44.171,78.896,213.814,3,0, --undefined-- , --undefined-- ,25.225,of locally unvoiced frames: 25.225%   (28 / 111),1,36.256,of voice breaks: 36.256%   (0.179167 seconds / 0.494176 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.874,0.19,12.095,980.416,1552.285,2665.272,3885.584
Ạ_single ,0.31,65.084,-5.091,202.301,190.065,51.394,66.353,318.337,46,44,5.541,1.959,2.985,of locally unvoiced frames: 2.985%   (2 / 67),1,7.257,of voice breaks: 7.257%   (0.022515 seconds / 0.310241 seconds),2.24,124.113,0.905,0.459,6.277,0.854,2.722,2.988,3.938,0.849,0.271,10.425,980.416,1552.285,2665.272,3885.584
À_single ,0.6,59.969,-7.238,180.034,182.739,9.491,167.862,204.031,1,0, --undefined-- , --undefined-- ,1.46,of locally unvoiced frames: 1.460%   (2 / 137),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.918,0.124,13.24,884.032,1625.858,3137.574,3821.523
À_single ,0.535,59.137,-7.238,180.172,176.254,15.782,109.041,197.02,90,89,5.654,0.541,0.826,of locally unvoiced frames: 0.826%   (1 / 121),0,0,of voice breaks: 0   (0 seconds / 0.535123 seconds),2.486,140.585,1.197,1.143,3.211,0.389,1.306,1.393,1.97,0.908,0.13,13.184,884.032,1625.858,3137.574,3821.523
Ã_single ,0.483,64.711,-0.842,240.714,241.5,19.361,191.42,272.274,2,0, --undefined-- , --undefined-- ,3.704,of locally unvoiced frames: 3.704%   (4 / 108),0,0,of voice breaks: 0   (0 seconds / 0.483130 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.913,0.139,14.622,984.244,1585.455,3083.667,4227.605
Ã_single ,0.479,65.002,-0.842,242.665,242.285,16.43,214.929,266.337,104,103,4.122,0.283,1.869,of locally unvoiced frames: 1.869%   (2 / 107),0,0,of voice breaks: 0   (0 seconds / 0.478512 seconds),0.843,34.756,0.354,0.365,3.161,0.371,1.356,1.555,2.029,0.942,0.071,13.979,984.244,1585.455,3083.667,4227.605
tệ ,0.286,61.95,-9.28,504.089,394.398,166.742,185.286,575.547,2,0, --undefined-- , --undefined-- ,4.918,of locally unvoiced frames: 4.918%   (3 / 61),0,0,of voice breaks: 0   (0 seconds / 0.286290 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.74,0.419,6.022,608.817,2190.385,2891.431,4077.296
tệ ,0.373,60.734,-9.28,570.796,435.417,172.587,201.868,592.198,139,134,2.385,1.177,0,of locally unvoiced frames: 0   (0 / 82),0,0,of voice breaks: 0   (0 seconds / 0.372638 seconds),3.192,76.137,1.856,2.312,16.105,2.603,6.38,11.247,18.928,0.771,0.363,7.651,608.817,2190.385,2891.431,4077.296
tế ,0.345,62.676,-10.592,198.621,203.913,14.087,191.364,243.386,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 75),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.942,0.071,13.922,513.209,2251.801,2838.307,4017.991
tế ,0.365,63.433,-10.592,203.941,216.571,23.473,195.716,271.273,75,74,4.584,0.504,0,of locally unvoiced frames: 0   (0 / 80),0,0,of voice breaks: 0   (0 seconds / 0.364979 seconds),0.569,26.082,0.152,0.162,2.007,0.18,0.897,1.139,1.758,0.973,0.028,16.803,513.209,2251.801,2838.307,4017.991
tể ,0.452,59.888,-13.698,158.392,140.64,64.556,65.407,244.763,1,0, --undefined-- , --undefined-- ,1.98,of locally unvoiced frames: 1.980%   (2 / 101),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.843,0.25,9.324,577.066,2161.815,2728.008,4092.864
tể ,0.377,61.702,-13.698,184.808,173.495,52.456,62.737,248.97,58,56,5.823,2.282,1.205,of locally unvoiced frames: 1.205%   (1 / 83),1,7.965,of voice breaks: 7.965%   (0.030001 seconds / 0.376638 seconds),3.01,175.292,0.711,0.307,4.357,0.525,1.312,1.74,4.228,0.889,0.147,10.78,577.066,2161.815,2728.008,4092.864
