sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
18982_TÙ_single,0.437,60.743,-30.557,193.494,195.231,12.141,180.16,223.626,82,81,5.117,0.314,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.436945 seconds),0.495,25.305,0.225,0.229,2.257,0.215,0.93,0.966,1.218,0.994,0.006,24.767,410.125,780.587,2968.821,3630.232
18986_,1.003,27.119,-17.355,555.871,408.185,205.807,179.232,602.755,51,46,2.761,1.713,71.795,of locally unvoiced frames: 71.795%   (84 / 117),1,80.127,of voice breaks: 80.127%   (0.803616 seconds / 1.002922 seconds),10.579,292.047,6.036,6.967,27.053,3.503,11.33,15.863,21.509,0.704,0.528,4.479,788.249,1772.085,2953.114,4076.982
18990_TỤ_single,0.357,56.872,-27.548,217.633,248.216,97.323,181.18,537.951,40,38,4.258,0.98,25.641,of locally unvoiced frames: 25.641%   (10 / 39),1,32.647,of voice breaks: 32.647%   (0.116637 seconds / 0.357272 seconds),3.748,159.603,1.908,2.453,13.972,1.974,7.939,6.215,6.543,0.821,0.305,10.211,502.026,1068.377,3055.895,3797.228
18994_,0.596,29.304,-17.798,220.242,302.59,122.504,205.667,480.185,35,32,3.627,1.226,52.941,of locally unvoiced frames: 52.941%   (36 / 68),2,30.479,of voice breaks: 30.479%   (0.181613 seconds / 0.595866 seconds),13.661,495.451,6.608,6.774,27.913,3.355,15.27,18.858,27.453,0.721,0.444,5.099,750.022,1794.233,2947.767,4086.835
18998_TỤ_single,0.204,58.232,-25.376,217.112,212.566,12.937,177.011,223.098,30,29,4.722,0.344,4.762,of locally unvoiced frames: 4.762%   (1 / 21),0,0,of voice breaks: 0   (0 seconds / 0.203549 seconds),1.37,64.67,0.348,0.519,6.443,0.645,2.525,3.126,5.726,0.953,0.062,17.294,451.121,821.103,3049.017,3725.17
19002_,0.953,21.441,-12.5,543.049,549.362,25.504,517.143,599.611,33,32,2.09,0.694,79.279,of locally unvoiced frames: 79.279%   (88 / 111),0,0,of voice breaks: 0   (0 seconds / 0.952765 seconds),20.586,430.172,12.079,11.764,37.132,3.584,21.196,25.486,36.358,0.613,0.683,2.084,769.583,1769.658,2816.305,4019.936
19006_TỦ_single,0.5,56.309,-32.192,183.915,182.974,28.681,142.285,232.127,86,85,5.541,1.179,3.571,of locally unvoiced frames: 3.571%   (2 / 56),0,0,of voice breaks: 0   (0 seconds / 0.499676 seconds),3.941,218.337,1.703,1.59,5.74,0.913,2.61,2.726,3.762,0.94,0.073,14.888,413.881,931.808,2812.204,3745.846
19010_,0.528,33.603,-19.88, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,93.333,of locally unvoiced frames: 93.333%   (56 / 60),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,768.416,1629.84,2697.565,4070.363
19014_TỦ_single,0.329,53.99,-30.704,159.52,169.117,19.46,147.185,205.124,52,51,5.926,0.682,0,of locally unvoiced frames: 0   (0 / 36),0,0,of voice breaks: 0   (0 seconds / 0.329003 seconds),3.016,178.725,1.723,1.222,4.109,0.571,1.545,1.89,3.137,0.94,0.085,16.082,417.651,963.53,2831.103,3908.892
19018_,1.123,25.59,-14.207,320.784,328.394,179.187,162.557,522.654,17,14,3.553,1.953,89.313,of locally unvoiced frames: 89.313%   (117 / 131),1,88.417,of voice breaks: 88.417%   (0.993280 seconds / 1.123399 seconds),13.93,494.938,9.638,11.463,21.516,3.609,11.783,28.51, --undefined-- ,0.758,0.344,5.388,729.145,1779.29,2871.474,4098.554
19022_TU_single,0.35,61.301,-24.93,264.205,263.942,2.738,256.648,268.193,85,84,3.789,0.049,0,of locally unvoiced frames: 0   (0 / 38),0,0,of voice breaks: 0   (0 seconds / 0.349666 seconds),0.677,25.664,0.39,0.379,2.159,0.212,0.854,0.881,0.999,0.995,0.005,27.343,460.907,788.162,3242.773,3758.79
19026_,0.422,41.605,-20.299,242.091,242.724,1.706,241.47,245.244,9,8,4.123,0.118,91.489,of locally unvoiced frames: 91.489%   (43 / 47),0,0,of voice breaks: 0   (0 seconds / 0.422199 seconds),3.681,151.768,2.476,2.515,23.725,4.113,7.079,12.773, --undefined-- ,0.84,0.252,9.592,764.869,1655.909,2920.1,4107.668
19030_TU_single,0.399,59.529,-23.088,259.78,259.789,2.715,253.917,265.007,98,97,3.85,0.053,0,of locally unvoiced frames: 0   (0 / 44),0,0,of voice breaks: 0   (0 seconds / 0.398695 seconds),0.688,26.508,0.357,0.395,3.058,0.292,1.035,1.451,2.284,0.995,0.005,25.807,445.871,787.876,3062.617,3802.841
19034_,1.085,23.03,-16.897,410.768,336.275,192.782,114.198,556.759,25,22,2.783,1.981,79.528,of locally unvoiced frames: 79.528%   (101 / 127),2,49.059,of voice breaks: 49.059%   (0.532410 seconds / 1.085234 seconds),9.839,273.778,4.646,5.105,35.614,4.402,15.755,24.775, --undefined-- ,0.673,0.518,3.444,750.445,1802.402,2925.098,4089.285
19038_TẾT_single,0.194,62.454,-6.241,264.309,265.286,8.091,253.754,276.511,46,45,3.762,0.174,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.193835 seconds),1.606,60.424,0.677,0.756,4.524,0.667,1.685,2.48,3.306,0.961,0.048,17.748,613.763,2075.797,3045.471,4066.482
19042_,1.042,31.421,-16.025,497.693,497.528,9.015,486.654,507.745,18,17,1.887,0.222,92.562,of locally unvoiced frames: 92.562%   (112 / 121),0,0,of voice breaks: 0   (0 seconds / 1.041530 seconds),12.174,229.712,6.441,7.759,24.978,2.898,11.814,16.411,40.114,0.681,0.537,3.557,772.678,1861.955,3009.413,3929.441
19046_TẾT_single,0.213,61.645,-8.423,259.037,260.371,8.799,246.861,280.464,50,49,3.837,0.137,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.212750 seconds),0.588,22.563,0.248,0.266,4.135,0.369,2.184,2.401,2.734,0.978,0.023,18.226,573.571,2050.848,3118.899,4136.646
19050_,2.537,41.364,-19.849, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,100,of locally unvoiced frames: 100.000%   (301 / 301),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,688.697,1842.018,2966.418,4034.896
19054_TỆT_single,0.196,62.232,-19.515,199.19,200.675,8.163,189.776,213.058,35,34,5,0.231,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.195679 seconds),1.127,56.345,0.561,0.405,2.83,0.29,1.021,1.049,1.155,0.974,0.028,19.037,599.527,2123.385,2924.516,4128.082
19058_,0.804,29.704,-14.352,517.193,521.703,32.059,485.758,557.951,24,19,2.007,0.541,80.645,of locally unvoiced frames: 80.645%   (75 / 93),0,0,of voice breaks: 0   (0 seconds / 0.803584 seconds),15.862,318.332,11.056,9.608,35.196,4.477,22.079,26.318,27.407,0.55,0.923,0.921,694.459,1834.669,2866.962,4038.689
19062_TỆT_single,0.207,58.732,-20.14,197.951,197.878,4.855,189.291,205.492,36,35,5.052,0.134,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.206854 seconds),0.79,39.9,0.404,0.288,3.394,0.321,1.356,1.196,2.568,0.978,0.025,19.63,590.995,2068.312,2899.825,4168.495
19066_,1.036,30.706,-17.049,288.293,357.98,137.276,246.477,574.907,28,24,2.958,1.153,70.248,of locally unvoiced frames: 70.248%   (85 / 121),2,89.86,of voice breaks: 89.860%   (0.930524 seconds / 1.035525 seconds),14.983,443.231,6.571,9.086,36.799,3.097,10.193,18.34, --undefined-- ,0.66,0.561,3.024,674.146,1863.818,2827.059,4038.608
19070_ĐA_single,0.555,60.848,-5.731,216.676,210.021,26.881,109.229,233.154,111,110,4.704,0.618,0,of locally unvoiced frames: 0   (0 / 63),0,0,of voice breaks: 0   (0 seconds / 0.554753 seconds),1.669,78.492,0.855,0.893,4.431,0.55,2.184,2.343,2.8,0.965,0.044,17.43,848.667,1575.458,2793.767,4074.806
19074_,0.538,45.465,-14.411,107.764,106.42,2.781,103.223,108.737,2,1,9.4, --undefined-- ,91.803,of locally unvoiced frames: 91.803%   (56 / 61),0,0,of voice breaks: 0   (0 seconds / 0.538445 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.602,0.692,1.857,744.196,1634.006,2613.788,3866.956
19078_ĐA_single,0.45,61.111,-7.102,212.98,215.495,7.131,204.412,231.389,92,91,4.639,0.159,0,of locally unvoiced frames: 0   (0 / 50),0,0,of voice breaks: 0   (0 seconds / 0.449856 seconds),1.066,49.44,0.599,0.645,3.579,0.416,1.59,1.862,2.303,0.969,0.034,16.943,833.646,1549.678,2775.085,4250.788
19082_,0.807,33.598,-16.052,559.301,567.832,21.288,552.133,592.063,13,11,1.887,0.409,88.172,of locally unvoiced frames: 88.172%   (82 / 93),0,0,of voice breaks: 0   (0 seconds / 0.806839 seconds),25.42,479.752,13.777,13.363,44.89,4.508,27.823,29.188, --undefined-- ,0.635,0.584,2.421,815.322,1726.848,2477.187,3780.31
19086_ĐÀ_single,0.553,58.749,-11.477,169.277,172.274,7.655,162.646,187.063,92,91,5.805,0.26,0,of locally unvoiced frames: 0   (0 / 63),0,0,of voice breaks: 0   (0 seconds / 0.552912 seconds),1.338,77.647,0.719,0.68,3.602,0.382,1.521,1.834,2.397,0.934,0.078,14.006,920.003,1602.167,2757.666,4078.218
19090_,0.428,44.159,-18.117,163.916,183.789,74.766,91.619,288.458,23,20,6.164,2.933,66.667,of locally unvoiced frames: 66.667%   (32 / 48),2,66.829,of voice breaks: 66.829%   (0.286199 seconds / 0.428256 seconds),5.583,344.115,2.554,2.269,18.65,2.189,4.969,8.007, --undefined-- ,0.877,0.153,9.717,834.646,1824.667,2738.127,3791.129
19094_ĐÀ_single,0.535,57.658,-13.384,169.257,166.536,22.8,84.804,196.803,82,80,5.99,1.088,8.197,of locally unvoiced frames: 8.197%   (5 / 61),1,6.244,of voice breaks: 6.244%   (0.033435 seconds / 0.535477 seconds),3.836,229.767,2.109,2.116,4.518,0.666,2.193,2.132,2.389,0.872,0.211,12.517,941.42,1603.63,2735.228,4105.393
19098_,0.693,39.18,-19.055,98.503,97.23,5.036,90.311,101.602,5,4,10.242,0.602,90,of locally unvoiced frames: 90.000%   (72 / 80),0,0,of voice breaks: 0   (0 seconds / 0.692994 seconds),4.217,431.925,1.37, --undefined-- ,0.925,0.08,0.617, --undefined-- , --undefined-- ,0.901,0.116,12.728,778.729,1848.758,2691.136,4000.026
19102_ĐẠ_single,0.352,64.382,-7.904,198.42,176.621,41.562,92.165,210.322,47,46,5.677,1.763,17.949,of locally unvoiced frames: 17.949%   (7 / 39),0,0,of voice breaks: 0   (0 seconds / 0.351558 seconds),3.466,196.752,1.197,0.919,5.898,0.586,1.879,2.479,4.341,0.842,0.271,11.025,952.07,1593.047,2841.139,4084.957
19106_,0.584,34.759,-13.892,247.046,248.379,25.5,206.92,309.805,34,31,4.021,0.488,71.642,of locally unvoiced frames: 71.642%   (48 / 67),1,72.154,of voice breaks: 72.154%   (0.421459 seconds / 0.584112 seconds),4.226,169.941,1.972,1.779,22.592,2.506,9.4,11.735,16.199,0.764,0.405,6.569,783.811,1733.802,2614.026,3726.706
19110_ĐẠ_single,0.405,61.168,-9.786,193.334,184.08,22.403,112.209,201.221,45,44,5.423,0.76,22.222,of locally unvoiced frames: 22.222%   (10 / 45),0,0,of voice breaks: 0   (0 seconds / 0.404924 seconds),1.996,108.269,0.783,0.522,4.122,0.384,1.803,2.169,2.693,0.88,0.195,13.524,927.829,1586.005,2797.034,4088.66
19114_,1.177,34.919,-17.402,244.243,317.339,147.172,91.943,535.024,61,58,3.321,1.823,63.768,of locally unvoiced frames: 63.768%   (88 / 138),2,79.888,of voice breaks: 79.888%   (0.940578 seconds / 1.177366 seconds),10.046,333.6,5.301,5.487,21.663,2.763,8.701,12.167,14.514,0.796,0.299,7.098,793.135,1854.586,2659.071,3898.516
19118_ĐẢ_single,0.37,60.099,-13.696,170.522,166.085,22.772,135.939,201.16,48,47,5.993,0.862,19.512,of locally unvoiced frames: 19.512%   (8 / 41),0,0,of voice breaks: 0   (0 seconds / 0.370231 seconds),1.854,111.134,0.871,0.89,9.144,1.192,3.548,4.421,5.62,0.869,0.186,10.468,944.812,1615.653,2749.715,3941.785
19122_,0.616,44.261,-17.355, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,95.714,of locally unvoiced frames: 95.714%   (67 / 70),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,858.484,1805.826,2708.6,3804.208
19126_ĐẢ_single,0.521,55.611,-13.315,141.854,140.737,22.188,90.741,175.106,60,58,7.077,1.267,18.644,of locally unvoiced frames: 18.644%   (11 / 59),1,12.984,of voice breaks: 12.984%   (0.067639 seconds / 0.520957 seconds),4.514,319.429,2.172,1.802,10.874,1.086,6.626,5.706,8.028,0.762,0.389,6.741,917.902,1520.817,2610.53,3763.251
19130_,1.007,31.775,-14.084,179.82,188.478,21.264,177.894,244.382,16,14,5.336,0.571,83.761,of locally unvoiced frames: 83.761%   (98 / 117),1,89.227,of voice breaks: 89.227%   (0.898508 seconds / 1.006992 seconds),2.613,139.42,1.61,1.696,15.687,2.007,3.559,8.211,0.113,0.824,0.236,7.527,854.853,1818.856,2595.936,3974.149
19134_ĐÁ_single,0.569,59.578,-10.488,190.066,219.787,51.243,164.171,315.44,116,115,4.556,1.025,4.615,of locally unvoiced frames: 4.615%   (3 / 65),0,0,of voice breaks: 0   (0 seconds / 0.569302 seconds),1.846,84.122,0.819,0.492,4.36,0.689,2.219,2.383,3.011,0.931,0.083,13.172,901.308,1637.896,2523.219,3848.22
19138_,0.389,44.957,-17.554, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,90.698,of locally unvoiced frames: 90.698%   (39 / 43),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,727.109,1856.249,2515.34,3531.461
19142_ĐÁ_single,0.516,59.265,-12.163,185.379,207.593,42.601,80.262,270.945,103,102,4.848,1.177,0,of locally unvoiced frames: 0   (0 / 58),0,0,of voice breaks: 0   (0 seconds / 0.515515 seconds),2.033,98.573,1.122,1.13,4.327,0.495,2.289,2.482,3.164,0.942,0.066,14.675,913.823,1585.289,2585.574,4130.663
19146_,0.875,37.112,-20.313,218.715,173.491,63.93,102.52,232.245,13,11,5.676,2.423,89.216,of locally unvoiced frames: 89.216%   (91 / 102),1,90.475,of voice breaks: 90.475%   (0.791735 seconds / 0.875083 seconds),4.588,260.456,2.387,2.482,24.856,2.048,1.963,5.601, --undefined-- ,0.753,0.381,5.833,810.862,1836.571,2679.826,3953.77
19150_ĐÃ_single,0.395,61.237,-6.049,247.734,243.05,20.567,207.414,265.979,91,90,4.115,0.352,0,of locally unvoiced frames: 0   (0 / 44),0,0,of voice breaks: 0   (0 seconds / 0.394818 seconds),0.946,38.939,0.479,0.53,3.489,0.403,1.527,2.012,2.569,0.947,0.062,14.631,950.814,1633.399,2796.268,4117.366
19154_,0.527,34.76,-14.297,301.119,289.817,33.458,220.58,326.443,32,30,3.748,0.867,76.667,of locally unvoiced frames: 76.667%   (46 / 60),1,74.519,of voice breaks: 74.519%   (0.392929 seconds / 0.527288 seconds),13.163,493.373,6.643,8.295,56.14,4.795,30.073,28.723,35.721,0.69,0.519,4.044,906.998,1702.321,2654.598,3812.461
19158_ĐÃ_single,0.437,59.826,-8.537,231.898,236.289,16.629,210.411,261.013,99,98,4.232,0.301,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.437278 seconds),1.274,53.928,0.756,0.637,4.517,0.522,2.146,2.552,2.485,0.939,0.083,14.801,912.815,1590.792,2800.423,4197.201
19162_,17.656,26.303,-14.248,500.16,451.752,148.944,103.614,620.86,195,170,2.431,1.44,92.861,of locally unvoiced frames: 92.861%   (1964 / 2115),9,97.128,of voice breaks: 97.128%   (17.148792 seconds / 17.655925 seconds),18.11,440.226,9.327,11.16,29.522,3.711,13.869,16.56,21.591,0.694,0.48,4.202,649.95,1806.264,2770.054,4012.273
19166_ĐỦ_single,0.552,59.734,-29.376,179.866,179.811,22.44,147.571,224.924,97,96,5.547,0.7,1.587,of locally unvoiced frames: 1.587%   (1 / 63),0,0,of voice breaks: 0   (0 seconds / 0.551685 seconds),1.23,68.219,0.472,0.583,4.606,0.496,1.342,1.829,3.102,0.984,0.016,20.043,374.598,778.782,2894.5,3671.201
19170_,0.625,38.404,-18.246,241.708,240.985,38.364,184.908,294.543,17,14,4.015,0.773,85.915,of locally unvoiced frames: 85.915%   (61 / 71),2,86.13,of voice breaks: 86.130%   (0.538219 seconds / 0.624895 seconds),9.342,375.111,3.776,5.274,48.43,4.24,20.978,16.301, --undefined-- ,0.672,0.525,3.401,754.555,1592.385,2803.731,4049.92
19174_ĐỦ_single,0.499,55.227,-29.219,186.917,193.459,24.77,165.536,246.317,73,71,5.215,0.595,12.5,of locally unvoiced frames: 12.500%   (7 / 56),1,20.139,of voice breaks: 20.139%   (0.100473 seconds / 0.498892 seconds),2.6,135.605,1.218,1.106,4.608,1.27,1.875,1.94,3.211,0.92,0.138,18.04,405.387,760.818,2913.562,3754.19
19178_,1.63,32.967,-21.04,217.744,215.1,57.224,93.438,282.384,39,36,4.738,1.761,85.417,of locally unvoiced frames: 85.417%   (164 / 192),2,87.128,of voice breaks: 87.128%   (1.419928 seconds / 1.629713 seconds),4.215,199.718,2.239,2.609,31.263,3.307,12.858,16.158,7.201,0.773,0.387,7.613,707.131,1782.885,2780.253,4050.979
19182_ĐÚ_single,0.466,58.233,-33.496,217.81,248.683,49.87,201.219,338.724,110,109,4.023,0.775,0,of locally unvoiced frames: 0   (0 / 52),0,0,of voice breaks: 0   (0 seconds / 0.466227 seconds),0.772,31.07,0.293,0.266,4.257,0.424,2.337,1.75,2.628,0.992,0.008,21.968,409.555,875.965,3054.776,3965.71
19186_,0.398,39.753,-22.462,244.823,246.4,17.234,214.395,289.734,70,68,4.1,0.437,18.182,of locally unvoiced frames: 18.182%   (8 / 44),1,23.93,of voice breaks: 23.930%   (0.095319 seconds / 0.398327 seconds),5.137,210.62,2.911,2.849,16.2,1.906,8.018,7.948,10.491,0.907,0.143,14.311,489.911,1456.088,2756.805,3955.257
19190_ĐÚ_single,0.53,55.957,-31.934,214.633,238.64,54.26,91.79,339.769,120,118,4.109,0.791,0,of locally unvoiced frames: 0   (0 / 60),1,3.389,of voice breaks: 3.389%   (0.017974 seconds / 0.530423 seconds),0.809,33.229,0.39,0.373,4.126,0.403,2.326,2.206,3.05,0.98,0.024,20.848,422.069,918.844,2717.608,3974.083
19194_,1.201,31.52,-16.256,124.582,195.717,99.904,119.289,306.037,11,9,4.929,2.474,86.525,of locally unvoiced frames: 86.525%   (122 / 141),1,94.615,of voice breaks: 94.615%   (1.136146 seconds / 1.200809 seconds),3.576,176.226,1.8,1.694,18.155,4.092,7.241,13.372, --undefined-- ,0.748,0.358,5.09,758.106,1800.712,2756.622,3991.168
19198_ĐŨ_single,0.419,58.68,-24.159,308.803,301.425,27.228,253.1,335.698,120,119,3.323,0.309,0,of locally unvoiced frames: 0   (0 / 47),0,0,of voice breaks: 0   (0 seconds / 0.418534 seconds),0.876,29.112,0.413,0.413,4.363,0.453,1.988,2.065,3.108,0.988,0.012,21.166,498.955,946.275,3065.711,3962.148
19202_,0.525,35.475,-20.144,360.938,368.385,221.355,98.404,624.074,22,18,3.195,2.37,80,of locally unvoiced frames: 80.000%   (48 / 60),3,86.152,of voice breaks: 86.152%   (0.452371 seconds / 0.525085 seconds),15.751,503.248,10.676,13.705,40.119,3.716,14.257,29.768, --undefined-- ,0.712,0.423,4.077,778.485,1633.297,2822.47,4040.868
19206_ĐŨ_single,0.477,60.085,-20.71,292.052,298.556,21.61,253.505,332.893,136,135,3.352,0.249,0,of locally unvoiced frames: 0   (0 / 54),0,0,of voice breaks: 0   (0 seconds / 0.477016 seconds),1.036,34.707,0.555,0.579,4.126,0.433,1.947,2.098,2.929,0.982,0.022,22.256,466.599,969.679,3224.708,3864.162
19210_,0.804,24.895,-15.783,546.003,461.79,168.11,273.243,614.481,22,20,2.286,0.932,89.247,of locally unvoiced frames: 89.247%   (83 / 93),1,86.92,of voice breaks: 86.920%   (0.698683 seconds / 0.803823 seconds),12.927,295.556,5.174,10.507,49.095,5.151,24.583,43.601,86.407,0.696,0.454,3.693,845.126,1738.579,2928.26,4052.599
19214_ĐÙ_single,0.625,59.431,-28.707,195.714,196.339,7.494,184.785,214.126,118,117,5.092,0.198,0,of locally unvoiced frames: 0   (0 / 71),0,0,of voice breaks: 0   (0 seconds / 0.624696 seconds),0.789,40.181,0.402,0.325,3.361,0.422,1.3,1.651,2.162,0.987,0.015,24.739,399.584,886.044,3058.056,3733.864
19218_,0.355,38.281,-19.919,157.163,157.163,84.775,97.218,217.108,3,1,4.572, --undefined-- ,87.179,of locally unvoiced frames: 87.179%   (34 / 39),0,0,of voice breaks: 0   (0 seconds / 0.354745 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.714,0.403,3.983,724.63,1633.307,2670.753,3974.001
19222_ĐÙ_single,0.557,60.213,-30.096,191.92,191.78,9.388,176.383,217.237,102,101,5.209,0.268,0,of locally unvoiced frames: 0   (0 / 63),0,0,of voice breaks: 0   (0 seconds / 0.557096 seconds),0.82,42.692,0.441,0.416,3.345,0.366,1.48,1.549,1.563,0.986,0.017,25.23,378.301,815.238,2856.089,3729.015
19226_,0.92,33.543,-18.084,191.374,219.656,44.002,179.732,284.064,18,16,4.636,0.837,87.85,of locally unvoiced frames: 87.850%   (94 / 107),1,89.354,of voice breaks: 89.354%   (0.822422 seconds / 0.920410 seconds),4.368,202.498,1.84,2.569,57.109,3.6,14.124,31.565, --undefined-- ,0.857,0.182,9.059,769.022,1782.824,2756.378,4011.401
