sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
40910_,2.64,60.974,-13.942,113.222,120.74,54.873,91.389,530.268,187,182,8.344,2.036,42.492,of locally unvoiced frames: 42.492%   (133 / 313),3,41.315,of voice breaks: 41.315%   (1.090812 seconds / 2.640250 seconds),2.028,169.204,0.643,0.88,8.451,1.07,2.636,4.636,13.392,0.901,0.141,12.736,745.961,1726.064,2718.614,3726.68
40914_ế,0.251,61.233,-11.339,104.292,104.536,3.384,98.267,112.13,25,24,9.675,0.567,3.704,of locally unvoiced frames: 3.704%   (1 / 27),0,0,of voice breaks: 0   (0 seconds / 0.251458 seconds),2.475,239.503,0.935,1.264,8.139,0.881,2.685,3.094,5.013,0.908,0.114,11.847,444.621,2063.806,2586.509,3500.615
40918_,2.118,56.856,-12.013,118.86,115.023,14.164,95.802,137.889,72,70,8.694,1.078,70.518,of locally unvoiced frames: 70.518%   (177 / 251),1,70.257,of voice breaks: 70.257%   (1.488387 seconds / 2.118497 seconds),1.221,106.162,0.28,0.495,9.064,1.12,2.209,3.654,9.648,0.956,0.051,15.858,787.671,1773.143,2816.017,3827.771
40922_ĐẾ_single,0.442,65.336,-11.95,118.197,128.093,20.463,107.248,167.278,53,52,7.815,1.181,4,of locally unvoiced frames: 4.000%   (2 / 50),0,0,of voice breaks: 0   (0 seconds / 0.442469 seconds),1.425,111.324,0.338,0.467,4.758,0.597,0.93,1.727,5.023,0.966,0.037,17.35,437.362,2064.844,2690.345,3513.183
40926_,1.783,37.855,-15.738,553.929,405.723,259.994,105.516,557.724,13,11,3.376,3.016,94.762,of locally unvoiced frames: 94.762%   (199 / 210),1,89.508,of voice breaks: 89.508%   (1.596049 seconds / 1.783132 seconds),11.387,384.395,5.143,3.863,40.97,4.895,13.597,18.233, --undefined-- ,0.85,0.176,7.553,1012.812,1992.679,2946.369,3914.102
40930_ĐẾ_single,0.429,64.596,-11.756,112.343,122.65,19.555,104.625,164.539,51,50,8.137,1.233,0,of locally unvoiced frames: 0   (0 / 48),0,0,of voice breaks: 0   (0 seconds / 0.429303 seconds),1.275,103.729,0.358,0.409,5.685,0.546,1.679,2.624,6.931,0.959,0.047,16.199,440.666,2036.723,2606.879,3480.101
40934_,1.998,37.106,-17.006,115.848,130.126,20.989,110.375,164.525,13,10,7.95,1.179,91.525,of locally unvoiced frames: 91.525%   (216 / 236),2,95.004,of voice breaks: 95.004%   (1.898598 seconds / 1.998447 seconds),4.156,330.377,2.115,1.332,24.82,1.799,2.038,8.81, --undefined-- ,0.839,0.235,9.409,866.106,1909.706,2887.388,3871.232
40938_ĐỄ_single,0.41,63.053,-14.953,140.483,138.708,22.64,97.109,166.743,54,53,7.196,1.249,2.174,of locally unvoiced frames: 2.174%   (1 / 46),0,0,of voice breaks: 0   (0 seconds / 0.410008 seconds),3.006,216.278,0.816,1.089,9.647,1.125,3.27,6.032,9.364,0.861,0.227,12.144,480.758,1973.982,2674.014,3782.583
40942_,1.692,33.474,-17.921,111.299,111.651,1.144,110.694,113.313,6,4,9.099,0.231,93.97,of locally unvoiced frames: 93.970%   (187 / 199),1,85.55,of voice breaks: 85.550%   (1.447156 seconds / 1.691584 seconds),3.571,324.98, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.71,0.478,4.858,906.064,1934.766,2977.498,3980.799
40946_ĐỄ_single,0.476,61.891,-10.464,146.798,175.594,113.766,96.531,516.445,80,77,5.726,2.552,1.852,of locally unvoiced frames: 1.852%   (1 / 54),1,2.954,of voice breaks: 2.954%   (0.014061 seconds / 0.476054 seconds),3.434,196.638,1.353,1.682,11.688,1.321,3.622,6.338,11.265,0.864,0.206,12.537,457.869,1970.922,2721.188,3687.532
40950_,1.619,36.855,-17.717,119.198,147.64,53.518,92.062,224.736,14,11,6.69,2.238,92.67,of locally unvoiced frames: 92.670%   (177 / 191),1,4.641,of voice breaks: 4.641%   (0.075135 seconds / 1.618812 seconds),4.087,273.407,1.513,2.888,18.192,3.146,2.371,2.057, --undefined-- ,0.851,0.199,10.74,888.019,1992.228,3018.022,3944.632
40954_ĐỂ_single,0.522,61.865,-13.708,101.213,105.463,11.362,90.72,122.252,34,31,9.507,1.042,27.119,of locally unvoiced frames: 27.119%   (16 / 59),1,36.29,of voice breaks: 36.290%   (0.189307 seconds / 0.521650 seconds),2.074,197.171,0.48,0.705,7.4,0.985,2.307,3.564,10.935,0.915,0.097,13.173,475.877,2061.232,2642.17,3509.796
40958_,1.439,35.787,-15.339,113.24,166.739,144.405,105.296,494.04,12,10,5.432,3.631,91.716,of locally unvoiced frames: 91.716%   (155 / 169),1,82.65,of voice breaks: 82.650%   (1.189524 seconds / 1.439230 seconds),12.772,693.846,8.947,7.917,23.631,1.912,13.297, --undefined-- , --undefined-- ,0.773,0.335,7.548,866.694,1986.92,2992.425,3902.095
40962_ĐỂ_single,0.434,61.959,-9.33,100.876,104.369,9.573,93.163,122.189,33,31,9.633,0.924,32.653,of locally unvoiced frames: 32.653%   (16 / 49),1,27.977,of voice breaks: 27.977%   (0.121347 seconds / 0.433739 seconds),2.542,244.905,0.866,1.201,10.205,1.24,2.961,4.42,12.261,0.886,0.164,12.072,474.888,1992.305,2631.705,3523.643
40966_,1.769,36.424,-16.115,106.517,106.962,3.148,103.31,114.515,18,16,9.404,0.416,87.56,of locally unvoiced frames: 87.560%   (183 / 209),1,90.423,of voice breaks: 90.423%   (1.599994 seconds / 1.769446 seconds),4.288,403.301,2.334,1.579,18.311,1.287,4.722,5.448, --undefined-- ,0.864,0.172,9.57,832.172,1937.438,2950.641,3834.054
40970_ĐỀ_single,0.62,61.958,-16.805,100.441,102.42,5.848,94.262,114.033,60,59,9.746,0.554,1.408,of locally unvoiced frames: 1.408%   (1 / 71),0,0,of voice breaks: 0   (0 seconds / 0.619531 seconds),1.034,100.787,0.433,0.652,4.517,0.64,1.774,2.233,2.698,0.965,0.04,17.903,452.805,2037.148,2730.926,3743.05
40974_,1.293,32.585,-15.055,173.072,159.116,33.95,96.03,188.888,11,9,6.082,1.249,92.105,of locally unvoiced frames: 92.105%   (140 / 152),1,1.178,of voice breaks: 1.178%   (0.015232 seconds / 1.293215 seconds),10.364,630.318,4.946,7.306,98.333,8.385,59.303,60.145, --undefined-- ,0.696,0.467,4.057,748.87,1908.033,2954.61,3838.955
40978_ĐỀ_single,0.534,63.012,-17.479,102.339,102.851,6.627,92.637,118.208,54,53,9.726,0.62,0,of locally unvoiced frames: 0   (0 / 61),0,0,of voice breaks: 0   (0 seconds / 0.533948 seconds),1.062,103.309,0.463,0.444,5.561,0.764,1.275,1.814,2.694,0.964,0.048,18.707,481.776,1993.995,2684.72,3684.465
40982_,1.494,38.103,-14.608,107.194,111.263,6.83,105.13,119.33,7,5,8.818,0.633,94.886,of locally unvoiced frames: 94.886%   (167 / 176),1,95.705,of voice breaks: 95.705%   (1.429614 seconds / 1.493777 seconds),2.039,179.821,1.3, --undefined-- ,39.246,2.324, --undefined-- , --undefined-- , --undefined-- ,0.818,0.242,7.55,872.01,2015.391,2975.164,3949.289
40986_ĐÊ_single,0.596,65.286,-12.248,115.073,115.412,5.071,104.932,124.058,66,65,8.663,0.381,1.471,of locally unvoiced frames: 1.471%   (1 / 68),0,0,of voice breaks: 0   (0 seconds / 0.595967 seconds),0.702,60.803,0.292,0.38,4.046,0.495,1.162,1.625,3.525,0.981,0.02,19.106,483.66,1990.7,2703.463,3425.626
40990_,1.308,27.278,-16.522,201.816,201.816,0.729,201.301,202.331,5,4,4.792,0.417,86.928,of locally unvoiced frames: 86.928%   (133 / 153),0,0,of voice breaks: 0   (0 seconds / 1.308032 seconds),10.11,484.478,4.585, --undefined-- ,70.86,6.51,31.743, --undefined-- , --undefined-- ,0.638,0.568,2.468,908.402,1976.865,3036.032,3937.458
40994_ĐÊ_single,0.524,62.92,-14.39,113.738,114.119,3.348,106.417,125.244,58,57,8.75,0.267,0,of locally unvoiced frames: 0   (0 / 59),0,0,of voice breaks: 0   (0 seconds / 0.523806 seconds),1.011,88.478,0.533,0.61,4.933,0.583,1.549,1.973,2.997,0.962,0.051,18.46,479.165,1919.446,2678.841,3551.561
40998_,2.692,34.681,-16.429,107.697,109.811,7.54,100.004,122.434,11,9,9.093,0.734,96.875,of locally unvoiced frames: 96.875%   (310 / 320),1,96.203,of voice breaks: 96.203%   (2.589722 seconds / 2.691947 seconds),3.74,340.089,1.631,1.098,19.104,1.867,0.803,2.24, --undefined-- ,0.871,0.169,10.491,1009.218,2056.874,3047.187,4027.306
41002_ĐỆ_single,0.323,61.757,-15.105,116.404,116.469,8.673,103.577,128.623,17,16,8.685,0.905,40,of locally unvoiced frames: 40.000%   (14 / 35),0,0,of voice breaks: 0   (0 seconds / 0.323133 seconds),2.838,246.478,0.757,0.78,7.424,0.757,2.214,1.947,5.944,0.913,0.113,12.604,488.656,1968.746,2652.403,3717.657
41006_,1.559,34.441,-16.345,118.505,118.239,2.299,115.363,120.585,8,6,8.42,0.4,94.022,of locally unvoiced frames: 94.022%   (173 / 184),1,73.381,of voice breaks: 73.381%   (1.143652 seconds / 1.558511 seconds),5.896,496.401,3.259, --undefined-- ,35.081,1.818,8.066, --undefined-- , --undefined-- ,0.929,0.078,11.812,844.049,1980.02,2977.747,3966.435
41010_ĐỆ_single,0.217,64,-11.439,117.55,148.557,111.835,95.61,493.69,27,26,7.327,3.073,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.217028 seconds),2.63,192.673,0.728,0.873,7.957,0.935,2.125,3.151,3.544,0.88,0.166,11.038,505.222,1907.887,2557.854,3447.349
41014_,3.21,55.531,-15.709,115.59,116.164,12.879,91.35,135.155,51,49,8.604,1.027,85.602,of locally unvoiced frames: 85.602%   (327 / 382),1,2.425,of voice breaks: 2.425%   (0.077837 seconds / 3.210278 seconds),2.457,211.374,0.813,1.083,11.374,1.581,2.897,5.209,20.571,0.924,0.101,13.459,759.256,1986.106,2920.82,3885.328
41018_Ể_single,0.483,65.224,-10.579,106.034,114.391,18.941,89.949,143.907,37,35,8.802,1.432,33.333,of locally unvoiced frames: 33.333%   (18 / 54),1,19.911,of voice breaks: 19.911%   (0.096182 seconds / 0.483059 seconds),2.402,211.434,0.462,0.792,9.461,0.971,1.654,3.768,16.921,0.923,0.088,12.42,483.915,2065.892,2682.968,3591.884
41022_,1.306,21.398,-11.468, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,86.928,of locally unvoiced frames: 86.928%   (133 / 153),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,873.116,1963.083,3030.274,3981.698
41026_Ể_single,0.505,64.571,-11.541,103.676,110.072,15.902,91.045,134.8,38,36,9.185,1.296,31.579,of locally unvoiced frames: 31.579%   (18 / 57),1,27.744,of voice breaks: 27.744%   (0.140090 seconds / 0.504938 seconds),2.15,197.503,0.446,0.737,9.209,0.833,1.775,3.718,16.337,0.921,0.095,12.57,464.605,2056.84,2619.362,3534.24
41030_,1.59,28.855,-14.164,114.433,114.433,2.011,113.012,115.855,3,2,8.758,0.141,95.722,of locally unvoiced frames: 95.722%   (179 / 187),0,0,of voice breaks: 0   (0 seconds / 1.590052 seconds),2.284,200.07, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.799,0.257,6.164,950.585,2004.052,3105.083,4038.268
41034_Ề_single,0.581,61.95,-13.444,103.07,104.171,7.766,94.019,119.96,56,55,9.598,0.712,3.03,of locally unvoiced frames: 3.030%   (2 / 66),0,0,of voice breaks: 0   (0 seconds / 0.581471 seconds),1.101,105.699,0.365,0.526,4.157,0.6,1.338,1.688,2.699,0.964,0.04,17.067,463.63,2026.863,2660.518,3675.687
41038_,1.299,25.981,-11.264,587.624,574.803,48.146,490.016,624.061,66,57,1.903,0.557,77.632,of locally unvoiced frames: 77.632%   (118 / 152),4,29.157,of voice breaks: 29.157%   (0.378827 seconds / 1.299254 seconds),19.706,374.992,10.098,11.541,38.37,4.139,19.2,18.267,22.088,0.677,0.54,3.509,962.939,2021.808,3050.052,4018.998
41042_Ề_single,0.58,62.709,-14.891,104.643,104.653,6.634,95.883,116.664,60,59,9.552,0.604,0,of locally unvoiced frames: 0   (0 / 66),0,0,of voice breaks: 0   (0 seconds / 0.580195 seconds),0.743,70.923,0.29,0.474,4.392,0.48,1.496,2.005,3.3,0.979,0.021,19.083,469.858,1973.621,2658.734,3641.466
41046_,1.425,29.176,-14.604,104.911,104.141,3.731,99.018,107.723,4,3,10.712,0.542,86.826,of locally unvoiced frames: 86.826%   (145 / 167),0,0,of voice breaks: 0   (0 seconds / 1.424836 seconds),4.728,506.474,2.079, --undefined-- ,19.46,1.88, --undefined-- , --undefined-- , --undefined-- ,0.627,0.636,2.396,888.931,1956.92,3010.539,4003.872
41050_Ê_single,0.537,66.235,-9.222,117.217,117.327,3.256,110.827,122.993,62,61,8.521,0.24,0,of locally unvoiced frames: 0   (0 / 61),0,0,of voice breaks: 0   (0 seconds / 0.536846 seconds),0.651,55.512,0.23,0.323,3.442,0.365,0.788,1.206,2.85,0.981,0.022,21.342,439.652,2032.935,2630.357,3671.598
41054_,1.43,40.368,-16.022,116.564,115.645,3.56,106.618,118.872,17,16,8.631,0.507,88.095,of locally unvoiced frames: 88.095%   (148 / 168),0,0,of voice breaks: 0   (0 seconds / 1.429583 seconds),3.935,339.592,1.749,1.728,13.432,1.641,5.279,6.641,8.178,0.908,0.135,13.65,837.354,1992.851,3039.783,3974.961
41058_Ê_single,0.637,62.822,-12.201,114.128,114.33,3.403,108.505,122.049,72,71,8.743,0.267,0,of locally unvoiced frames: 0   (0 / 73),0,0,of voice breaks: 0   (0 seconds / 0.637081 seconds),0.611,53.445,0.248,0.39,3.899,0.452,1.073,1.4,2.887,0.984,0.017,20.554,437.691,2041.191,2675.485,3651.824
41062_,1.439,23.316,-14.331,589.443,555.045,60.222,485.508,590.185,16,13,1.666,0.328,78.698,of locally unvoiced frames: 78.698%   (133 / 169),1,43.392,of voice breaks: 43.392%   (0.624435 seconds / 1.439063 seconds),11.872,197.816,5.783,8.561,23.726,2.661,11.24,20.545, --undefined-- ,0.701,0.437,3.781,901.824,1981.469,3031.342,3996.724
41066_Ế_single,0.593,63.566,-12.973,121.082,140.934,35.668,106.565,198.075,79,78,7.078,1.749,2.941,of locally unvoiced frames: 2.941%   (2 / 68),0,0,of voice breaks: 0   (0 seconds / 0.593195 seconds),1.292,91.47,0.385,0.41,5.402,0.532,1.758,2.47,5.675,0.965,0.039,16.463,476.538,2071.433,2740.766,3723.139
41070_,1.365,29.653,-14.312,256.332,220.103,56.479,158.932,271.875,16,14,4.495,1.174,86.875,of locally unvoiced frames: 86.875%   (139 / 160),1,17.194,of voice breaks: 17.194%   (0.234758 seconds / 1.365344 seconds),9.764,438.882,6.239,6.547,25.507,3.724,8.668,10.842, --undefined-- ,0.689,0.508,4.12,937.86,2000.357,3021.309,4034.007
41074_Ế_single,0.606,63.217,-10.885,121.646,139.508,29.189,108.804,188.638,80,79,7.172,1.457,2.899,of locally unvoiced frames: 2.899%   (2 / 69),0,0,of voice breaks: 0   (0 seconds / 0.606342 seconds),1.337,95.891,0.31,0.418,5.871,0.607,1.708,2.384,6.046,0.958,0.047,16.633,471.433,2041.679,2712.265,3607.054
41078_,1.494,18.649,-13.199,550.693,435.649,185.927,231.643,610.033,23,19,2.378,1.003,82.955,of locally unvoiced frames: 82.955%   (146 / 176),1,52.472,of voice breaks: 52.472%   (0.783993 seconds / 1.494103 seconds),16.107,383.067,6.753,7.983,33.267,3.774,15.178,18.674,30.991,0.575,0.763,1.339,905.798,1974.498,3043.429,4034.302
41082_Ễ_single,0.455,63.153,-5.101,165.648,160.811,21.476,113.233,188.157,68,67,6.202,0.867,1.961,of locally unvoiced frames: 1.961%   (1 / 51),0,0,of voice breaks: 0   (0 seconds / 0.454795 seconds),2.333,144.72,0.685,0.965,6.491,0.668,1.949,2.796,5.129,0.859,0.221,13.021,465.629,2067.255,2760.118,3730.395
41086_,1.317,29.599,-14.79,153.334,152.43,3.453,146.924,156.246,9,8,6.566,0.315,87.662,of locally unvoiced frames: 87.662%   (135 / 154),0,0,of voice breaks: 0   (0 seconds / 1.316588 seconds),4.426,290.656,2.21,1.472,19.344,2.171,1.988,1.937, --undefined-- ,0.844,0.217,8.542,961.838,2020.98,3037.076,4013.4
41090_Ễ_single,0.561,63.751,-8.484,161.427,160.24,21.603,116.841,187.036,83,82,6.237,0.871,3.125,of locally unvoiced frames: 3.125%   (2 / 64),0,0,of voice breaks: 0   (0 seconds / 0.561475 seconds),1.291,80.539,0.364,0.483,6.79,0.764,1.658,2.802,5.877,0.91,0.108,13.733,547.978,2015.484,2740.994,3644.902
41094_,1.371,22,-11.445,539.478,552.585,55.098,411.214,626.391,85,73,1.944,0.663,73.913,of locally unvoiced frames: 73.913%   (119 / 161),5,84.141,of voice breaks: 84.141%   (1.153221 seconds / 1.370576 seconds),22.689,441.022,11.635,14.223,30.306,3.85,14.24,18.073,17.589,0.625,0.625,2.307,914.732,1994.368,3001.979,4037.235
41098_Ệ_single,0.493,65.103,-5.172,133.219,157.927,108.121,96.751,512.066,51,49,6.406,2.75,23.214,of locally unvoiced frames: 23.214%   (13 / 56),1,32.627,of voice breaks: 32.627%   (0.160835 seconds / 0.492951 seconds),5.348,342.579,3.045,2.865,10.38,1.409,2.721,5.092,13.683,0.853,0.246,9.956,501.134,2037.294,2629.492,3674.614
41102_,1.38,29.888,-13.821,117.266,117.353,0.256,117.108,117.729,6,5,8.346,0.268,72.222,of locally unvoiced frames: 72.222%   (117 / 162),0,0,of voice breaks: 0   (0 seconds / 1.380262 seconds),4.534,378.452,2.459,1.813,21.906,2.476,8.159, --undefined-- , --undefined-- ,0.687,0.555,3.968,755.948,1901.221,2893.795,3851.184
41106_Ệ_single,0.569,60.721,-10.927,123.007,186.654,154.5,88.19,520.439,83,80,5.402,3.464,18.462,of locally unvoiced frames: 18.462%   (12 / 65),1,16.561,of voice breaks: 16.561%   (0.094267 seconds / 0.569209 seconds),3.988,215.444,2.111,2.402,12.665,1.76,4.727,7.115,15.741,0.854,0.212,10.062,506.957,2042.646,2616.382,3668.208
41110_,10.507,34.278,-8.603,481.75,373.07,195.717,127.3,578.753,51,45,3.092,2.105,97.056,of locally unvoiced frames: 97.056%   (1220 / 1257),5,76.088,of voice breaks: 76.088%   (7.994838 seconds / 10.507414 seconds),15.512,479.562,6.662,8.173,25.892,3.742,8.221,10.6, --undefined-- ,0.773,0.35,7.284,1045.384,2104.941,3107.138,4092.075
41114_ĐỘ_single,0.204,66.658,-26.464,127.451,125.5,6.426,111.212,131.312,24,23,8.047,0.714,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.204280 seconds),3.714,298.892,1.954,1.686,9.237,1.37,1.777,2.817,6.861,0.907,0.13,13.679,471.198,939.877,2596.883,3423.51
