sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
37939_,2.317,34.624,-16.452, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.635,of locally unvoiced frames: 99.635%   (273 / 274),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,928.745,2005.701,2997.296,3956.209
37943_TŨ_single,0.241,60.286,-30.203,160.817,148.838,32.766,105.769,194.387,32,31,6.845,1.643,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.241204 seconds),5.05,345.686,2.837,3.486,14.823,2.967,4.956,5.829,15.277,0.847,0.242,11.367,333.603,775.834,2614.607,3539.931
37947_,2.249,43.385,-24.196,109.044,109.044,2.991,106.929,111.159,4,3,9.181,0.419,98.496,of locally unvoiced frames: 98.496%   (262 / 266),0,0,of voice breaks: 0   (0 seconds / 2.248920 seconds),4.52,415.015,0.713, --undefined-- ,6.429,0.541, --undefined-- , --undefined-- , --undefined-- ,0.894,0.122,9.879,854.217,1949.785,2964.218,3903.791
37951_TÙ_single,0.345,55.937,-38.508,93.859,93.797,2.35,90.56,97.247,8,7,10.655,0.3,78.947,of locally unvoiced frames: 78.947%   (30 / 38),0,0,of voice breaks: 0   (0 seconds / 0.345203 seconds),1.295,137.969,0.28,0.292,4.875,0.426,0.527,1.295, --undefined-- ,0.989,0.011,21.597,300.83,686.844,2605.343,3540.324
37955_,1.522,36.922,-19.517,97.441,97.071,2.8,92.82,100.271,4,3,10.423,0.405,95.531,of locally unvoiced frames: 95.531%   (171 / 179),0,0,of voice breaks: 0   (0 seconds / 1.521576 seconds),4.635,483.119,3.09, --undefined-- ,25.84,2.597, --undefined-- , --undefined-- , --undefined-- ,0.764,0.371,5.94,990.05,1998.647,3053.503,3997.155
37959_TÙ_single,0.333,56.607,-32.55,93.064,93.947,3.145,90.459,99.534,9,8,10.62,0.469,75,of locally unvoiced frames: 75.000%   (27 / 36),0,0,of voice breaks: 0   (0 seconds / 0.333220 seconds),1.839,195.261,0.187,0.434,6.878,0.627,0.906,1.599, --undefined-- ,0.981,0.019,19.193,301.949,669.697,2610.272,3534.016
37963_,2.786,34.876,-19.693,91.891,92.85,2.529,90.94,95.718,5,3,11.172,0.223,99.094,of locally unvoiced frames: 99.094%   (328 / 331),1,0.596,of voice breaks: 0.596%   (0.016616 seconds / 2.786490 seconds),2.988,333.784, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.867,0.156,8.316,1011.342,2046.402,3081.472,4051.976
37967_TẾ_single,0.181,59.833,-19.297,92.37,92.848,1.959,90.725,97.738,16,15,10.739,0.262,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.180510 seconds),0.847,90.996,0.129,0.261,2.528,0.223,0.949,1.711,4.233,0.983,0.018,19.707,422.646,1955.438,2720.049,3597.479
37971_,2.111,47.884,-20.121,183.491,171.307,33.58,112.741,217.966,25,24,5.887,1.309,92.4,of locally unvoiced frames: 92.400%   (231 / 250),0,0,of voice breaks: 0   (0 seconds / 2.110695 seconds),3.522,207.314,0.619,1.03,10.629,1.349,3.198,4.912,7.553,0.925,0.086,12.901,1016.718,2112.028,3078.518,3973.544
37975_TẾ_single,0.219,58.62,-19.082,94.846,97.784,7.93,90.515,113.144,11,10,10.034,0.949,52.174,of locally unvoiced frames: 52.174%   (12 / 23),0,0,of voice breaks: 0   (0 seconds / 0.218592 seconds),2.856,286.531,0.217,0.642,4.702,0.414,1.868,4.065, --undefined-- ,0.945,0.059,13.682,425.959,1986.873,2674.898,3631.578
37979_,2.284,42.806,-21.097,180.697,182.326,17.104,148.86,209.615,19,18,5.538,0.572,95.572,of locally unvoiced frames: 95.572%   (259 / 271),0,0,of voice breaks: 0   (0 seconds / 2.283933 seconds),2.477,137.153,0.492,1.04,11.8,1.708,1.817,3.608,5.021,0.931,0.081,14.624,879.511,1975.068,2937.056,3915.754
37983_TỆ_single,0.097,62.497,-14.384,108.281,107.768,2.118,103.026,109.835,9,8,9.289,0.201,0,of locally unvoiced frames: 0   (0 / 8),0,0,of voice breaks: 0   (0 seconds / 0.097482 seconds),1.236,114.794,0.521,0.772,10.946,1.256,1.962,7.094, --undefined-- ,0.922,0.087,11.482,522.298,1918.568,2702.985,3595.587
37987_,2.228,39.424,-15.975,469.204,469.204,3.109,467.005,471.402,9,8,2.127,0.065,98.485,of locally unvoiced frames: 98.485%   (260 / 264),0,0,of voice breaks: 0   (0 seconds / 2.227737 seconds),2.455,52.233,0.963,1.175,18.291,1.987,3.954,6.902, --undefined-- ,0.739,0.413,5.327,853.323,2027.186,2984.737,3955.335
37991_TỆ_single,0.106,61.575,-16.866,110.514,109.122,3.521,102.803,112.209,10,9,9.383,0.859,0,of locally unvoiced frames: 0   (0 / 9),0,0,of voice breaks: 0   (0 seconds / 0.106118 seconds),3.873,363.416,1.144,1.677,11.645,1.288,1.929,4.636, --undefined-- ,0.846,0.297,10.739,529.055,1883.332,2668.367,3606.442
37995_,3.256,35.26,-18.596,496.355,496.355, --undefined-- ,496.355,496.355,5,4,2.028,0.01,99.225,of locally unvoiced frames: 99.225%   (384 / 387),0,0,of voice breaks: 0   (0 seconds / 3.256001 seconds),0.64,12.975,0.265, --undefined-- ,14.825,1.432,2.47, --undefined-- , --undefined-- ,0.984,0.016,17.91,1002.652,2103.18,3071.815,4010.081
37999_TỄ_single,0.201,62.607,-18.977,499.915,398.56,148.33,197.34,518.89,70,69,2.61,1.214,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.201493 seconds),5.346,139.508,3.246,3.207,14.32,1.505,6.306,9.341,14.117,0.836,0.224,9.118,488.024,2019.018,2668.126,3636.036
38003_,2.14,39.862,-17.824,215.316,215.02,1.465,213.43,216.315,6,5,4.722,0.113,98.419,of locally unvoiced frames: 98.419%   (249 / 253),0,0,of voice breaks: 0   (0 seconds / 2.139858 seconds),2.466,116.45,1.005,3.116,27.088,3.653,8.524, --undefined-- , --undefined-- ,0.839,0.205,7.969,978.554,2105.712,3087.931,4031.553
38007_TỄ_single,0.209,62.298,-22.031,198.765,327.286,181.54,131.763,539.422,55,52,3.433,2.305,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.209162 seconds),6.018,206.615,2.712,2.942,25.705,3.196,12.717,21.092,37.229,0.815,0.286,9.033,523.418,1967.011,2705.272,3879.007
38011_,3.229,39.066,-18.604,196.813,197.51,3.063,193.278,201.22,9,8,5.033,0.201,98.438,of locally unvoiced frames: 98.438%   (378 / 384),0,0,of voice breaks: 0   (0 seconds / 3.228565 seconds),4.018,202.187,1.617,2.274,24.913,2.965,7.301,11.624, --undefined-- ,0.892,0.136,10.286,927.921,2026.142,3022.393,3968.333
38015_TỂ_single,0.313,56.189,-15.885,100.33,283.505,212.331,91.103,530.283,44,36,4.637,3.946,44.118,of locally unvoiced frames: 44.118%   (15 / 34),2,32.162,of voice breaks: 32.162%   (0.100711 seconds / 0.313139 seconds),8.039,372.763,3.899,5.887,15.719,2.814,6.598,10.326,14.549,0.712,0.522,5.477,478.264,1968.974,2600.637,3548.581
38019_,1.905,39.865,-21.248, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.556,of locally unvoiced frames: 99.556%   (224 / 225),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,799.626,1972.339,2953.483,3876.208
38023_TỂ_single,0.317,57.396,-14.168,93.697,94.265,3.037,91.004,101.992,15,13,10.801,0.61,31.429,of locally unvoiced frames: 31.429%   (11 / 35),1,48.953,of voice breaks: 48.953%   (0.155302 seconds / 0.317249 seconds),3.364,363.337,0.81,1.579,8.949,0.772,2.16,4.587, --undefined-- ,0.864,0.234,10.118,471.957,2024.359,2615.358,3646.036
38027_,2.593,32.211,-14.829,467.042,467.042,0.732,466.524,467.56,10,9,2.138,0.029,95.455,of locally unvoiced frames: 95.455%   (294 / 308),0,0,of voice breaks: 0   (0 seconds / 2.592517 seconds),1.55,33.141,1.022,0.539,25.301,3.168,2.886,2.686, --undefined-- ,0.971,0.03,15.345,890.601,2017.952,3002.205,3954.538
38031_TỀ_single,0.319,56.506,-15.456,90.762,91.138,1.18,90.088,93.129,6,5,10.963,0.156,82.857,of locally unvoiced frames: 82.857%   (29 / 35),0,0,of voice breaks: 0   (0 seconds / 0.319285 seconds),0.843,92.426,0.137,0.541,2.514,0.224,0.561, --undefined-- , --undefined-- ,0.976,0.025,17.612,450.393,1943.687,2566.238,3569.118
38035_,2.129,35.834,-17.665,92.776,92.776,1.173,91.947,93.606,3,2,11.248,0.5,98.016,of locally unvoiced frames: 98.016%   (247 / 252),0,0,of voice breaks: 0   (0 seconds / 2.128637 seconds),6.28,706.421, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.667,0.508,3.046,937.923,2034.055,2992.168,3972.231
38039_TỀ_single,0.358,54.532,-14.843,499.079,482.672,25.537,448.419,512.72,59,51,2.747,0.988,37.5,of locally unvoiced frames: 37.500%   (15 / 40),1,22.598,of voice breaks: 22.598%   (0.080984 seconds / 0.358369 seconds),23.746,652.258,13.486,28.628,74.441,6.678,49.231,55.763,61.317,0.507,0.974,0.125,458.766,1958.691,2649.771,3642.186
38043_,2.385,40.486,-22.323,95.021,95.824,3.107,92.549,100.169,3,2,10.194,0.251,98.587,of locally unvoiced frames: 98.587%   (279 / 283),0,0,of voice breaks: 0   (0 seconds / 2.384549 seconds),3.479,354.628, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.708,0.424,3.898,877.257,2035.499,3033.787,4013.954
38047_TÊ_single,0.307,62.524,-16.783,120.514,120.018,1.575,115.429,121.849,35,34,8.33,0.117,0,of locally unvoiced frames: 0   (0 / 33),0,0,of voice breaks: 0   (0 seconds / 0.307286 seconds),0.403,33.587,0.146,0.179,3.119,0.281,1.239,1.428,1.782,0.991,0.009,21.302,401.178,2096.097,2736.619,3680.389
38051_,2.014,43.869,-19.841,113.664,111.643,5.579,98.271,116.984,11,10,8.906,0.583,94.538,of locally unvoiced frames: 94.538%   (225 / 238),0,0,of voice breaks: 0   (0 seconds / 2.013521 seconds),5.131,456.961,2.616,1.445,20.429,2.911,6.093,4.439, --undefined-- ,0.861,0.206,11.871,920.072,2038.375,2997.465,3973.008
38055_TÊ_single,0.344,61.994,-16.172,117.148,116.942,2.33,112.616,120.517,39,38,8.544,0.179,0,of locally unvoiced frames: 0   (0 / 38),0,0,of voice breaks: 0   (0 seconds / 0.344175 seconds),0.646,55.237,0.242,0.255,3.693,0.413,0.856,1.302,2.904,0.989,0.011,20.705,420.366,2030.29,2701.195,3423.203
38059_,8.291,53.307,-22.546,114.029,114.278,14.89,90.117,170.183,229,223,8.767,1.122,75.883,of locally unvoiced frames: 75.883%   (752 / 991),5,72.442,of voice breaks: 72.442%   (6.006444 seconds / 8.291413 seconds),1.675,146.876,0.627,0.713,5.495,0.641,1.853,2.49,4.82,0.95,0.07,17.445,795.565,1874.175,2898.909,3863.334
38063_tết,0.139,61.127,-14.575,134.848,135.638,4.235,130.841,142.214,16,15,7.368,0.233,0,of locally unvoiced frames: 0   (0 / 13),0,0,of voice breaks: 0   (0 seconds / 0.138876 seconds),0.703,51.795,0.187,0.263,2.531,0.217,0.873,1.295,3.422,0.988,0.012,19.928,447.721,1982.252,2668.832,3101.774
38067_,5.653,55.226,-21.557,114.384,111.351,12.856,89.311,165.139,278,270,9.008,1.035,56.296,of locally unvoiced frames: 56.296%   (380 / 675),7,47.808,of voice breaks: 47.808%   (2.702372 seconds / 5.652530 seconds),1.88,169.347,0.797,0.941,5.823,0.78,1.765,2.816,6.425,0.944,0.082,17.261,663.142,1739.021,2788.271,3773.047
38071_tết,0.139,59.772,-16.095,134.722,135.053,5.577,127.397,143.845,16,15,7.388,0.31,0,of locally unvoiced frames: 0   (0 / 13),0,0,of voice breaks: 0   (0 seconds / 0.138537 seconds),0.881,65.066,0.136,0.2,1.038,0.09,0.258,0.555,1.57,0.99,0.011,20.258,444.016,1968.311,2539.243,3407.067
38075_,7.381,54.395,-21.541,112.751,111.914,13.926,89.877,170.325,272,264,8.96,1.09,66.78,of locally unvoiced frames: 66.780%   (589 / 882),7,62.215,of voice breaks: 62.215%   (4.592034 seconds / 7.380907 seconds),1.869,167.495,0.748,0.805,5.598,0.815,1.561,2.647,5.918,0.955,0.059,17.317,731.043,1797.858,2838.435,3832.633
38079_tệt,0.101,62.529,-19.63,95.01,95.618,2.105,93.048,100.183,9,8,10.463,0.269,0,of locally unvoiced frames: 0   (0 / 9),0,0,of voice breaks: 0   (0 seconds / 0.100621 seconds),1.341,140.282,0.302,0.729,3.079,0.271,0.857,1.929, --undefined-- ,0.967,0.035,16.83,468.315,2083.747,2768.326,3849.234
38083_,5.733,55.613,-21.702,110.409,116.494,51.218,90.981,574.709,261,250,8.805,1.716,60.965,of locally unvoiced frames: 60.965%   (417 / 684),8,52.041,of voice breaks: 52.041%   (2.983347 seconds / 5.732682 seconds),2,176.107,0.67,0.778,6.126,0.929,1.88,3.293,7.496,0.941,0.08,16.668,658.743,1763.67,2815.162,3780.452
38087_tệt,0.117,58.108,-16.254,92.619,93.09,2.353,91.008,95.642,4,3,10.838,0.387,72.727,of locally unvoiced frames: 72.727%   (8 / 11),0,0,of voice breaks: 0   (0 seconds / 0.116974 seconds),3.573,387.3,0.105, --undefined-- ,13.686,1.278, --undefined-- , --undefined-- , --undefined-- ,0.833,0.203,7.117,419.425,2060.282,2605.796,3673.144
38091_,7.818,47.416,-20.903,105.758,103.281,8.025,89.996,127.453,67,64,9.735,0.809,92.086,of locally unvoiced frames: 92.086%   (861 / 935),2,87.967,of voice breaks: 87.967%   (6.877270 seconds / 7.818008 seconds),2.085,202.996,0.911,1.137,8.66,1.153,1.636,3.78,10.44,0.935,0.091,15.514,867.984,1936.794,2981.999,3940.479
38095_ĐỄ_single,0.255,58.371,-15.239,458.023,336.099,153.853,151.643,489.095,57,56,3.201,1.939,11.111,of locally unvoiced frames: 11.111%   (3 / 27),0,0,of voice breaks: 0   (0 seconds / 0.254801 seconds),8.574,274.409,3.56,3.778,18.467,2.185,7.706,10.838,17.311,0.808,0.273,7.183,462.836,1998.823,2667.798,3669.67
38099_,1.995,37.912,-16.55,100.974,102.458,3.822,100.472,111.037,7,6,9.777,0.385,94.915,of locally unvoiced frames: 94.915%   (224 / 236),0,0,of voice breaks: 0   (0 seconds / 1.994920 seconds),2.616,255.793,1.275,0.71,22.185,1.938,1.921,5.243, --undefined-- ,0.922,0.096,13.422,896.903,2077.476,3048.21,3970.889
38103_ĐỄ_single,0.293,59.362,-17.879,119.615,132.335,40.055,90.954,194.284,30,28,7.544,2.506,6.25,of locally unvoiced frames: 6.250%   (2 / 32),1,18.543,of voice breaks: 18.543%   (0.054259 seconds / 0.292616 seconds),5.843,440.776,1.447,1.605,15.065,1.477,5.637,7.586,16.89,0.793,0.333,7.793,440.241,2047.274,2718.425,3733.927
38107_,2.427,36.706,-15.801,120.664,124.903,10.873,110.96,150.224,15,14,8.067,0.647,91.319,of locally unvoiced frames: 91.319%   (263 / 288),0,0,of voice breaks: 0   (0 seconds / 2.427397 seconds),5.998,483.862,4.166,3.419,16.429,2.298,3.913,4.362,1.53,0.875,0.181,13.489,805.202,2007.737,3017.729,3976.886
38111_ĐÊ_single,0.379,62.088,-19.483,126.172,125.67,4.298,112.195,131.096,46,45,7.964,0.303,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.379218 seconds),0.715,56.979,0.212,0.218,3.206,0.338,0.917,1.052,1.753,0.991,0.009,23.441,414.067,2101.725,2832.459,3565.72
38115_,2.078,41.168,-17.354,129.134,125.936,6.545,114.731,135.337,16,14,7.877,0.615,93.902,of locally unvoiced frames: 93.902%   (231 / 246),1,93.625,of voice breaks: 93.625%   (1.945616 seconds / 2.078084 seconds),8.605,677.804,4.746,0.912,39.283,2.614,10.597,9.606, --undefined-- ,0.85,0.246,11.753,945.163,2080.198,3055.372,4028.649
38119_ĐÊ_single,0.318,59.783,-19.739,128.219,126.783,3.811,112.622,130.179,39,38,7.902,0.275,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.318281 seconds),0.716,56.598,0.256,0.26,2.577,0.237,0.832,1.146,1.575,0.99,0.01,23.997,432.697,2011.511,2875.01,3451.304
38123_,2.064,37.097,-18.029,122.494,122.941,1.857,121.186,124.98,4,3,8.064,0.164,96.311,of locally unvoiced frames: 96.311%   (235 / 244),0,0,of voice breaks: 0   (0 seconds / 2.063538 seconds),3.164,255.119,2.109, --undefined-- ,20.742,2.019, --undefined-- , --undefined-- , --undefined-- ,0.814,0.25,7.213,902.663,2073.955,2994.406,3980.565
38127_ĐỆ_single,0.129,59.921,-11.574,93.966,94.294,2.401,90.966,99.12,10,9,10.875,1.18,8.333,of locally unvoiced frames: 8.333%   (1 / 12),0,0,of voice breaks: 0   (0 seconds / 0.129047 seconds),12.452,1354.265,7.04,4.855,16.105,2.196,3.198,8.326, --undefined-- ,0.793,0.353,7.647,456.431,2083.332,2681.036,3440.797
38131_,2.223,32.048,-16.533,452.821,452.821,0.675,452.343,453.298,9,8,2.215,0.022,93.536,of locally unvoiced frames: 93.536%   (246 / 263),0,0,of voice breaks: 0   (0 seconds / 2.223137 seconds),1.334,29.547,0.91,0.538,17.752,1.773,4.574,5.563, --undefined-- ,0.982,0.018,17.744,864.905,2050.967,3001.697,3948.192
38135_ĐỆ_single,0.146,55.172,-11.982,498.465,495.393,6.483,486.416,502.536,34,30,2.036,0.156,28.571,of locally unvoiced frames: 28.571%   (4 / 14),0,0,of voice breaks: 0   (0 seconds / 0.145679 seconds),6.945,141.369,4.533,5.214,44.794,4.133,21.641,27.31,34.458,0.493,1.134,-0.126,461.339,2046.128,2663.999,3552.119
38139_,3.109,34.183,-16.032,100.862,155.685,137.065,94.655,465.772,11,9,6.277,3.988,97.297,of locally unvoiced frames: 97.297%   (360 / 370),1,97.418,of voice breaks: 97.418%   (3.029187 seconds / 3.109475 seconds),7.864,493.668,2.179,15.271,42.823,3.085,3.662, --undefined-- , --undefined-- ,0.816,0.268,8.595,937.444,2050.574,3047.15,3988.754
38143_ĐỀ_single,0.384,58.841,-20.849,90.442,90.351,0.244,89.948,90.574,6,5,11.099,0.068,88.372,of locally unvoiced frames: 88.372%   (38 / 43),0,0,of voice breaks: 0   (0 seconds / 0.383669 seconds),0.545,60.444,0.208,0.496,3.548,0.304,2.177, --undefined-- , --undefined-- ,0.985,0.016,20.538,424.596,2136.514,2729.614,3755.556
38147_,1.866,39.125,-19.515,96.214,95.353,2.927,91.182,98.782,8,6,10.645,0.473,95,of locally unvoiced frames: 95.000%   (209 / 220),1,94.291,of voice breaks: 94.291%   (1.759341 seconds / 1.865865 seconds),3.262,347.242,0.422, --undefined-- ,20.952,1.698, --undefined-- , --undefined-- , --undefined-- ,0.845,0.201,8.592,924.176,2039.489,3031.715,4010.628
38151_ĐỀ_single,0.408,57.638,-16.536,511.031,506.608,8.993,489.125,512.698,22,20,2.39,0.805,86.667,of locally unvoiced frames: 86.667%   (39 / 45),0,0,of voice breaks: 0   (0 seconds / 0.407851 seconds),20.693,494.528,9.224,18.641,67.317,6.452,39.161,36.592,26.619,0.499,1.01,-0.015,434.419,2080.565,2665.579,3715.682
38155_,2.296,36.945,-21.247,94.295,94.521,3.544,90.495,98.43,6,5,11.169,1.262,96.324,of locally unvoiced frames: 96.324%   (262 / 272),0,0,of voice breaks: 0   (0 seconds / 2.296495 seconds),7.018,783.838,2.434,2.935,22.862,2.507,10.735, --undefined-- , --undefined-- ,0.812,0.256,7.344,850.374,2030.781,2961.147,3948.195
38159_ĐỂ_single,0.37,56.42,-13.527,100.402,157.468,145.952,92.428,488.936,19,17,7.586,4.191,43.902,of locally unvoiced frames: 43.902%   (18 / 41),1,29.606,of voice breaks: 29.606%   (0.109672 seconds / 0.370433 seconds),4.686,355.479,1.227,2.616,10.59,1.322,2.858,5.416, --undefined-- ,0.867,0.185,10.646,446.83,2026.738,2674.966,3574.546
38163_,1.558,35.025,-17.635,103.257,119.156,27.107,99.942,155.684,9,7,8.503,1.685,90.71,of locally unvoiced frames: 90.710%   (166 / 183),1,1.985,of voice breaks: 1.985%   (0.030923 seconds / 1.557828 seconds),3.528,300.002,1.599, --undefined-- ,30.25,4.039,3.272, --undefined-- , --undefined-- ,0.849,0.212,10.625,868.608,2037.523,2997.291,3984.34
