sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
ĐU_single ,0.258,63.185,-30.179,123.568,123.449,0.924,121.409,125.783,30,29,8.088,0.092,0,of locally unvoiced frames: 0   (0 / 54),0,0,of voice breaks: 0   (0 seconds / 0.257933 seconds),0.548,44.346,0.239,0.272,3.009,0.323,0.698,0.892,1.747,0.996,0.004,30.29,269.33,709.113,2439.985,3419.868
đú ,0.229,60.092,-26.549,101.255,105.511,10.098,94.682,137.954,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 47),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.972,0.031,21.173,266.811,1158.203,2953.072,3848.572
đú ,0.251,58.449,-26.549,102.93,111.714,19.919,99.87,181.502,27,26,8.744,1.619,0,of locally unvoiced frames: 0   (0 / 53),0,0,of voice breaks: 0   (0 seconds / 0.250556 seconds),2.36,206.386,0.42,0.869,4.072,0.415,1.138,2.02,3.132,0.951,0.067,21.316,266.811,1158.203,2953.072,3848.572
đu ,0.356,61.824,-30.586,124.844,123.815,2.048,117.485,125.787,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 78),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.997,0.003,31.552,266.975,679.405,2754.985,3493.03
đu ,0.28,63.356,-30.586,122.754,122.381,2.057,118.053,125.115,33,32,8.18,0.146,0,of locally unvoiced frames: 0   (0 / 60),0,0,of voice breaks: 0   (0 seconds / 0.279623 seconds),0.291,23.823,0.091,0.107,1.72,0.161,0.424,0.531,1.056,0.999,0.001,30.822,266.975,679.405,2754.985,3493.03
đụ ,0.096,62.253,-25.789,123.018,122.564,4.982,110.51,128.314,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.906,0.123,12.891,341.174,801.503,2589.823,3587.465
đụ ,0.244,62.965,-25.789,130.775,192.552,104.552,70.066,353.22,34,32,5.566,2.88,5.882,of locally unvoiced frames: 5.882%   (3 / 51),0,0,of voice breaks: 0   (0 seconds / 0.244104 seconds),6.689,372.324,2.597,2.752,15.822,4.011,6.278,10.653,21.192,0.848,0.255,12.628,341.174,801.503,2589.823,3587.465
đũ ,0.242,61.824,-25.018,185.641,215.485,76.153,125.896,334.4,3,0, --undefined-- , --undefined-- ,1.961,of locally unvoiced frames: 1.961%   (1 / 51),1,23.269,of voice breaks: 23.269%   (0.056250 seconds / 0.241739 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.814,0.353,10.419,322.419,709.026,2716.287,3573.247
đũ ,0.236,62.6,-25.018,168.319,192.132,73.335,110.038,323.819,40,39,5.537,2.05,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.236385 seconds),9.028,499.904,3.641,6.57,14.23,2.161,4.522,8.548,15.992,0.85,0.234,11.361,322.419,709.026,2716.287,3573.247
đủ ,0.15,64.711,-30.581,111.21,108.939,5.361,96.524,114.732,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 29),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.978,0.023,18.29,307.64,987.135,2785.495,3621.966
đủ ,0.212,61.143,-30.581,92.852,91.328,13.957,65.705,109.03,15,14,11.513,2.61,13.953,of locally unvoiced frames: 13.953%   (6 / 43),0,0,of voice breaks: 0   (0 seconds / 0.211764 seconds),5.982,688.773,0.749,1.37,9.075,1.047,0.581,0.902,3.052,0.923,0.1,13.568,307.64,987.135,2785.495,3621.966
đù ,0.372,60.339,-30.168,97.875,96.078,9.617,79.878,109.885,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 82),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.983,0.023,22.804,266.479,652.332,2655.662,3499.061
đù ,0.343,60.105,-30.168,90.861,92.136,7.573,82.129,107.057,31,30,10.892,0.898,0,of locally unvoiced frames: 0   (0 / 75),0,0,of voice breaks: 0   (0 seconds / 0.343350 seconds),1.066,116.059,0.346,0.332,4.115,0.38,0.983,1.547,2.841,0.986,0.019,22.82,266.479,652.332,2655.662,3499.061
ã ,0.281,57.855,-15.077,142.791,146.155,32.634,82.571,188.559,1,0, --undefined-- , --undefined-- ,13.333,of locally unvoiced frames: 13.333%   (8 / 60),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.734,0.528,6.266,727.762,1632.824,2648.579,3647.415
ã ,0.327,58.048,-15.077,151.775,143.291,37.537,64.35,188.593,44,43,7.013,2.264,1.408,of locally unvoiced frames: 1.408%   (1 / 71),0,0,of voice breaks: 0   (0 seconds / 0.326614 seconds),6.872,481.884,1.882,4.145,9.746,1.081,2.69,4.977,12.334,0.811,0.307,8.397,727.762,1632.824,2648.579,3647.415
a ,0.328,60.371,-14.302,127.512,127.64,1.479,124.887,133.848,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 71),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.983,0.019,20.023,786.831,1642.11,2633.58,3633.331
a ,0.3,60.073,-14.302,116.635,116.004,2.444,109.661,119.398,33,32,8.65,0.231,0,of locally unvoiced frames: 0   (0 / 64),0,0,of voice breaks: 0   (0 seconds / 0.299565 seconds),0.752,65.053,0.291,0.318,4.733,0.459,1.161,1.481,3.012,0.986,0.015,20.53,786.831,1642.11,2633.58,3633.331
ạ ,0.123,57.933,-12.74,118.756,112.519,14.28,73.73,121.022,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.823,0.262,8.742,881.329,1681.302,2653.008,3583.121
ạ ,0.138,56.731,-12.74,117.081,110.776,14.771,81.557,124.225,10,9,9.084,1.372,15.385,of locally unvoiced frames: 15.385%   (4 / 26),0,0,of voice breaks: 0   (0 seconds / 0.137650 seconds),5.761,523.316,1.107,2.065,9.068,0.89,1.831,2.587, --undefined-- ,0.78,0.332,6.918,881.329,1681.302,2653.008,3583.121
à ,0.347,56.243,-19.118,85.457,86.716,4.727,81.407,97.568,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 76),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.966,0.04,16.989,820.556,1624.464,2546.824,3937.723
à ,0.33,58.289,-19.118,90.881,91.866,6.402,81.167,102.111,29,28,10.922,0.782,0,of locally unvoiced frames: 0   (0 / 72),0,0,of voice breaks: 0   (0 seconds / 0.330258 seconds),1.072,117.124,0.337,0.41,3.874,0.355,1.028,1.639,3.178,0.957,0.048,16.085,820.556,1624.464,2546.824,3937.723
á ,0.343,59.447,-16.102,112.041,143.172,47.815,99.246,220.075,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 75),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.924,0.095,15.374,823.44,1620.023,2553.482,3657.39
á ,0.264,58.621,-16.102,95.96,111.207,29.098,88.232,186.76,28,27,8.845,2.259,0,of locally unvoiced frames: 0   (0 / 56),0,0,of voice breaks: 0   (0 seconds / 0.264073 seconds),3.309,292.693,0.776,1.041,6.816,0.573,2.383,4.036,9.716,0.838,0.224,8.56,823.44,1620.023,2553.482,3657.39
ả ,0.195,57.57,-18.244,96.245,96.968,11.109,78.041,113.937,1,0, --undefined-- , --undefined-- ,10.256,of locally unvoiced frames: 10.256%   (4 / 39),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.744,0.393,5.505,886.072,1593.018,2478.216,3751.979
ả ,0.182,58.027,-18.244,93.667,92.365,17.237,62.363,115.777,14,13,10.694,2.071,8.333,of locally unvoiced frames: 8.333%   (3 / 36),0,0,of voice breaks: 0   (0 seconds / 0.181861 seconds),5.506,588.795,0.833,1.603,14.041,1.357,6.145,7.17,10.975,0.721,0.454,5.182,886.072,1593.018,2478.216,3751.979
ĐÀ_single ,0.357,58.682,-16.805,75.872,76.619,6.266,63.139,85.586,24,23,13.072,1.126,5.128,of locally unvoiced frames: 5.128%   (4 / 78),0,0,of voice breaks: 0   (0 seconds / 0.357059 seconds),2.336,305.338,0.743,0.694,5.004,0.443,2.048,2.923,7.387,0.878,0.174,11.316,848.87,1658.051,2623.643,3532.317
ĐÃ_single ,0.278,60.005,-17.148,112.334,130.136,40.968,60.864,189.868,32,30,7.236,1.989,5.085,of locally unvoiced frames: 5.085%   (3 / 59),1,15.183,of voice breaks: 15.183%   (0.042143 seconds / 0.277574 seconds),5.66,409.55,1.756,1.74,13.512,1.281,6.177,8.761,20.67,0.724,0.51,5.373,801.632,1650.454,2601.536,3782.284
ĐẠ_single ,0.112,61.654,-14.499,116.279,242.488,165.816,108.983,452.196,2,0, --undefined-- , --undefined-- ,5.263,of locally unvoiced frames: 5.263%   (1 / 19),0,0,of voice breaks: 0   (0 seconds / 0.112474 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.616,0.686,2.218,803.362,1697.687,2579.512,3591.301
ĐẠ_single ,0.201,60.493,-14.499,112.376,222.448,153.659,95.088,426.206,27,26,5.493,4.209,17.073,of locally unvoiced frames: 17.073%   (7 / 41),0,0,of voice breaks: 0   (0 seconds / 0.201069 seconds),6.268,344.257,2.363,2.998,22.011,3.307,7.542,11.718,23.328,0.742,0.414,5.633,803.362,1697.687,2579.512,3591.301
ĐA_single ,0.404,62.12,-17.27,110.243,109.423,4.32,99.204,115.901,1,0, --undefined-- , --undefined-- ,1.124,of locally unvoiced frames: 1.124%   (1 / 89),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.957,0.061,17.139,705.364,1631.321,2617.916,3479.134
ĐA_single ,0.353,61.737,-17.27,110.174,108.911,6.002,88.324,114.837,37,36,9.164,0.481,1.299,of locally unvoiced frames: 1.299%   (1 / 77),0,0,of voice breaks: 0   (0 seconds / 0.352991 seconds),0.92,84.318,0.277,0.299,2.332,0.22,0.701,0.952,1.676,0.953,0.074,17.923,705.364,1631.321,2617.916,3479.134
ĐẢ_single ,0.16,59.47,-17.934,80.389,83.063,15.256,63.244,105.025,1,0, --undefined-- , --undefined-- ,12.903,of locally unvoiced frames: 12.903%   (4 / 31),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.741,0.41,5.33,751.275,1682.323,2586.893,3605.468
ĐẢ_single ,0.139,59.512,-17.934,95.279,92.221,12.617,69.657,108.151,8,7,10.894,1.558,30.769,of locally unvoiced frames: 30.769%   (8 / 26),0,0,of voice breaks: 0   (0 seconds / 0.138826 seconds),7.072,770.433,1.555,1.888,15.389,1.408,3.914,13.19, --undefined-- ,0.64,0.682,2.988,751.275,1682.323,2586.893,3605.468
ĐÁ_single ,0.198,60.434,-15.031,95.754,98.09,8.13,89.399,124.203,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.878,0.17,11.218,630.936,1626.217,2638.035,3551.722
ĐÁ_single ,0.423,57.811,-15.031,115.1,138.825,54.476,69.147,235.976,53,52,7.063,2.829,5.319,of locally unvoiced frames: 5.319%   (5 / 94),0,0,of voice breaks: 0   (0 seconds / 0.422508 seconds),2.856,201.719,0.489,0.386,3.622,0.326,1.302,1.764,3.42,0.883,0.15,12.265,630.936,1626.217,2638.035,3551.722
TẠT_single ,0.113,60.453,-16.878,90.183,91.434,6.951,84.276,101.431,1,0, --undefined-- , --undefined-- ,15,of locally unvoiced frames: 15.000%   (3 / 20),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.717,0.536,5.723,856.349,1633.36,2621.451,3477.241
TẠT_single ,0.11,59.34,-16.878,90.004,87.737,7.464,76.95,98.102,9,8,11.653,1.162,5.263,of locally unvoiced frames: 5.263%   (1 / 19),0,0,of voice breaks: 0   (0 seconds / 0.109780 seconds),4.276,498.306,1.027,0.981,11.831,1.323,1.651,3.475, --undefined-- ,0.716,0.488,4.625,856.349,1633.36,2621.451,3477.241
TÁT_single ,0.139,64.334,-19.983,154.531,156.233,9.962,143.908,173.946,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 26),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.914,0.117,11.742,761.599,1599.688,2612.392,3237.437
TÁT_single ,0.164,65.947,-19.983,153.701,156.132,13.739,136.645,177.425,23,22,6.314,0.565,0,of locally unvoiced frames: 0   (0 / 32),0,0,of voice breaks: 0   (0 seconds / 0.164309 seconds),1.242,78.395,0.163,0.247,1.854,0.164,0.517,1.119,2.501,0.947,0.058,13.711,761.599,1599.688,2612.392,3237.437
Ã_single ,0.209,60.144,-19.147,133.275,137.116,26.113,102.36,183.289,1,0, --undefined-- , --undefined-- ,9.302,of locally unvoiced frames: 9.302%   (4 / 43),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.634,0.76,3.385,859.981,1579.145,2575.991,3935.305
Ã_single ,0.217,59.549,-19.147,129.306,133.301,24.097,89.102,182.012,27,26,7.487,1.481,4.444,of locally unvoiced frames: 4.444%   (2 / 45),0,0,of voice breaks: 0   (0 seconds / 0.217364 seconds),5.399,404.217,1.39,3.023,7.379,0.696,2.246,3.787,13.281,0.772,0.403,7.715,859.981,1579.145,2575.991,3935.305
Ạ_single ,0.079,53.917,-15.052,110.701,110.733,3.978,103.284,116.127,1,0, --undefined-- , --undefined-- ,18.182,of locally unvoiced frames: 18.182%   (2 / 11),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.679,0.621,3.967,815.896,1652.248,2615.504,3615.769
Ạ_single ,0.098,57.465,-15.052,119.485,116.991,7.379,98.279,123.431,9,8,8.56,0.634,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.097910 seconds),3.184,272.582,0.859,1.251,7.967,0.722,1.86,5.244, --undefined-- ,0.87,0.178,10.436,815.896,1652.248,2615.504,3615.769
Á_single ,0.278,57.821,-18.195,113.824,132.629,33.427,104.342,195.47,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 59),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.919,0.098,14.972,696.778,1556.775,2589.492,3785.821
Á_single ,0.316,57.935,-18.195,111.979,129.446,31.816,100.915,193.581,39,38,7.59,1.837,0,of locally unvoiced frames: 0   (0 / 68),0,0,of voice breaks: 0   (0 seconds / 0.316484 seconds),1.913,145.223,0.352,0.528,4.909,0.469,1.276,2.048,4.739,0.937,0.072,14.196,696.778,1556.775,2589.492,3785.821
Ả_single ,0.343,54.325,-15.911,91.802,92.172,10.791,73.325,114.652,2,0, --undefined-- , --undefined-- ,9.333,of locally unvoiced frames: 9.333%   (7 / 75),0,0,of voice breaks: 0   (0 seconds / 0.342774 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.823,0.244,7.743,800.297,1611.374,2621.112,3551.807
Ả_single ,0.339,54.726,-15.911,88.733,90.066,14.187,64.622,114.065,29,28,11.086,1.906,0,of locally unvoiced frames: 0   (0 / 74),0,0,of voice breaks: 0   (0 seconds / 0.339485 seconds),7.051,781.622,2.956,3.469,11.847,1.277,2.567,5.18,15.937,0.811,0.265,7.291,800.297,1611.374,2621.112,3551.807
A_single ,0.382,58.224,-20.996,123.784,124.287,1.557,122.552,129.74,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 84),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.986,0.015,21.072,643.306,1663.04,2785.655,3857.28
A_single ,0.389,59.012,-20.996,123.162,122.608,2.738,116.666,127.012,46,45,8.157,0.197,0,of locally unvoiced frames: 0   (0 / 86),0,0,of voice breaks: 0   (0 seconds / 0.389320 seconds),0.914,74.595,0.458,0.449,4.359,0.447,1.893,2.133,1.772,0.984,0.017,21.732,643.306,1663.04,2785.655,3857.28
À_single ,0.259,56.519,-13.735,85.464,83.781,5.737,72.83,92.594,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 55),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.82,0.275,8.836,808.194,1652.086,2577.187,3542.172
À_single ,0.307,52.958,-13.735,84.004,84.74,5.293,75.858,96.236,22,21,11.799,0.754,7.576,of locally unvoiced frames: 7.576%   (5 / 66),0,0,of voice breaks: 0   (0 seconds / 0.306703 seconds),2.188,258.106,0.841,0.757,5.617,0.58,1.033,1.647,4.025,0.909,0.116,12.318,808.194,1652.086,2577.187,3542.172
thề ,0.385,59.204,-21.355,92.061,92.71,8.955,79.025,112.51,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 85),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.963,0.04,16.261,380.84,2059.31,2341.554,3312.503
thề ,0.367,58.841,-21.355,89.701,88.859,9.99,72.156,104.4,31,30,11.284,1.308,0,of locally unvoiced frames: 0   (0 / 80),0,0,of voice breaks: 0   (0 seconds / 0.366512 seconds),2.086,235.323,0.574,0.81,6.323,0.665,1.582,2.745,2.822,0.962,0.042,16.282,380.84,2059.31,2341.554,3312.503
thê ,0.339,58.625,-17.544,126.493,126.138,1.624,121.443,128.736,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 74),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.992,0.008,25.855,390.497,1947.922,2518.01,3396.79
thê ,0.347,62.102,-17.544,120.454,119.582,3.113,115.237,125.803,40,39,8.375,0.24,0,of locally unvoiced frames: 0   (0 / 76),0,0,of voice breaks: 0   (0 seconds / 0.346725 seconds),0.948,79.387,0.378,0.387,4.592,0.439,1.119,1.493,3.057,0.989,0.012,22.607,390.497,1947.922,2518.01,3396.79
