sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
11687_,2.688,57.601,-17.484,210.607,204.721,18.797,170.121,248.814,353,349,4.904,0.519,33.856,of locally unvoiced frames: 33.856%   (108 / 319),3,32.73,of voice breaks: 32.730%   (0.879821 seconds / 2.688138 seconds),1.67,81.892,0.81,0.958,6.976,0.727,2.498,4.008,9.294,0.948,0.071,19.394,622.829,1698.236,2875.312,3901.282
11691_ê,0.45,62.075,-10.194,216.535,217.309,3.446,203.63,222.407,92,91,4.599,0.07,0,of locally unvoiced frames: 0   (0 / 50),0,0,of voice breaks: 0   (0 seconds / 0.449857 seconds),0.449,20.659,0.222,0.175,1.752,0.163,0.866,0.784,0.979,0.987,0.018,27.001,485.833,2290.109,2928.457,4066.557
11695_,3.167,57.877,-18.817,211.542,200.05,32.905,102.941,268.858,365,359,5.02,1.018,41.114,of locally unvoiced frames: 41.114%   (155 / 377),5,42.001,of voice breaks: 42.001%   (1.330351 seconds / 3.167422 seconds),1.362,68.372,0.56,0.694,7.328,0.783,2.559,3.75,7.832,0.949,0.069,19.139,681.719,1739.816,2814.816,3958.89
11699_ệ,0.252,61.2,-12.242,214.422,264.94,135.012,185.925,588.058,48,46,4.023,1.671,18.519,of locally unvoiced frames: 18.519%   (5 / 27),0,0,of voice breaks: 0   (0 seconds / 0.251984 seconds),3.447,138.645,0.889,0.951,6.189,1.027,2.381,3.367,6.287,0.883,0.173,12.823,613.222,2324.702,2985.978,4142.649
11703_,2.723,57.498,-16.995,210.94,198.405,28.44,94.072,263.206,360,356,5.051,0.853,31.579,of locally unvoiced frames: 31.579%   (102 / 323),3,30.913,of voice breaks: 30.913%   (0.841876 seconds / 2.723391 seconds),2.018,101.924,0.822,0.924,5.926,0.62,2.23,3.423,7.664,0.941,0.085,18.779,623.499,1720.19,2784.262,3862.614
11707_ệ,0.173,62.57,-11.646,216.864,213.11,7.844,191.405,218.541,26,25,4.709,0.239,11.765,of locally unvoiced frames: 11.765%   (2 / 17),0,0,of voice breaks: 0   (0 seconds / 0.173127 seconds),1.245,58.639,0.272,0.435,2.246,0.196,0.795,1.169,1.605,0.931,0.093,17.098,600.641,2282.071,2943.01,4134.439
11711_,2.818,58.232,-17.178,210.85,207.173,50.022,104.871,568.617,352,345,4.866,0.919,36.418,of locally unvoiced frames: 36.418%   (122 / 335),6,38.1,of voice breaks: 38.100%   (1.073545 seconds / 2.817714 seconds),1.803,87.711,0.721,0.834,6.331,0.776,2.085,3.423,7.886,0.945,0.079,18.705,625.521,1682.94,2905.927,3928.216
11715_ể,0.469,60.697,-15.597,168.827,171.449,19.435,146.118,203.461,67,65,5.875,0.676,9.434,of locally unvoiced frames: 9.434%   (5 / 53),1,7.559,of voice breaks: 7.559%   (0.035468 seconds / 0.469197 seconds),2.373,139.393,0.93,0.57,5.078,0.576,0.956,1.288,3.289,0.945,0.076,15.586,553.022,2233.089,2817.136,4024.624
11719_,2.573,58.262,-18.079,215.415,203.856,28.164,90.149,261.308,325,319,4.871,0.755,35.41,of locally unvoiced frames: 35.410%   (108 / 305),5,30.728,of voice breaks: 30.728%   (0.790751 seconds / 2.573424 seconds),2.066,100.637,0.904,0.941,6.081,0.846,1.916,2.983,6.422,0.939,0.088,19.067,629.53,1669.644,2848.932,3879.738
11723_ể,0.235,60.548,-16.422,166.075,169.669,14.28,149.693,194.118,38,37,5.881,0.493,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.234767 seconds),1.864,109.602,0.884,1.008,5.029,0.652,1.61,1.973,2.39,0.969,0.035,17.656,548.293,2310.878,2847.136,4136.784
11727_,3.017,58.494,-18.044,211.156,203.263,27.67,91.217,272.728,378,373,4.972,0.962,37.604,of locally unvoiced frames: 37.604%   (135 / 359),4,37.876,of voice breaks: 37.876%   (1.142680 seconds / 3.016915 seconds),1.808,89.89,0.655,0.693,5.528,0.678,1.972,2.99,5.719,0.949,0.07,18.705,633.97,1733.034,2890.037,3911.302
11731_ế,0.419,61.703,-15.343,187.562,205.239,32.736,174.951,279.874,82,81,4.863,0.728,0,of locally unvoiced frames: 0   (0 / 47),0,0,of voice breaks: 0   (0 seconds / 0.419245 seconds),0.721,35.045,0.151,0.211,2.375,0.209,0.585,0.966,1.41,0.981,0.021,19.94,480.823,2361.993,2873.48,4108.998
11735_,2.806,58.415,-18.895,207.525,201.296,23.78,108.09,256.988,364,358,5.004,0.802,34.535,of locally unvoiced frames: 34.535%   (115 / 333),5,35.159,of voice breaks: 35.159%   (0.986738 seconds / 2.806496 seconds),1.812,90.66,0.758,0.584,6.892,0.72,2.396,3.807,7.52,0.953,0.061,18.754,640.169,1707.944,2903.532,3924.812
11739_ế,0.382,60.027,-13.377,180.888,191.02,18.394,175.463,236.876,69,68,5.232,0.485,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.381955 seconds),0.59,30.895,0.195,0.248,1.926,0.175,0.551,0.642,1.09,0.989,0.011,21.446,490.25,2372.917,2982.956,3979.519
11743_,3.046,57.907,-19.344,218.185,203.807,32.555,81.685,286.021,403,396,4.88,0.91,34.53,of locally unvoiced frames: 34.530%   (125 / 362),6,35.669,of voice breaks: 35.669%   (1.086358 seconds / 3.045661 seconds),1.931,94.247,0.766,0.757,6.201,0.733,2.436,3.39,7.191,0.936,0.092,17.516,643.713,1721.155,2840.24,3910.166
11747_ề,0.537,61.288,-13.552,178.122,177.682,7.788,155.226,191.438,92,91,5.658,0.353,0,of locally unvoiced frames: 0   (0 / 61),0,0,of voice breaks: 0   (0 seconds / 0.536538 seconds),1.07,60.565,0.328,0.466,2.495,0.309,0.509,0.567,1.251,0.978,0.036,25.215,509.805,2312.655,2914.561,4068.288
11751_,2.652,57.692,-19.567,209.896,202.73,23.4,95.898,258.361,374,371,4.938,0.686,28.889,of locally unvoiced frames: 28.889%   (91 / 315),2,24.19,of voice breaks: 24.190%   (0.641414 seconds / 2.651618 seconds),2.445,120.713,1.287,1.292,8.708,0.876,4.34,4.6,8.604,0.928,0.098,16.342,563.33,1739.65,2811.209,3935.884
11755_ề,0.45,61.082,-11.035,181.129,180.049,7.246,165.019,190.82,78,77,5.551,0.231,0,of locally unvoiced frames: 0   (0 / 51),0,0,of voice breaks: 0   (0 seconds / 0.450367 seconds),0.498,27.664,0.214,0.226,2.159,0.214,0.461,0.605,1.299,0.989,0.012,23.782,517.387,2335.944,2849.333,4062.744
11759_,6.891,56.382,-18.709,193.911,196.689,43.136,94.583,605.036,588,580,5.091,0.938,55.65,of locally unvoiced frames: 55.650%   (458 / 823),7,31.172,of voice breaks: 31.172%   (2.147967 seconds / 6.890730 seconds),2.221,113.057,1.084,1.353,5.87,0.797,2.073,2.923,5.855,0.944,0.083,19.093,699.553,1843.04,2943.738,3994.65
11763_TÚT_single,0.175,64.908,-26.815,263.384,260.847,9.12,236.192,269.519,40,39,3.878,0.281,5.556,of locally unvoiced frames: 5.556%   (1 / 18),0,0,of voice breaks: 0   (0 seconds / 0.175317 seconds),2.91,112.86,1.372,0.982,5.269,0.471,2.117,1.963,2.308,0.928,0.13,19.408,442.994,901.428,3194.2,3816.831
11767_,1.162,37.96,-18.693,95.142,95.142, --undefined-- ,95.142,95.142,1,0, --undefined-- , --undefined-- ,97.794,of locally unvoiced frames: 97.794%   (133 / 136),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.852,0.174,7.597,744.779,1908.152,2999.417,4009.981
11771_TÚT_single,0.183,65.207,-30.2,251.906,254.757,6.494,248.721,269.103,40,39,3.925,0.106,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.182882 seconds),0.978,38.398,0.563,0.606,2.131,0.196,0.824,1.047,1.702,0.989,0.012,24.027,437.966,834.338,3208.14,3890.951
11775_,1.776,42.857,-19.576, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.048,of locally unvoiced frames: 99.048%   (208 / 210),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,896.35,1852.406,3005.857,4037.006
11779_TỤT_single,0.194,65.341,-33.129,197.522,195.4,6.138,185.387,201.502,33,32,5.103,0.181,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.194113 seconds),1.031,52.603,0.397,0.395,5.463,0.877,2.668,3.658,3.035,0.94,0.085,19.242,379.499,878.449,2928.371,3664.029
11783_,1.043,42.725,-18.159,280.731,282.489,12.165,270.703,297.79,11,10,3.7,0.651,90.164,of locally unvoiced frames: 90.164%   (110 / 122),0,0,of voice breaks: 0   (0 seconds / 1.043080 seconds),13.224,489.226,5.813,4.213,43.165,4.664,17.646,36.356, --undefined-- ,0.795,0.268,6.071,600.588,1868.202,2977.184,3928.503
11787_TỤT_single,0.229,63.707,-31.444,193.629,194.373,5.907,185.754,204.359,40,39,5.146,0.153,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.229112 seconds),0.421,21.655,0.182,0.166,3.801,0.344,2.123,1.871,1.923,0.991,0.01,23.756,401.746,942.12,2915.999,3676.266
11791_,18.002,50.207,-19.966,235.955,233.077,26.628,92.212,302.979,289,284,4.332,0.749,92.582,of locally unvoiced frames: 92.582%   (1997 / 2157),4,20.079,of voice breaks: 20.079%   (3.614572 seconds / 18.001844 seconds),2.512,108.805,1.272,1.297,11.373,1.333,5.393,6.17,9.216,0.922,0.109,15.524,851.651,1976.492,3055.099,4062.862
11795_thề,0.417,61.015,-23.34,173.842,148.532,39.939,81.623,185.182,59,57,6.627,1.938,0,of locally unvoiced frames: 0   (0 / 46),1,4.272,of voice breaks: 4.272%   (0.017797 seconds / 0.416591 seconds),2.588,171.52,1.419,1.359,11.965,1.73,6.748,5.364,8.823,0.938,0.089,16.976,525.561,2288.67,2945.335,4081.089
11799_,2.787,58.42,-21.384,200.897,190.735,43.678,92.146,267.503,281,273,5.325,1.577,44.713,of locally unvoiced frames: 44.713%   (148 / 331),7,46.991,of voice breaks: 46.991%   (1.309662 seconds / 2.787053 seconds),3.681,195.998,1.923,1.898,11.603,1.364,5.095,6.08,9.709,0.894,0.152,13.567,634.525,1749.064,2865.327,3967.531
11803_thề,0.426,62.959,-18.748,174.036,175.839,12.119,159.605,210.451,72,71,5.68,0.396,0,of locally unvoiced frames: 0   (0 / 48),0,0,of voice breaks: 0   (0 seconds / 0.425752 seconds),0.777,44.153,0.369,0.315,1.736,0.183,0.654,0.665,1.184,0.988,0.012,21.481,517.043,2221.732,2923.273,3969.97
11807_,4.517,57.4,-20.09,209.929,204.993,35.053,96.954,288.849,365,358,4.875,0.932,59.74,of locally unvoiced frames: 59.740%   (322 / 539),5,58.28,of voice breaks: 58.280%   (2.632676 seconds / 4.517324 seconds),2.284,111.349,1.158,1.202,7.687,0.885,3,4.034,6.97,0.938,0.082,17.12,635.525,1807.241,2871.825,3943.042
11811_thệ,0.322,62.184,-14.506,227.134,238.002,131.097,112.822,560.435,68,66,4.418,2.317,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.322177 seconds),3.639,160.748,1.314,1.274,8.475,1.662,4.213,5.756,7.415,0.891,0.143,11.44,559.832,2224.037,2882.974,4156.15
11815_,2.493,60.113,-19.842,214.394,206.206,26.15,93.495,284.511,371,367,4.847,0.724,27.027,of locally unvoiced frames: 27.027%   (80 / 296),3,25.551,of voice breaks: 25.551%   (0.637081 seconds / 2.493389 seconds),1.542,74.725,0.754,0.681,6.988,0.79,2.812,3.315,6.907,0.952,0.062,18.841,567.822,1668.533,2866.932,3928.809
11819_thệ,0.285,63.257,-16.482,216.514,273.435,131.639,187.343,579.938,60,58,3.796,1.384,9.677,of locally unvoiced frames: 9.677%   (3 / 31),0,0,of voice breaks: 0   (0 seconds / 0.285268 seconds),1.988,75.444,0.594,0.537,6.9,1.213,3.164,4.665,7.661,0.912,0.12,14.649,568.517,2253.256,2901.247,4148.013
11823_,3.757,59.188,-20.523,214.79,216.762,54.047,153.121,618.032,411,404,4.659,0.826,45.638,of locally unvoiced frames: 45.638%   (204 / 447),4,42.685,of voice breaks: 42.685%   (1.603860 seconds / 3.757443 seconds),2.394,111.548,1.389,1.29,6.549,0.909,2.781,3.72,7.448,0.934,0.097,17.99,640.779,1731.981,2813.311,3899.844
11827_thễ,0.5,63.247,-14.04,260.73,253.172,23.62,203.922,282.366,122,121,3.952,0.382,0,of locally unvoiced frames: 0   (0 / 57),0,0,of voice breaks: 0   (0 seconds / 0.500171 seconds),0.761,30.065,0.194,0.256,3.005,0.33,0.745,1.099,2.314,0.981,0.02,19.908,539.046,2265.311,3026.108,4245.955
11831_,2.678,58.248,-20.534,210.435,201.271,25.658,108.494,254.098,356,350,4.961,0.694,33.648,of locally unvoiced frames: 33.648%   (107 / 318),5,34.338,of voice breaks: 34.338%   (0.919622 seconds / 2.678140 seconds),2.286,113.409,1.255,1.094,7.902,1.023,3.048,3.608,7.836,0.942,0.085,18.622,589.294,1670.769,2873.083,3900.224
11835_thễ,0.525,60.222,-14.563,123.824,163.301,63.994,110.827,270.174,82,81,6.219,2.267,0,of locally unvoiced frames: 0   (0 / 60),0,0,of voice breaks: 0   (0 seconds / 0.525266 seconds),1.606,99.905,0.705,0.918,10.306,1.371,5.297,6.949,10.912,0.936,0.076,13.972,513.355,2264.709,2959.465,4175.27
11839_,3.198,59.514,-18.941,214.805,199.927,39.349,104.527,268.177,356,351,5.016,1.19,41.316,of locally unvoiced frames: 41.316%   (157 / 380),4,35.896,of voice breaks: 35.896%   (1.147806 seconds / 3.197566 seconds),2.221,111.421,1.217,1.412,7.353,0.93,3.042,3.994,7.144,0.942,0.077,17.401,654.726,1766.113,2913.895,3945.143
11843_thế,0.503,61.136,-17.43,188.788,200.762,37.341,129.381,306.037,98,97,4.972,0.893,0,of locally unvoiced frames: 0   (0 / 57),0,0,of voice breaks: 0   (0 seconds / 0.503002 seconds),1.595,79.292,0.712,1.11,2.621,0.351,0.912,1.148,1.723,0.985,0.015,20.021,476.66,2345.091,2978.548,4052.022
11847_,2.773,59.289,-21.768,218.76,209.62,28.965,98.671,296.762,377,372,4.81,0.861,32.827,of locally unvoiced frames: 32.827%   (108 / 329),3,29.183,of voice breaks: 29.183%   (0.809363 seconds / 2.773409 seconds),2.819,135.593,1.486,1.214,8.028,0.913,3.57,4.199,7.407,0.926,0.113,16.946,583.095,1624.89,2848.645,3885.671
11851_thế,0.438,62.378,-18.57,199.023,209.457,25.708,183.526,263.798,87,86,4.77,0.568,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.437723 seconds),0.83,39.582,0.284,0.237,2.235,0.191,1.157,1.192,1.357,0.988,0.012,21.349,459.516,2305.953,2884.524,4068.332
11855_,6.639,56.28,-20.467,215.242,206.229,30.317,97.38,268.431,300,294,4.817,0.813,77.301,of locally unvoiced frames: 77.301%   (613 / 793),5,76.772,of voice breaks: 76.772%   (5.096562 seconds / 6.638528 seconds),1.86,89.614,0.977,1.162,7.402,0.789,2.757,3.7,6.386,0.947,0.073,17.408,828.76,1946.493,3018.384,4026.502
11859_thể,0.435,61.596,-17.543,170.648,179.177,29.264,148.262,249.163,61,59,5.555,0.87,10.204,of locally unvoiced frames: 10.204%   (5 / 49),1,19.251,of voice breaks: 19.251%   (0.083692 seconds / 0.434743 seconds),2.086,115.877,0.728,0.692,4.805,0.505,1.634,1.994,3.147,0.944,0.074,14.727,498.014,2228.405,2844.266,4001.209
11863_,2.664,59.199,-19.947,208.837,195.695,32.074,92.1,256.49,325,318,5.134,1.106,35.759,of locally unvoiced frames: 35.759%   (113 / 316),6,34.622,of voice breaks: 34.622%   (0.922364 seconds / 2.664104 seconds),2.587,132.804,1.351,1.483,7.699,0.901,2.966,3.682,6.997,0.934,0.095,16.431,607.744,1760.663,2889.654,3886.315
11867_thể,0.341,64.348,-19.173,170.514,181.7,33.313,148.481,259.593,58,57,5.514,0.927,0,of locally unvoiced frames: 0   (0 / 37),0,0,of voice breaks: 0   (0 seconds / 0.340875 seconds),1.553,85.619,0.35,0.546,7.97,0.905,1.759,3.252,4.498,0.956,0.049,15.81,527.115,2230.176,2837.133,4195.586
11871_,4.757,57.943,-20.253,212.177,204.206,32.073,93.938,299.645,364,356,4.904,0.911,61.728,of locally unvoiced frames: 61.728%   (350 / 567),7,59.916,of voice breaks: 59.916%   (2.850105 seconds / 4.756813 seconds),2.339,114.702,1.194,1.067,7.482,0.809,3.052,3.873,7.267,0.941,0.087,17.744,662.583,1787.632,2867.31,3894.83
11875_thê,0.435,64.119,-15.256,224.286,228.015,15.499,211.296,286.651,95,94,4.379,0.289,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.434886 seconds),0.583,25.55,0.188,0.224,2.302,0.393,0.75,1.22,2.024,0.986,0.015,25.681,456.413,2219.536,2949.86,4040.676
11879_,2.814,60.489,-19.048,214.751,205.744,26.805,102.525,263.501,331,324,4.883,0.769,39.82,of locally unvoiced frames: 39.820%   (133 / 334),6,42.771,of voice breaks: 42.771%   (1.203488 seconds / 2.813813 seconds),1.891,92.335,0.824,0.923,6.114,0.655,1.92,2.392,5.342,0.952,0.069,18.561,635.265,1720.222,2864.513,3893.562
11883_thê,0.359,62.661,-10.081,217.211,216.813,2.394,208.904,223.305,74,73,4.615,0.066,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0.358503 seconds),0.604,27.875,0.288,0.309,2.63,0.31,1.125,1.117,1.333,0.984,0.018,23.145,487.836,2227.052,2857.104,4038.607
11887_,2.913,58.758,-17.917,221.098,209.062,34.16,90.117,272.032,337,332,4.793,1.088,42.486,of locally unvoiced frames: 42.486%   (147 / 346),4,44.456,of voice breaks: 44.456%   (1.294965 seconds / 2.912918 seconds),1.382,66.249,0.667,0.62,6.963,0.671,2.469,3.79,8.464,0.954,0.063,19.51,612.201,1728.57,2877.617,3860.717
11891_đễ,0.435,64.481,-14.785,256.474,249.746,26.223,192.919,277.485,103,102,4.004,0.436,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.435133 seconds),0.805,32.251,0.251,0.347,4.058,0.407,1.4,1.985,3.751,0.971,0.033,19.937,531.885,2276.858,3012.05,4120.423
11895_,2.501,59.785,-20.376,219.564,210.463,28.716,91.957,271.332,364,358,4.725,0.698,29.63,of locally unvoiced frames: 29.630%   (88 / 297),5,30.669,of voice breaks: 30.669%   (0.766954 seconds / 2.500784 seconds),1.219,57.583,0.519,0.577,5.417,0.624,1.892,2.655,6.194,0.966,0.043,19.903,608.111,1660.011,2945.942,3904.981
11899_đễ,0.341,64.352,-12.343,239.098,239.223,14.635,214.316,264.832,76,75,4.179,0.259,0,of locally unvoiced frames: 0   (0 / 37),0,0,of voice breaks: 0   (0 seconds / 0.340967 seconds),0.629,26.273,0.237,0.292,3.373,0.294,1.609,1.773,2.759,0.984,0.017,19.751,516.752,2324.576,3023.719,4175.487
11903_,2.564,59.66,-19.584,220.499,207.835,35.072,95.857,281.845,337,332,4.825,1.039,35.197,of locally unvoiced frames: 35.197%   (107 / 304),4,32.364,of voice breaks: 32.364%   (0.829785 seconds / 2.563911 seconds),2.755,132.911,1.278,1.479,6.693,0.837,2.361,3.589,7.248,0.917,0.132,16.694,650.73,1753.512,2901.358,3933.27
11907_đê,0.374,65.625,-10.848,230.52,228.849,6.634,209.727,237.433,80,79,4.368,0.154,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.374043 seconds),1.077,47.044,0.537,0.616,3.759,0.526,1.144,1.915,2.956,0.974,0.034,26.463,462.679,2181.971,3029.075,4115.542
11911_,2.545,60.301,-18.647,222.393,207.855,34.915,90.083,273.073,376,371,4.825,1.028,29.801,of locally unvoiced frames: 29.801%   (90 / 302),4,28.813,of voice breaks: 28.813%   (0.733141 seconds / 2.544507 seconds),2.197,106.02,0.95,1.168,7.124,0.837,2.417,3.76,8.079,0.94,0.081,17.775,641.326,1629.639,2879.407,3865.873
11915_đê,0.332,65.57,-12.259,230.925,230.553,3.115,219.819,234.079,71,70,4.341,0.065,0,of locally unvoiced frames: 0   (0 / 36),0,0,of voice breaks: 0   (0 seconds / 0.332497 seconds),0.295,12.799,0.112,0.133,1.68,0.15,0.703,0.827,1.07,0.995,0.005,29.52,478.103,2242.97,2976.479,4172.896
11919_,2.952,59.735,-18.782,224.684,212.645,31.699,95.915,283.356,403,397,4.729,0.928,35.043,of locally unvoiced frames: 35.043%   (123 / 351),4,35.208,of voice breaks: 35.208%   (1.039384 seconds / 2.952091 seconds),2.613,123.576,1.33,1.309,6.393,0.715,2.401,3.763,8.103,0.935,0.094,18.139,603.445,1674.087,2898.904,3918.887
11923_đệ,0.353,62.099,-12.416,530.723,409.749,166.75,178.111,569.191,127,124,2.548,1.298,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0.353219 seconds),5.352,136.335,2.842,3.356,14.857,2.231,5.723,11.061,20.339,0.788,0.308,8.227,544.402,2256.086,2894.263,4034.2
11927_,2.613,59.802,-18.117,218.259,205.866,30.166,91.499,269.078,401,398,4.89,0.884,25.161,of locally unvoiced frames: 25.161%   (78 / 310),2,24.638,of voice breaks: 24.638%   (0.643690 seconds / 2.612641 seconds),2.55,124.695,1.384,1.407,6.646,0.732,2.631,3.754,7.911,0.941,0.086,18.2,614.341,1651.575,2902.347,3952.925
11931_đệ,0.205,63.412,-12.338,203.922,180.674,55.931,91.434,232.948,32,31,5.474,1.782,4.762,of locally unvoiced frames: 4.762%   (1 / 21),0,0,of voice breaks: 0   (0 seconds / 0.204964 seconds),3.598,196.948,1.352,2.363,7.911,0.819,3.361,5.767,9.332,0.847,0.269,12.109,546.595,2297.385,2988.407,4103.637
11935_,2.954,60.265,-18.278,227.521,226.065,77.349,79.609,556.713,405,397,4.502,1.309,36.182,of locally unvoiced frames: 36.182%   (127 / 351),4,38.005,of voice breaks: 38.005%   (1.122736 seconds / 2.954181 seconds),2.167,97.538,0.978,1.036,7.638,1.066,3.054,4.486,9.693,0.924,0.105,16.607,608.295,1729.209,2919.077,3847.561
11939_đề,0.441,62.123,-14.175,179.74,181.17,8.191,167.618,203.524,76,75,5.512,0.278,0,of locally unvoiced frames: 0   (0 / 49),0,0,of voice breaks: 0   (0 seconds / 0.441182 seconds),0.6,33.056,0.276,0.237,2.567,0.255,1.039,1.005,1.278,0.985,0.018,24.403,483.07,2280.373,2990.463,3995.112
11943_,2.61,59.9,-18.085,211.811,198.489,32.678,79.075,264.994,363,357,5.017,0.992,27.742,of locally unvoiced frames: 27.742%   (86 / 310),5,30.549,of voice breaks: 30.549%   (0.797255 seconds / 2.609779 seconds),1.645,82.529,0.71,0.759,6.334,0.677,2.199,3.606,7.878,0.956,0.056,19.57,622.399,1693.74,2904.613,3903.297
