sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
20394_,0.989,28.414,-11.897,191.113,155.247,65.366,79.799,194.829,6,5,7.888,3.114,94.382,of locally unvoiced frames: 94.382%   (84 / 89),0,0,of voice breaks: 0   (0 seconds / 0.988747 seconds),37.682,2972.333,14.313,30.512,28.964,2.637,15.915, --undefined-- , --undefined-- ,0.697,0.475,3.816,1110.262,2113.456,3154.622,4002.357
20398_Ạ_single,0.341,48.609,-5.396,181.37,177.825,10.621,148.453,187.936,44,43,5.648,0.418,10.714,of locally unvoiced frames: 10.714%   (3 / 28),0,0,of voice breaks: 0   (0 seconds / 0.340751 seconds),1.166,65.876,0.272,0.352,4.885,0.551,1.977,2.426,3.344,0.886,0.159,11.638,1060.036,1826.621,2787.734,3970.4
20402_,0.586,31.335,-9.362,254.407,183.659,90.939,85.366,266.107,18,16,5.745,3.385,78.431,of locally unvoiced frames: 78.431%   (40 / 51),1,8.614,of voice breaks: 8.614%   (0.050468 seconds / 0.585853 seconds),2.393,137.486,1.03,1.113,57.629,5.778,22.879,40.894,15.098,0.674,0.507,3.268,1048.341,2002.96,3156.893,3902.878
20406_Ạ_single,0.353,49.239,-5.901,180.241,176.28,11.163,143.726,185.792,50,49,5.663,0.339,6.897,of locally unvoiced frames: 6.897%   (2 / 29),0,0,of voice breaks: 0   (0 seconds / 0.352707 seconds),1.158,65.562,0.529,0.487,4.543,0.539,1.45,1.956,3.012,0.913,0.121,13.808,1065.764,1931.007,2761.557,4130.698
20410_,1.046,33.301,-14.528,189.38,190.117,5.254,182.343,195.531,12,11,5.224,0.288,92.553,of locally unvoiced frames: 92.553%   (87 / 94),0,0,of voice breaks: 0   (0 seconds / 1.046254 seconds),5.353,279.662,3.428,2.543,11.36,1,5.462,6.224, --undefined-- ,0.714,0.418,4.121,1126.44,2039.039,3078.741,4038.2
20414_A_single,0.542,51.331,-8.69,195.717,196.296,2.684,193.252,206.222,100,99,5.094,0.071,0,of locally unvoiced frames: 0   (0 / 47),0,0,of voice breaks: 0   (0 seconds / 0.542447 seconds),0.4,20.401,0.215,0.238,3.338,0.363,1.566,1.993,1.916,0.987,0.014,19.128,1081.185,1879.926,2962.781,4052.092
20418_,0.486,37.415,-9.546,216.104,217.762,3.744,215.133,222.049,8,7,4.644,0.182,83.333,of locally unvoiced frames: 83.333%   (35 / 42),0,0,of voice breaks: 0   (0 seconds / 0.485646 seconds),4.607,213.942,2.345,3.579,32.183,3.529,16.214,19.426, --undefined-- ,0.786,0.317,6.624,1086.169,1946.167,2987.802,3953.193
20422_A_single,0.469,50.538,-7.133,192.064,193.2,3.415,188.065,199.839,85,84,5.173,0.094,0,of locally unvoiced frames: 0   (0 / 40),0,0,of voice breaks: 0   (0 seconds / 0.468606 seconds),0.375,19.416,0.185,0.185,2.995,0.289,1.57,1.852,1.938,0.986,0.014,18.908,1086.341,1879.732,2930.662,3822.528
20426_,0.912,31.772,-14.656,215.442,266.971,197.22,82.739,604.337,17,14,3.457,1.359,90.244,of locally unvoiced frames: 90.244%   (74 / 82),1,68.895,of voice breaks: 68.895%   (0.628243 seconds / 0.911885 seconds),11.399,394.032,6.218,8.667,37.089,4.524,20.288,41.907, --undefined-- ,0.8,0.275,6.961,1120.962,2055.872,3052.106,3990.89
20430_Ã_single,0.452,48.85,-7.496,196.536,184.882,62.57,80.13,257.31,78,77,5.496,2.277,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0.451812 seconds),2.15,118.166,1.067,1.872,5.89,0.62,2.476,3.89,6.289,0.891,0.142,11.245,987.559,1834.863,2722.061,3937.831
20434_,0.594,25.718,-12.41,559.376,562.315,10.088,550.959,577.328,24,21,2.068,0.62,90.385,of locally unvoiced frames: 90.385%   (47 / 52),0,0,of voice breaks: 0   (0 seconds / 0.594489 seconds),34.612,715.645,22.797,27.495,50.435,5.102,27.77,30.104,29.971,0.691,0.455,3.552,1267.886,2065.194,3129.791,4062.286
20438_Ã_single,0.476,49.482,-6.397,197.009,169.128,64.675,79.346,259.946,76,75,5.92,2.571,2.439,of locally unvoiced frames: 2.439%   (1 / 41),0,0,of voice breaks: 0   (0 seconds / 0.475592 seconds),2.259,133.726,1.103,1.814,6.672,0.68,2.869,3.846,6.397,0.831,0.262,9.41,999.592,1756.843,2596.384,3718.927
20442_,2.825,46.175,-12.223,203.448,200.082,14.938,164.242,233.557,291,288,5.004,0.4,47.308,of locally unvoiced frames: 47.308%   (123 / 260),2,5.117,of voice breaks: 5.117%   (0.144544 seconds / 2.824710 seconds),1.066,53.325,0.539,0.611,6.708,0.753,3.344,4.594,5.462,0.945,0.07,15.627,901.432,1954.195,3038.394,3993.628
20446_ã,0.283,47.317,-7.483,198.693,159.416,47.644,98.763,210.566,42,41,6.268,2.004,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.283188 seconds),3.241,203.135,1.927,3.305,14.301,1.427,8.5,9.041,10.076,0.845,0.231,10.106,926.709,1914.934,2882.841,3960.317
20450_,2.972,44.737,-17.182,194.936,184.238,30.066,82.606,236.031,437,431,5.386,0.974,17.883,of locally unvoiced frames: 17.883%   (49 / 274),3,20.441,of voice breaks: 20.441%   (0.607472 seconds / 2.971881 seconds),1.276,68.707,0.62,0.801,8.811,0.954,4.496,5.749,6.531,0.943,0.071,14.256,725.863,1829.656,3069.335,4024.443
20454_ã,0.238,43.121,-15.862,115.836,146.855,48.811,93.013,204.413,31,30,7.012,2.665,10.526,of locally unvoiced frames: 10.526%   (2 / 19),0,0,of voice breaks: 0   (0 seconds / 0.238026 seconds),4.407,308.994,1.872,2.337,12.64,1.23,6.046,8.106,8.773,0.826,0.279,9.089,772.681,1695.808,2801.835,3991.369
20458_,3.118,44.413,-16.269,198.697,192.41,19.368,83.162,232.679,400,395,5.227,0.741,33.101,of locally unvoiced frames: 33.101%   (95 / 287),4,32.798,of voice breaks: 32.798%   (1.022504 seconds / 3.117622 seconds),1.836,95.956,0.8,0.837,9.566,1.077,4.754,6.279,6.906,0.941,0.078,14.798,766.39,1880.23,3068.813,4038.5
20462_ạ,0.256,46.618,-11.439,191.995,177.713,35.469,91.816,199.716,39,38,5.65,2.09,5,of locally unvoiced frames: 5.000%   (1 / 20),0,0,of voice breaks: 0   (0 seconds / 0.256361 seconds),4.282,241.905,0.28,0.372,6.275,0.622,2.845,3.961,4.356,0.897,0.173,13.13,999.89,1894.415,2949.041,3947.42
20466_,2.768,43.274,-18.659,191.995,184.736,23.834,74.299,222.097,426,422,5.417,0.999,16.471,of locally unvoiced frames: 16.471%   (42 / 255),3,16.577,of voice breaks: 16.577%   (0.458809 seconds / 2.767741 seconds),2.107,114.134,1.002,1.299,10.81,1.26,5.676,7.241,8.135,0.929,0.089,13.42,659.606,1824.817,3073.105,4064.34
20470_ạ,0.207,45.951,-10.583,180.795,159.292,47.095,73.481,193.914,28,27,6.368,2.852,6.25,of locally unvoiced frames: 6.250%   (1 / 16),0,0,of voice breaks: 0   (0 seconds / 0.206936 seconds),4.385,279.259,1.724,0.336,6.072,0.672,2.207,2.974,5.742,0.852,0.274,10.569,1010.026,1878.848,2956.685,3914.399
20474_,2.998,43.634,-18.73,191.501,184.98,34.602,76.477,514.734,391,385,5.457,1.157,27.174,of locally unvoiced frames: 27.174%   (75 / 276),3,28.108,of voice breaks: 28.108%   (0.842694 seconds / 2.998015 seconds),2.008,109.592,0.923,0.993,10.982,1.187,5.563,7.271,8.623,0.937,0.08,14.18,715.282,1880.863,3052.295,4046.607
20478_á,0.249,46.293,-12.046,163.246,163.613,1.295,162.038,166.391,37,36,6.108,0.056,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.248938 seconds),0.391,23.884,0.18,0.283,4.596,0.404,2.774,2.982,2.893,0.976,0.024,16.363,978.606,1789.748,2931.136,3876.313
20482_,2.836,44.411,-17.919,192.995,185.87,22.029,73.337,228.027,387,381,5.362,0.754,25.67,of locally unvoiced frames: 25.670%   (67 / 261),4,26.946,of voice breaks: 26.946%   (0.764104 seconds / 2.835697 seconds),1.867,100.122,0.977,1.141,9.403,0.988,4.836,6.238,7.551,0.935,0.084,14.251,733.303,1878.36,3051.748,4024.057
20486_á,0.269,48.362,-8.031,163.815,164.696,3.119,160.481,170.573,41,40,6.061,0.128,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.268540 seconds),0.662,40.141,0.33,0.314,3.397,0.303,1.823,2.032,2.575,0.968,0.033,15.294,1042.115,1883.453,2889.648,3910.145
20490_,2.897,43.459,-17.371,195.066,182.196,30.733,72.012,230.868,388,383,5.524,1.33,24.719,of locally unvoiced frames: 24.719%   (66 / 267),4,25.949,of voice breaks: 25.949%   (0.751618 seconds / 2.896504 seconds),1.634,90.249,0.682,0.795,10.398,1.145,5.342,6.924,7.753,0.92,0.11,13.397,745.454,1874.659,3027.127,4009.386
20494_à,0.295,47.139,-10.514,169.642,171.799,4.53,167.845,182.957,46,45,5.818,0.156,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.294955 seconds),0.477,27.747,0.215,0.238,5.766,0.55,3.371,3.825,4.156,0.968,0.033,15.302,1052.597,1832.747,2782.633,3798.091
20498_,2.906,44.477,-16.834,188.414,184.55,22.709,89.638,237.479,383,376,5.424,0.812,25.373,of locally unvoiced frames: 25.373%   (68 / 268),5,28.57,of voice breaks: 28.570%   (0.830319 seconds / 2.906263 seconds),1.317,71.458,0.55,0.59,8.801,1.015,4.3,5.509,6.408,0.94,0.077,14.457,726.299,1919.608,3057.108,4007.955
20502_à,0.246,47.795,-8.819,168.553,169.913,6.309,162.696,178.457,37,36,5.887,0.217,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.245750 seconds),0.51,30.031,0.261,0.254,3.947,0.348,2.307,2.57,2.622,0.974,0.027,16.298,1074.819,1884.386,3033.704,3920.364
20506_,3.174,44.133,-16.603,194.06,190.384,20.465,95.145,240.109,393,389,5.27,0.847,33.106,of locally unvoiced frames: 33.106%   (97 / 293),3,34.55,of voice breaks: 34.550%   (1.096460 seconds / 3.173535 seconds),1.713,90.29,0.62,0.758,9.239,1.046,4.647,6.244,7.105,0.943,0.075,14.734,779.213,1919.502,3072.898,4045.121
20510_ả,0.333,47.767,-8.606,162.51,142.001,46.362,69.399,213.898,44,43,6.937,2.458,0,of locally unvoiced frames: 0   (0 / 28),0,0,of voice breaks: 0   (0 seconds / 0.333271 seconds),5.573,386.609,3.109,5.437,6.472,0.769,2.953,3.554,4.148,0.849,0.204,8.844,1085.27,1929.812,2877.777,3863.996
20514_,2.858,44.729,-17.138,196.666,186.845,21.677,84.991,230.507,388,383,5.336,0.69,23.954,of locally unvoiced frames: 23.954%   (63 / 263),4,27.013,of voice breaks: 27.013%   (0.771927 seconds / 2.857663 seconds),1.614,86.125,0.79,0.913,9.507,1.074,4.705,6.03,7.063,0.941,0.073,14.6,716.267,1872.749,3054.55,4042.572
20518_ả,0.278,47.858,-12.103,179.341,182.65,18.138,161.955,208.608,45,44,5.467,0.543,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.277532 seconds),0.801,43.813,0.269,0.311,4.429,0.412,2.388,2.877,2.734,0.96,0.042,14.412,1064.08,1897.595,2903.908,3727.331
20522_,2.939,44.521,-16.854,191.465,185.969,19.889,88.983,229.675,397,392,5.374,0.683,25.092,of locally unvoiced frames: 25.092%   (68 / 271),4,27.358,of voice breaks: 27.358%   (0.804063 seconds / 2.939074 seconds),1.326,71.273,0.582,0.726,9.897,1.059,4.854,6.486,8,0.945,0.067,14.557,706.403,1870.053,3036.159,3978.877
20526_a,0.245,50.232,-10.51,99.391,99.462,0.374,98.916,100.215,22,21,10.051,0.041,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.245320 seconds),0.198,19.886,0.091,0.134,5.064,0.439,3.032,2.553,3.015,0.977,0.024,16.906,1040.884,1932.226,2949.731,3846.538
20530_,2.883,45.21,-17.326,196.662,188.926,18.27,101.614,227.954,431,425,5.297,0.622,19.173,of locally unvoiced frames: 19.173%   (51 / 266),5,21.08,of voice breaks: 21.080%   (0.607735 seconds / 2.883035 seconds),1.087,57.602,0.537,0.607,8.913,0.987,4.309,5.77,6.769,0.949,0.062,15.121,699.454,1869.283,3027.107,4028.283
20534_a,0.258,48.829,-12.036,197.954,197.948,1.464,195.896,200.564,46,45,5.051,0.041,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.258101 seconds),0.514,25.955,0.304,0.274,3.186,0.284,1.594,2.116,2.106,0.984,0.016,18.298,1041.043,1863.597,2928.34,3762.554
20538_,1.751,42.439,-19.784,188.385,186.859,16.609,162.162,250.508,157,154,5.346,0.487,51.25,of locally unvoiced frames: 51.250%   (82 / 160),2,51.34,of voice breaks: 51.340%   (0.899057 seconds / 1.751187 seconds),1.328,70.997,0.618,0.679,9.207,1.082,4.552,6.151,7.174,0.939,0.077,14.631,843.549,1889.23,3074.219,4079.774
20542_ĐÁ_single,0.494,50.355,-9.342,169.444,175.884,14.854,164.754,215.704,83,82,5.68,0.459,0,of locally unvoiced frames: 0   (0 / 43),0,0,of voice breaks: 0   (0 seconds / 0.494144 seconds),0.579,32.866,0.224,0.238,3.708,0.359,1.837,2.214,2.809,0.971,0.03,16.287,1042.553,1907.371,2844.85,3860.776
20546_,0.487,36.305,-22.109,226.488,188.918,83.315,86.401,276.522,37,35,5.327,2.869,57.143,of locally unvoiced frames: 57.143%   (24 / 42),1,56.738,of voice breaks: 56.738%   (0.276419 seconds / 0.487185 seconds),3.828,203.916,1.981,2.167,29.579,3.331,11.174,22.19,20.035,0.815,0.244,6.99,824.02,1937.497,3019.591,3979.056
20550_ĐÁ_single,0.459,49.583,-7.8,172.731,180.173,16.081,167.664,223.227,77,76,5.54,0.478,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0.459345 seconds),0.665,36.844,0.298,0.323,3.668,0.365,1.781,2.242,2.578,0.967,0.034,15.259,992.435,1904.617,2831.693,3914.666
20554_,0.849,35.848,-21.657,186.136,193.216,16.068,181.331,236.44,28,27,5.19,0.432,81.579,of locally unvoiced frames: 81.579%   (62 / 76),0,0,of voice breaks: 0   (0 seconds / 0.849093 seconds),3.827,198.635,2.313,2.242,17.328,1.547,10.583,11.643,11.857,0.88,0.15,9.828,1041.253,2085.909,3099.767,4037.101
20558_ĐÃ_single,0.432,48.433,-10.133,212.245,217.112,22.673,182.191,254.007,88,87,4.607,0.485,0,of locally unvoiced frames: 0   (0 / 37),0,0,of voice breaks: 0   (0 seconds / 0.431506 seconds),0.892,41.076,0.504,0.491,6.232,0.614,3.524,3.742,4.203,0.942,0.067,13.633,947.455,1769.208,2713.724,3922.178
20562_,0.571,32.794,-22.233,241.005,270.545,126.137,187.803,595.776,28,25,3.895,1.164,82,of locally unvoiced frames: 82.000%   (41 / 50),1,76.2,of voice breaks: 76.200%   (0.434874 seconds / 0.570702 seconds),7.411,288.631,3.071,4.052,32.214,3.232,16.087,26.383,38.392,0.818,0.253,7.371,1132.928,2000.242,3047.297,4045.26
20566_ĐÃ_single,0.459,47.611,-10.25,184.914,161.038,61.215,82.706,249.771,68,67,6.297,2.597,5.128,of locally unvoiced frames: 5.128%   (2 / 39),0,0,of voice breaks: 0   (0 seconds / 0.459345 seconds),2.974,187.248,1.7,2.603,15.007,1.091,7.41,9.761,13.001,0.814,0.312,8.561,994.063,1856.745,2775.276,3810.063
20570_,0.959,34.224,-17.332,222.705,229.884,20.239,206.249,261.172,18,17,4.319,0.47,91.86,of locally unvoiced frames: 91.860%   (79 / 86),0,0,of voice breaks: 0   (0 seconds / 0.959385 seconds),5.947,256.863,2.46,4.19,21.273,1.771,10.702,18.957,23.457,0.793,0.284,6.282,1057.463,2020.64,3055.354,4010.138
20574_ĐẢ_single,0.525,49.411,-8.683,151.164,141.996,37.474,66.082,188.947,72,71,7.029,2.172,0,of locally unvoiced frames: 0   (0 / 46),0,0,of voice breaks: 0   (0 seconds / 0.525097 seconds),2.925,205.601,1.683,2.196,4.426,0.539,2.149,2.668,3.567,0.919,0.103,12.312,954.559,1849.333,2732.486,3762.638
20578_,0.542,35.13,-21.951,199.443,227.185,59.079,172.536,319.294,33,32,4.414,1.119,70.213,of locally unvoiced frames: 70.213%   (33 / 47),0,0,of voice breaks: 0   (0 seconds / 0.542484 seconds),5.091,224.732,2.694,3.743,37.02,3.805,19.861,28.515,29.222,0.805,0.274,7.051,925.236,2090.296,2998.305,3998.65
20582_ĐẢ_single,0.487,49.434,-5.602,156.104,133.314,43.444,76.477,181.591,63,62,7.476,2.763,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.486845 seconds),2.455,183.513,1.349,2.328,3.787,0.482,1.479,2.087,2.629,0.915,0.104,12.068,1065.82,1935.523,2845.447,3967.289
20586_,0.896,35.008,-18.642,189.83,196.762,15.648,184.098,224.908,13,12,5.116,0.452,92.5,of locally unvoiced frames: 92.500%   (74 / 80),0,0,of voice breaks: 0   (0 seconds / 0.896364 seconds),5.295,270.877,2.482,3.421,31.5,2.977,15.335,22.853,11.179,0.824,0.233,7.957,1051.874,2053.113,3047.795,4001.64
20590_ĐẠ_single,0.388,48.974,-6.37,183.124,179.476,8.638,158.501,188.644,50,49,5.575,0.279,12.121,of locally unvoiced frames: 12.121%   (4 / 33),0,0,of voice breaks: 0   (0 seconds / 0.388335 seconds),0.685,38.187,0.351,0.356,4.353,0.47,1.73,2.104,3.308,0.958,0.045,15.003,1059.441,1999.423,2831.469,3878.34
20594_,0.74,35.42,-21.485,228.77,281.351,145.507,178.781,587.522,60,55,3.959,1.453,63.636,of locally unvoiced frames: 63.636%   (42 / 66),2,61.563,of voice breaks: 61.563%   (0.455804 seconds / 0.740381 seconds),6.577,260.343,2.663,3.382,23.531,2.497,12.528,18.102,15.968,0.79,0.304,6.648,1003.417,1977.662,2987.972,4006.628
20598_ĐẠ_single,0.318,50.704,-5.902,179.762,177.7,5.15,166.934,184.406,45,44,5.629,0.168,7.692,of locally unvoiced frames: 7.692%   (2 / 26),0,0,of voice breaks: 0   (0 seconds / 0.317768 seconds),0.508,28.572,0.258,0.235,4.543,0.498,1.516,1.672,2.993,0.971,0.031,16.904,1041.703,1963.331,2764.86,4020.236
20602_,0.867,34.83,-19.674,183.669,231.519,180.271,73.66,546.133,45,40,4.743,3.645,74.026,of locally unvoiced frames: 74.026%   (57 / 77),2,71.63,of voice breaks: 71.630%   (0.620920 seconds / 0.866845 seconds),7.902,374.784,4.577,5.445,27.763,3.508,14.16,15.659,18.79,0.765,0.337,5.613,1051.725,1980.478,3039.27,4043.649
20606_ĐÀ_single,0.541,50.867,-7.089,163.315,162.955,6.435,152.526,172.312,84,83,6.131,0.248,0,of locally unvoiced frames: 0   (0 / 47),0,0,of voice breaks: 0   (0 seconds / 0.541015 seconds),0.707,43.334,0.378,0.322,4.007,0.392,1.882,2.21,3.121,0.969,0.033,16.656,1027.996,1922.616,2769.899,3873.801
20610_,0.577,37.233,-18.168,197.465,262.687,146.893,166.958,575.417,46,41,4.111,1.692,66,of locally unvoiced frames: 66.000%   (33 / 50),2,62.624,of voice breaks: 62.624%   (0.361206 seconds / 0.576785 seconds),9.999,411.034,5.838,7.393,25.572,2.58,12.137,16.928,16.169,0.743,0.393,5.304,1048.718,1991.457,3042.62,3980.775
20614_ĐÀ_single,0.514,50.588,-5.346,162.985,163.979,5.682,155.631,171.32,80,79,6.089,0.215,0,of locally unvoiced frames: 0   (0 / 44),0,0,of voice breaks: 0   (0 seconds / 0.514188 seconds),0.568,34.617,0.294,0.311,4.185,0.434,2.143,2.189,2.896,0.97,0.031,16.027,1012.137,1912.734,2769.096,3856.699
20618_,0.693,34.396,-21.735,199.96,206.769,20.231,189.422,236.459,11,10,4.806,0.571,88.525,of locally unvoiced frames: 88.525%   (54 / 61),0,0,of voice breaks: 0   (0 seconds / 0.693387 seconds),4.681,225.008,1.351,1.994,21.895,1.85,12.411,19.082, --undefined-- ,0.857,0.177,8.489,1064.84,2051.134,3110.776,4021.115
20622_ĐA_single,0.554,51.224,-3.767,187.976,188.78,5.185,181.159,204.196,99,98,5.297,0.149,0,of locally unvoiced frames: 0   (0 / 48),0,0,of voice breaks: 0   (0 seconds / 0.554429 seconds),0.657,34.795,0.383,0.364,3.76,0.393,1.826,1.999,2.363,0.975,0.026,16.862,1067.057,1996.757,2896.207,4019.65
20626_,0.532,34.269,-20.297,585.269,511.386,199.223,105.456,607.54,29,25,2.524,2.186,82.609,of locally unvoiced frames: 82.609%   (38 / 46),1,80.618,of voice breaks: 80.618%   (0.428948 seconds / 0.532073 seconds),17.415,439.618,10.925,1.152,31.141,3.214,16.087,21.791,26.945,0.685,0.481,3.473,1110.381,2063.997,3161.705,4024.757
20630_ĐA_single,0.478,49.82,-8.478,191.739,192.38,3.26,187.801,198.695,86,85,5.197,0.089,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.478418 seconds),0.435,22.599,0.239,0.221,3.861,0.376,1.94,2.545,2.498,0.985,0.015,18.478,997.774,1894.007,2841.844,3902.732
20634_,2.958,45.276,-13.216,204.516,196.998,27.3,100.679,250.576,245,240,5.025,0.744,55.311,of locally unvoiced frames: 55.311%   (151 / 273),4,58.231,of voice breaks: 58.231%   (1.722420 seconds / 2.957904 seconds),1.148,57.666,0.538,0.676,9.18,0.992,4.428,6.289,8.367,0.945,0.065,14.823,920.203,2033.975,3111.485,4082.522
20638_đa,0.238,50.509,-15.149,199.2,198.873,1.155,196.755,200.579,43,42,5.027,0.034,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.237951 seconds),0.385,19.376,0.199,0.266,4.074,0.361,1.994,2.862,3.006,0.988,0.012,19.27,1012.995,1915.4,2892.378,3987.328
20642_,2.74,45.017,-16.008,193.96,189.587,13.831,162.287,229.85,411,406,5.282,0.401,18.651,of locally unvoiced frames: 18.651%   (47 / 252),3,19.961,of voice breaks: 19.961%   (0.546880 seconds / 2.739713 seconds),1.283,67.762,0.625,0.754,10.187,1.2,5.176,6.831,8.337,0.943,0.069,14.458,671.059,1828.713,3019.363,3993.657
