sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
15322_Ạ_single,0.201,46.177,-11.851,192.933,191.264,4.88,183.205,198.741,32,31,5.23,0.142,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.200760 seconds),0.925,48.383,0.465,0.311,6.064,0.61,3.286,4.281,4.127,0.96,0.044,15.158,1040.928,1909.217,2978.507,4001.807
15326_,0.794,26.452,-12.859,601.66,601.66,28.765,581.32,621.999,12,11,2.048,0.809,94.366,of locally unvoiced frames: 94.366%   (67 / 71),0,0,of voice breaks: 0   (0 seconds / 0.794028 seconds),24.977,511.427,12.854,19.592,34.097,4.372,18.128,25.948, --undefined-- ,0.742,0.349,4.583,1166.367,2072.14,3106.327,4046.607
15330_Ạ_single,0.13,45.105,-15.439,187.163,187.153,2.826,181.658,191.233,20,19,5.341,0.102,0,of locally unvoiced frames: 0   (0 / 9),0,0,of voice breaks: 0   (0 seconds / 0.129776 seconds),1.131,60.423,0.646,0.616,7.982,0.768,4.019,5.336,5.613,0.943,0.063,13.209,1037.64,1916.154,3072.989,4249.303
15334_,1.555,26.137,-12.63,563.146,441.745,247.222,70.971,569.718,18,15,1.994,0.759,95.775,of locally unvoiced frames: 95.775%   (136 / 142),0,0,of voice breaks: 0   (0 seconds / 1.555275 seconds),11.998,239.216,3.814,2.993,32.409,3.11,15.411,27.886,56.837,0.714,0.41,4.046,1208.868,2110,3099.133,3972.636
15338_A_single,0.335,45.988,-17.577,197.13,198.924,3.497,195.606,207.178,62,61,5.025,0.104,0,of locally unvoiced frames: 0   (0 / 28),0,0,of voice breaks: 0   (0 seconds / 0.335289 seconds),0.861,43.257,0.448,0.541,7.855,0.725,4.37,5.882,5.238,0.973,0.028,15.863,901.865,1877.868,2906.336,4060.818
15342_,1.435,25.002,-7.326,566.992,568.087,7.788,559.543,577.74,21,18,1.978,0.728,96.923,of locally unvoiced frames: 96.923%   (126 / 130),0,0,of voice breaks: 0   (0 seconds / 1.435064 seconds),18.304,362.034,8.706,9.224,35.79,3.404,21.753,33.868,40.705,0.72,0.391,4.113,1206.285,2107.897,3120.475,3997.183
15346_Ã_single,0.358,42.751,-13.574,124.495,136.66,39.896,71.152,201.847,40,37,7.509,2.535,20,of locally unvoiced frames: 20.000%   (6 / 30),2,15.402,of voice breaks: 15.402%   (0.055124 seconds / 0.357907 seconds),3.287,246.842,1.045,0.89,9.7,0.912,5.335,6.091,7.877,0.83,0.221,7.475,954.964,1800.964,2841.211,4031.353
15350_,0.938,27.05,-17.573,582.171,582.171,27.999,562.373,601.969,11,10,2.322,1.463,97.619,of locally unvoiced frames: 97.619%   (82 / 84),0,0,of voice breaks: 0   (0 seconds / 0.937756 seconds),23.042,534.959,13.82,12.128,20.758,2.15,8.712,16.465, --undefined-- ,0.741,0.35,4.567,1188.997,2125.711,3088.7,4006.922
15354_Ã_single,0.292,41.914,-14.335,189.83,183.752,58.886,88.091,251.476,40,38,5.413,1.948,16.667,of locally unvoiced frames: 16.667%   (4 / 24),1,19.427,of voice breaks: 19.427%   (0.056712 seconds / 0.291924 seconds),6.418,347.421,2.844,3.876,14.498,1.514,6.736,9.194,11.189,0.85,0.198,8.722,930.063,1779.073,2749.145,3885.979
15358_,4.927,38.547,-21.749,195.529,190.632,24.925,74.21,251.479,297,292,5.279,0.997,66.667,of locally unvoiced frames: 66.667%   (304 / 456),3,6.127,of voice breaks: 6.127%   (0.301847 seconds / 4.926890 seconds),2.136,112.795,1.018,1.155,13.232,1.474,7.075,9.496,9.006,0.928,0.093,13.545,993.753,2019.572,3039.198,3963.067
15362_ã,0.286,41.248,-16.224,92.946,93.483,6.771,85.351,108.753,22,20,10.661,0.713,4.348,of locally unvoiced frames: 4.348%   (1 / 23),1,12.846,of voice breaks: 12.846%   (0.036750 seconds / 0.286089 seconds),3.102,330.684,1.345,1.314,12.992,1.137,7.252,8.594,19.221,0.761,0.369,5.816,1096.341,1826.712,2837.403,3795.512
15366_,3.16,42.462,-21.167,191.594,188.566,22.907,85.859,237.611,390,383,5.285,0.673,31.959,of locally unvoiced frames: 31.959%   (93 / 291),6,33.746,of voice breaks: 33.746%   (1.066334 seconds / 3.159853 seconds),2.174,114.919,1.134,1.274,12.354,1.501,6.357,7.902,8.096,0.93,0.092,13.814,719.243,1816.108,3009.117,4005.701
15370_ã,0.258,40.378,-14.597,96.039,89.023,11.462,71.488,99.337,19,17,11.443,1.899,14.286,of locally unvoiced frames: 14.286%   (3 / 21),1,12.008,of voice breaks: 12.008%   (0.030998 seconds / 0.258155 seconds),4.068,465.551,0.671,1.126,8.888,0.803,4.908,4.663,11.094,0.801,0.284,6.842,1081.709,1895.337,2841.356,4088.467
15374_,4.427,41.209,-21.562,191.95,191.566,44.774,87.747,586.656,431,419,5.232,0.739,46.585,of locally unvoiced frames: 46.585%   (191 / 410),5,47.408,of voice breaks: 47.408%   (2.098772 seconds / 4.427065 seconds),1.908,99.822,0.878,1.049,12.019,1.277,6.464,8.43,8.467,0.925,0.102,13.569,860.437,1914.239,3050.86,3985.768
15378_ạ,0.25,40.411,-14.761,93.539,88.917,8.77,70.463,97.64,15,14,11.261,1.209,30,of locally unvoiced frames: 30.000%   (6 / 20),0,0,of voice breaks: 0   (0 seconds / 0.250146 seconds),5.345,601.961,2.566,2.002,12.296,1.112,8.022,6.699,4.939,0.765,0.387,6.376,1080.143,1961.989,2812.674,4082.658
15382_,2.835,42.184,-20.369,187.543,188.298,37.06,146.921,620.484,358,349,5.305,0.774,29.502,of locally unvoiced frames: 29.502%   (77 / 261),5,30.517,of voice breaks: 30.517%   (0.865013 seconds / 2.834518 seconds),2.082,110.439,1.029,1.062,13.313,1.53,7.083,8.994,9.377,0.909,0.135,12.954,717.045,1858.401,2992.208,3989.427
15386_ạ,0.216,41.45,-16.881,173.415,146.291,44.334,81.397,195.948,21,19,6.381,1.995,23.529,of locally unvoiced frames: 23.529%   (4 / 17),1,9.417,of voice breaks: 9.417%   (0.020365 seconds / 0.216258 seconds),2.08,132.717,0.825,0.614,10.293,0.902,6.77,7.559,9.235,0.895,0.138,10.913,1049.52,2029.077,2991.862,4025.042
15390_,4.794,40.56,-20.109,187.422,188.318,56.702,79.172,608.795,390,382,5.313,1.003,53.153,of locally unvoiced frames: 53.153%   (236 / 444),6,41.238,of voice breaks: 41.238%   (1.977168 seconds / 4.794476 seconds),2.042,108.457,0.98,0.928,11.368,1.209,6.11,7.783,8.274,0.929,0.094,13.746,872.365,1967.709,3049.808,3976.821
15394_á,0.241,44.488,-14.768,163.709,164.682,5.846,157.685,178.722,35,34,6.065,0.219,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.241256 seconds),0.649,39.383,0.25,0.313,8.269,0.738,5.105,5.788,5.773,0.955,0.047,13.375,1084.476,1794.204,2780.704,3784.484
15398_,2.758,42.796,-22.07,187.848,188.461,16.606,158.473,236.741,369,362,5.309,0.488,26.772,of locally unvoiced frames: 26.772%   (68 / 254),4,23.47,of voice breaks: 23.470%   (0.647394 seconds / 2.758365 seconds),1.87,99.288,0.984,1.146,11.729,1.324,6.237,8.023,8.104,0.935,0.082,13.865,699.708,1863.207,3040.874,4025.009
15402_á,0.242,41.181,-15.814,161.275,161.93,4.291,155.159,169.249,35,34,6.166,0.175,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.242175 seconds),0.987,60.858,0.528,0.537,11.902,1.034,7.191,7.253,6.415,0.927,0.079,11.104,1096.984,1844.622,2874.694,3568.069
15406_,3.85,41.196,-21.145,187.954,186.075,15.466,150.237,251.054,342,336,5.369,0.484,51.404,of locally unvoiced frames: 51.404%   (183 / 356),4,50.263,of voice breaks: 50.263%   (1.935258 seconds / 3.850273 seconds),2.065,110.85,0.94,1.067,12.406,1.488,6.499,8.418,8.656,0.927,0.094,13.506,861.808,1942.906,3058.688,3989.927
15410_à,0.251,43.991,-15.482,170.853,168.437,5.587,160.271,174.005,38,37,5.936,0.2,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.251455 seconds),0.757,44.948,0.354,0.407,9.773,0.867,5.553,5.877,5.739,0.965,0.036,14.496,1051.862,1952.658,3089.466,3882.723
15414_,2.723,42.42,-20.669,183.769,182.428,21.662,75.157,234.229,355,347,5.47,0.694,26.693,of locally unvoiced frames: 26.693%   (67 / 251),4,26.735,of voice breaks: 26.735%   (0.728063 seconds / 2.723272 seconds),2.468,135.021,1.161,1.138,12.88,1.514,6.718,8.502,9.102,0.913,0.125,12.953,702.029,1867.074,3026.778,4011.329
15418_à,0.226,43.473,-14.975,165.192,166.096,4.399,158.849,173.115,34,33,6.027,0.268,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.225823 seconds),2.257,136.031,1.146,0.444,9.341,0.832,5.26,5.192,5.341,0.936,0.08,13.292,1066.2,1939.555,3012.487,3901.334
15422_,3.677,41.454,-21.376,189.947,187.867,17.53,159.467,251.313,373,366,5.38,0.602,42.647,of locally unvoiced frames: 42.647%   (145 / 340),4,41.578,of voice breaks: 41.578%   (1.528802 seconds / 3.676990 seconds),2.363,127.138,1.085,1.174,14.497,1.809,7.795,9.853,10.164,0.922,0.108,13.358,822.374,1945.818,3052.882,4004.797
15426_ả,0.275,42.203,-13.936,141.432,142.88,22.905,77.047,183.866,31,30,6.999,1.326,9.091,of locally unvoiced frames: 9.091%   (2 / 22),0,0,of voice breaks: 0   (0 seconds / 0.275250 seconds),2.714,189.946,1.2,0.727,13.801,1.319,8.193,6.197,5.848,0.832,0.235,7.689,1118.652,1891.35,2918.136,3845.716
15430_,3.044,41.786,-22.402,187.033,190.808,85.434,77.813,625.439,356,345,5.365,1.765,33.808,of locally unvoiced frames: 33.808%   (95 / 281),4,33.69,of voice breaks: 33.690%   (1.025674 seconds / 3.044478 seconds),2.641,141.682,1.244,1.306,12.352,1.475,6.461,8.137,8.144,0.908,0.13,12.853,737.139,1913.752,3046.932,4002.698
15434_ả,0.229,43.097,-16.018,163.279,141.029,43.856,72.523,175.273,28,27,6.868,2.475,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.228922 seconds),1.266,86.956,0.514,0.406,8.399,0.748,4.865,5.21,5.465,0.897,0.144,10.669,1074.241,1904.853,3025.712,4029.699
15438_,3.833,41.489,-20.615,188.789,190.317,61.958,71.581,564.822,362,354,5.303,1.392,47.458,of locally unvoiced frames: 47.458%   (168 / 354),5,46.738,of voice breaks: 46.738%   (1.791343 seconds / 3.832695 seconds),2.607,138.22,1.104,1.035,10.843,1.245,5.568,7.082,7.103,0.918,0.114,13.409,849.765,1946.605,3093.475,4026.95
15442_a,0.217,45.058,-12.572,190.552,190.211,1.48,187.477,192.046,37,36,5.26,0.046,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.217263 seconds),0.488,25.687,0.297,0.301,8.127,0.717,4.116,4.967,4.463,0.977,0.024,16.454,1086.228,1914.421,2862.379,3923.271
15446_,2.935,41.598,-22.476,190.389,190.941,33.34,163.504,568.456,334,325,5.249,0.603,35.926,of locally unvoiced frames: 35.926%   (97 / 270),6,38.857,of voice breaks: 38.857%   (1.140389 seconds / 2.934805 seconds),1.713,89.917,0.839,0.956,11.339,1.228,5.975,7.855,8.121,0.935,0.084,13.922,754.09,1864.751,3030.033,3976.996
15450_a,0.216,44.813,-17.197,189.536,189.262,1.68,183.522,191.567,36,35,5.287,0.139,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.215701 seconds),1.362,72.002,0.708,0.243,7.923,0.707,4.006,5.368,4.806,0.956,0.056,15.75,929.953,1797.074,2775.886,4050.727
15454_,1.78,38.648,-24.778,183.522,182.812,13.434,160.368,232.208,111,108,5.471,0.436,64.417,of locally unvoiced frames: 64.417%   (105 / 163),2,65.168,of voice breaks: 65.168%   (1.160272 seconds / 1.780430 seconds),2.492,136.362,1.292,1.225,14.384,1.697,7.498,9.578,10.783,0.905,0.133,12.323,898.543,1993.84,3092.806,4012.075
15458_ĐÁ_single,0.418,45.83,-17.079,174.309,182.302,17.597,170.076,228.77,73,72,5.468,0.512,0,of locally unvoiced frames: 0   (0 / 36),0,0,of voice breaks: 0   (0 seconds / 0.418356 seconds),0.842,46.013,0.368,0.359,7.419,0.736,4.22,5.195,4.806,0.971,0.031,15.985,906.763,1887.317,2861.872,3950.936
15462_,0.526,26.887,-16.714,616.496,617.61,5.296,612.96,623.375,19,15,1.849,0.556,93.478,of locally unvoiced frames: 93.478%   (43 / 46),0,0,of voice breaks: 0   (0 seconds / 0.525697 seconds),26.955,498.421,12.747,8.18,26.209,2.473,15.046,18.82,44.406,0.751,0.333,4.807,1211.478,2045.424,3060.793,3946.882
15466_ĐÁ_single,0.41,45.199,-22.467,176.198,183.287,16.777,172.403,231.221,71,70,5.443,0.473,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.410099 seconds),0.78,42.443,0.314,0.421,8.131,0.749,4.497,5.503,5.291,0.972,0.029,15.984,817.888,1807.432,2791.812,4048.787
15470_,1.354,28.977,-23.974,198.233,203.568,18.724,188.025,229.783,9,8,4.865,0.623,96.748,of locally unvoiced frames: 96.748%   (119 / 123),0,0,of voice breaks: 0   (0 seconds / 1.353969 seconds),5.861,285.13,2.801,4.137,25.882,2.087,11.917,13.953, --undefined-- ,0.814,0.276,7.728,1157.731,2129.182,3065.923,3971.484
15474_ĐÃ_single,0.34,43.528,-17.412,217.6,201.134,48.851,102.48,248.196,42,40,4.895,1.367,21.429,of locally unvoiced frames: 21.429%   (6 / 28),1,32.152,of voice breaks: 32.152%   (0.109313 seconds / 0.339991 seconds),3.92,191.915,1.967,2.781,8.349,0.772,3.661,6.166,6.19,0.923,0.103,12.958,813.247,1782.447,2717.697,3986.61
15478_,0.641,30.153,-19.156,402.834,395.241,211.8,189.187,590.648,25,22,2.883,1.499,89.286,of locally unvoiced frames: 89.286%   (50 / 56),1,83.474,of voice breaks: 83.474%   (0.535328 seconds / 0.641310 seconds),13.829,398.62,7.66,7.736,29.069,3.168,15.886,18.216,12.224,0.769,0.315,5.643,1151.026,2058.645,3144.476,3982.004
15482_ĐÃ_single,0.359,41.815,-18.817,122.326,219.733,171.009,101.125,572.144,48,41,5.289,2.973,13.333,of locally unvoiced frames: 13.333%   (4 / 30),2,24.353,of voice breaks: 24.353%   (0.087507 seconds / 0.359327 seconds),4.19,221.62,1.822,1.321,12.946,1.437,7.836,7.702,14.233,0.837,0.217,8.212,835.097,1780.968,2666.444,3891.247
15486_,1.312,28.066,-20.304,395.214,388.337,205.073,189.645,576.988,23,20,2.963,1.483,94.118,of locally unvoiced frames: 94.118%   (112 / 119),1,92.206,of voice breaks: 92.206%   (1.210149 seconds / 1.312443 seconds),14.722,436.277,8.402,9.711,40.926,3.415,15.241,24.851, --undefined-- ,0.784,0.29,6.09,1156.113,2109.127,3104.529,3994.439
15490_ĐẢ_single,0.342,44.061,-20.585,179.043,179.344,16.851,156.211,208.797,55,54,5.577,0.522,0,of locally unvoiced frames: 0   (0 / 28),0,0,of voice breaks: 0   (0 seconds / 0.341873 seconds),1.845,102.915,0.984,0.975,10.902,1.087,5.828,6.757,6.87,0.936,0.072,13.016,910.66,1903.793,2940.742,4029.67
15494_,0.637,26.639,-16.065,592.242,587.807,32.345,547.532,624.204,33,29,1.878,0.584,87.5,of locally unvoiced frames: 87.500%   (49 / 56),0,0,of voice breaks: 0   (0 seconds / 0.637318 seconds),27.129,509.339,16.926,22.349,36.702,3.653,16.83,25.385,17.484,0.727,0.38,4.28,1222.325,2113.358,3126.124,4009.799
15498_ĐẢ_single,0.304,42.728,-22.142,179.805,160.583,41.766,69.899,203.148,45,44,6.177,2.01,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.303887 seconds),4.099,253.158,2.271,3.722,12.634,1.213,7.348,8.739,9.56,0.922,0.087,11.668,769.666,1716.379,2849.733,3931.044
15502_,1.14,27.32,-18.29,229.041,317.37,196.25,200.666,610.733,16,14,3.112,1.521,96.117,of locally unvoiced frames: 96.117%   (99 / 103),1,93.304,of voice breaks: 93.304%   (1.063767 seconds / 1.140109 seconds),11.579,360.346,7.487,10.138,48.156,4.478,18.939,36.036, --undefined-- ,0.752,0.362,5.274,1169.583,2126.764,3111.894,3975.008
15506_ĐẠ_single,0.18,46.075,-16.582,181.057,181.57,5.468,174.283,191.81,26,25,5.515,0.206,7.692,of locally unvoiced frames: 7.692%   (1 / 13),0,0,of voice breaks: 0   (0 seconds / 0.179582 seconds),1.749,96.438,0.917,0.647,7.666,0.702,3.942,4.993,5.965,0.934,0.074,12.77,954.491,1975.059,2920.909,4230.927
15510_,0.87,29.878,-20.785,99.449,99.449,0.347,99.204,99.694,2,1,10.167, --undefined-- ,96.154,of locally unvoiced frames: 96.154%   (75 / 78),0,0,of voice breaks: 0   (0 seconds / 0.869823 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.556,0.903,1.043,1140.31,2046.951,3058.887,3984.12
15514_ĐẠ_single,0.144,44.602,-19.006,182.345,182.128,4.702,174.626,187.923,21,20,5.491,0.146,0,of locally unvoiced frames: 0   (0 / 10),0,0,of voice breaks: 0   (0 seconds / 0.144027 seconds),0.612,33.6,0.287,0.442,7.103,0.629,4.351,5.576,5.346,0.964,0.038,15.115,744.381,1669.069,2723.318,3927.35
15518_,1.529,29.63,-20.03,193.239,196.251,12.439,185.29,213.237,10,9,4.983,0.588,97.122,of locally unvoiced frames: 97.122%   (135 / 139),0,0,of voice breaks: 0   (0 seconds / 1.528704 seconds),5.266,262.379,1.675,2.178,28.215,3.179,10.934,19.255, --undefined-- ,0.865,0.182,9.619,1187.527,2130.617,3087.18,3981.733
15522_ĐÀ_single,0.368,45.648,-17.885,177.833,180.158,6.288,173.581,199.479,62,61,5.539,0.207,0,of locally unvoiced frames: 0   (0 / 31),0,0,of voice breaks: 0   (0 seconds / 0.367579 seconds),0.735,40.691,0.34,0.478,7.168,0.69,4.044,4.729,4.429,0.969,0.033,15.428,957.051,1961.593,3018.373,4115.74
15526_,0.662,28.083,-21.205,184.333,184.333, --undefined-- ,184.333,184.333,3,2,5.588,0.861,98.276,of locally unvoiced frames: 98.276%   (57 / 58),0,0,of voice breaks: 0   (0 seconds / 0.662048 seconds),21.788,1217.528, --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.614,0.628,2.021,1167.702,2080.9,3159.809,4036.495
15530_ĐÀ_single,0.372,43.978,-19.549,175.009,178.16,7.883,170.259,200.295,61,60,5.606,0.25,0,of locally unvoiced frames: 0   (0 / 31),0,0,of voice breaks: 0   (0 seconds / 0.371640 seconds),0.975,54.68,0.428,0.588,9.28,0.911,5.07,5.969,5.283,0.961,0.041,14.688,888.423,1876.496,2883.875,4041.74
15534_,1.199,27.355,-17.337,412.182,406.454,220.319,204.05,597.401,17,12,2.88,1.488,96.296,of locally unvoiced frames: 96.296%   (104 / 108),1,92.754,of voice breaks: 92.754%   (1.112192 seconds / 1.199074 seconds),9.141,263.228,4.391,13.196,37.595,2.831,16.549,11.349, --undefined-- ,0.75,0.338,4.841,1142.708,2101.144,3120.263,3997.351
15538_ĐA_single,0.408,46.513,-19.958,191.312,192.666,4.19,188.653,206.247,75,74,5.204,0.148,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.408178 seconds),0.969,50.407,0.443,0.411,7.68,0.767,4.019,5.307,4.928,0.974,0.027,17.028,888.523,1868.99,2885.701,4168.596
15542_,1.062,26.756,-20.808,597.944,597.944,6.33,593.467,602.42,12,10,1.718,0.438,97.917,of locally unvoiced frames: 97.917%   (94 / 96),0,0,of voice breaks: 0   (0 seconds / 1.062382 seconds),16.041,275.654,5.835,3.639,39.27,3.13,24.217,21.398, --undefined-- ,0.723,0.383,4.172,1193.122,2126.442,3100.476,3993.465
15546_ĐA_single,0.335,44.708,-22.711,189.403,192.317,6.275,186.01,206.35,59,58,5.198,0.174,0,of locally unvoiced frames: 0   (0 / 28),0,0,of voice breaks: 0   (0 seconds / 0.335489 seconds),1.033,53.7,0.566,0.708,8.341,0.774,4.453,5.84,5.36,0.969,0.033,15.75,733.73,1695.669,2754.952,3931.444
15550_,2.779,41.663,-20.97,191.238,194.538,49.104,164.192,589.258,298,292,5.159,0.807,42.969,of locally unvoiced frames: 42.969%   (110 / 256),3,8.596,of voice breaks: 8.596%   (0.238870 seconds / 2.778962 seconds),2.342,120.807,1.211,1.327,12.591,1.361,6.698,8.646,9.544,0.931,0.088,13.818,843.022,1934.85,3034.295,3930.454
15554_đa,0.243,46.908,-17.093,188.91,188.892,0.729,187.538,190.017,40,39,5.295,0.027,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.243329 seconds),0.291,15.421,0.148,0.225,7.585,0.666,4.109,5.552,4.98,0.981,0.019,17.291,1028.822,2113.641,3084.053,4242.723
15558_,2.81,42.338,-21.467,184.48,191.751,60.982,159.296,612.325,373,365,5.281,0.915,28.185,of locally unvoiced frames: 28.185%   (73 / 259),6,30.134,of voice breaks: 30.134%   (0.846909 seconds / 2.810434 seconds),2.154,113.755,1.022,1.148,12.56,1.509,6.776,8.335,8.805,0.927,0.095,13.55,725.698,1895.575,3046.675,4005.091
15562_đa,0.204,46.003,-16.925,186.025,185.976,1.411,183.333,188.437,34,33,5.378,0.043,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.204225 seconds),0.396,21.319,0.199,0.226,6.467,0.571,3.594,4.365,4.062,0.982,0.018,17.415,953.555,2094.723,3187.502,4366.482
15566_,2.845,41.878,-20.856,183.939,177.762,25.477,81.898,237.167,328,319,5.656,1.012,32.443,of locally unvoiced frames: 32.443%   (85 / 262),4,34.267,of voice breaks: 34.267%   (0.974859 seconds / 2.844923 seconds),2.784,157.45,1.452,1.557,12.442,1.396,6.348,8.179,9.32,0.902,0.141,12.458,732.55,1893.35,3042.931,3985.522
