sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
10270_ế,0.245,55.196,-15.966,94.948,98.715,5.932,92.305,115.259,22,21,10.14,0.549,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.245029 seconds),2.773,281.214,1.367,1.001,7.959,0.67,3.393,2.062,4.915,0.958,0.056,17.154,406.434,2234.262,2782.837,3632.653
10274_,2.706,50.56,-19.643,105.843,106.36,12.102,88.179,158.708,157,152,9.377,1.09,44.98,of locally unvoiced frames: 44.980%   (112 / 249),4,43.954,of voice breaks: 43.954%   (1.189381 seconds / 2.705938 seconds),2.187,205.043,1.112,1.1,10.058,1.34,3.07,4.689,12.193,0.928,0.097,15.151,688.415,1800.937,2818.631,3763.867
10278_ễ,0.275,53.235,-13.137,129.825,136.524,14.343,118.542,153.578,26,24,7.442,0.89,18.182,of locally unvoiced frames: 18.182%   (4 / 22),1,19.541,of voice breaks: 19.541%   (0.053657 seconds / 0.274587 seconds),2.695,200.54,0.811,1.254,9.207,0.841,2.857,3.955,4.086,0.882,0.152,10.915,450.396,2148.109,2657.941,3540.187
10282_,2.695,49.393,-21.118,107.344,109.947,15.28,89.151,155.839,168,162,9.036,1.26,42.742,of locally unvoiced frames: 42.742%   (106 / 248),5,40.46,of voice breaks: 40.460%   (1.090208 seconds / 2.694514 seconds),2.431,219.626,1.164,1.29,10.067,1.1,2.944,5.066,13.217,0.935,0.082,15.272,596.589,1669.553,2702.27,3690.288
10286_ễ,0.253,54.188,-11.301,112.647,112.635,21.41,71.414,144.78,24,23,9.113,2.148,10,of locally unvoiced frames: 10.000%   (2 / 20),0,0,of voice breaks: 0   (0 seconds / 0.253460 seconds),7.747,705.984,2.29,5.015,18.236,1.679,7.131,10.14,17.986,0.757,0.387,5.705,439.368,2144.548,2752.129,3563.126
10290_,2.975,50.927,-21.154,109.136,106.694,10.564,83.382,145.436,170,165,9.395,0.956,47.08,of locally unvoiced frames: 47.080%   (129 / 274),4,45.847,of voice breaks: 45.847%   (1.363929 seconds / 2.974933 seconds),2.129,200.019,0.759,0.964,9.907,1.168,3.267,5.492,12.252,0.921,0.11,15.174,690.751,1772.6,2767.075,3733.377
10294_độ,0.126,59.728,-26.181,126.85,125.403,5.533,117.61,132.216,12,11,8.035,0.426,0,of locally unvoiced frames: 0   (0 / 8),0,0,of voice breaks: 0   (0 seconds / 0.126241 seconds),3,241.012,0.627,1.421,11.572,1.098,2.298,6.475, --undefined-- ,0.835,0.265,8.682,460.833,1005.894,2561.353,3505.799
10298_,2.809,51.073,-22.348,105.701,104.777,11.393,68.164,145.769,184,180,9.576,1.015,36.293,of locally unvoiced frames: 36.293%   (94 / 259),3,34.41,of voice breaks: 34.410%   (0.966488 seconds / 2.808755 seconds),2.225,213.095,0.908,1.293,10.001,1.251,3.135,5.585,13.518,0.928,0.096,14.506,519.665,1567.739,2620.714,3581.207
10302_độ,0.19,53.82,-22.526,106.303,98.676,15.261,70.439,112.066,12,11,10.257,1.774,28.571,of locally unvoiced frames: 28.571%   (4 / 14),0,0,of voice breaks: 0   (0 seconds / 0.190460 seconds),5.314,545.026,0.905,1.458,10.244,1.137,2.264,4.16, --undefined-- ,0.836,0.226,9.305,424.304,928.879,2600.035,3504.585
10306_,2.813,50.714,-21.566,106.08,105.488,8.642,84.557,155.896,147,142,9.558,0.755,49.035,of locally unvoiced frames: 49.035%   (127 / 259),4,47.441,of voice breaks: 47.441%   (1.334294 seconds / 2.812553 seconds),2.241,214.236,0.921,1.128,10.18,1.195,3.95,6.749,17.103,0.908,0.135,14.645,699.947,1760.683,2755.442,3733.99
10310_tết,0.153,60.43,-20.193,133.682,135.154,8.847,125.869,149.414,16,15,7.285,0.594,9.091,of locally unvoiced frames: 9.091%   (1 / 11),0,0,of voice breaks: 0   (0 seconds / 0.153289 seconds),2.04,148.596,0.433,0.462,2.214,0.199,0.429,1.04,2.111,0.941,0.068,13.923,497.025,2047.053,2747.586,3679.191
10314_,2.714,51.073,-22.049,111.915,109.898,10.551,77.369,143.664,175,171,9.102,0.942,40.8,of locally unvoiced frames: 40.800%   (102 / 250),3,34.746,of voice breaks: 34.746%   (0.943183 seconds / 2.714484 seconds),2.2,200.242,1.03,0.969,11.166,1.339,3.278,6.105,16.204,0.935,0.092,16.547,646.715,1698.163,2730.259,3748.813
10318_tết,0.123,59.774,-19.682,131.035,132.155,7.046,123.949,143.278,13,12,7.542,0.418,0,of locally unvoiced frames: 0   (0 / 8),0,0,of voice breaks: 0   (0 seconds / 0.123061 seconds),1.43,107.862,0.155,0.197,2.298,0.209,0.48,0.871,3.549,0.977,0.024,16.483,507.702,1925.603,2543.129,3508.736
10322_,2.946,50.808,-22.397,109.891,106.658,11.15,70.234,141.587,141,135,9.435,1.161,54.779,of locally unvoiced frames: 54.779%   (149 / 272),5,49.342,of voice breaks: 49.342%   (1.453831 seconds / 2.946432 seconds),2.39,225.49,1.033,1.057,10.033,1.306,3.154,5.119,12.153,0.919,0.104,14.606,740.643,1802.918,2812.192,3812.99
10326_tệt,0.194,58.136,-18.389,104.916,105.005,2.771,100.279,108.872,12,11,9.485,0.289,40,of locally unvoiced frames: 40.000%   (6 / 15),0,0,of voice breaks: 0   (0 seconds / 0.194037 seconds),1.047,99.281,0.197,0.286,2.966,0.264,0.618,0.457, --undefined-- ,0.956,0.05,16.141,431.104,2007.078,2615.404,3782.084
10330_,2.815,50.769,-20.912,109.025,107.053,8.747,75.923,125.342,177,173,9.433,1.129,41.313,of locally unvoiced frames: 41.313%   (107 / 259),3,35.429,of voice breaks: 35.429%   (0.997403 seconds / 2.815202 seconds),4.47,421.714,2.546,2.278,9.519,1.276,2.568,4.147,10.296,0.902,0.143,14.184,591.632,1644.499,2612.668,3615.363
10334_tệt,0.122,58.243,-19.344,100.34,100.531,3.699,96.349,105.978,11,10,9.902,0.412,0,of locally unvoiced frames: 0   (0 / 8),0,0,of voice breaks: 0   (0 seconds / 0.122287 seconds),1.543,152.784,0.295,0.547,5.612,0.501,0.385,0.638, --undefined-- ,0.977,0.023,18.116,422.012,1954.923,2357.52,3443.03
10338_,15.784,43.3,-20.361,94.889,96.38,7.158,70.093,106.882,41,38,10.381,0.859,97.075,of locally unvoiced frames: 97.075%   (1427 / 1470),2,28.756,of voice breaks: 28.756%   (4.538723 seconds / 15.783815 seconds),1.245,129.295,0.421,0.449,8.827,0.888,1.753,3.6,4.67,0.944,0.069,16.138,1109.544,2168.119,3145.666,4101.912
10342_THỆ_single,0.114,58.789,-19.006,116.497,105.567,18.438,83.184,123.01,9,8,9.248,1.499,0,of locally unvoiced frames: 0   (0 / 7),0,0,of voice breaks: 0   (0 seconds / 0.113831 seconds),6.673,617.102,1.986,4.46,16.586,2.016,2.808,5.149, --undefined-- ,0.748,0.401,5.996,442.387,2133.255,2816.145,3764.86
10346_,1.699,51.798,-18.359, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,100,of locally unvoiced frames: 100.000%   (155 / 155),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1041.925,2156.294,3058.464,4025.138
10350_THỆ_single,0.14,56.859,-16.625,123.477,113.919,18.844,78.522,128.129,10,8,7.898,0.678,20,of locally unvoiced frames: 20.000%   (2 / 10),0,0,of voice breaks: 0   (0 seconds / 0.139895 seconds),5.458,431.056,1.816,2.721,11.794,1.213,1.013,2.911, --undefined-- ,0.777,0.338,6.851,426.552,2030.398,2680.556,3700.009
10354_,2.258,46.963,-16.45, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.517,of locally unvoiced frames: 99.517%   (206 / 207),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,990.111,2103.736,3004.157,4009.109
10358_THỂ_single,0.117,60.132,-19.195,93.253,94.432,11.402,81.923,109.609,9,8,10.739,1.286,0,of locally unvoiced frames: 0   (0 / 7),0,0,of voice breaks: 0   (0 seconds / 0.117001 seconds),5.181,556.353,1.262,3.144,29.519,4.267,3.6,5.566, --undefined-- ,0.892,0.123,9.502,415.491,2049.593,2628.665,3622.737
10362_,1.749,44.231,-14.047,94.902,93.078,4.542,85.116,96.481,6,5,11.035,0.738,96.25,of locally unvoiced frames: 96.250%   (154 / 160),0,0,of voice breaks: 0   (0 seconds / 1.748753 seconds),7.618,840.707,5.554,5.614,32.258,3.319,4.793, --undefined-- , --undefined-- ,0.823,0.222,6.919,1039.696,2150.281,3105.247,4030.209
10366_THỂ_single,0.157,55.793,-18.053,102.574,102.877,14.021,82.6,124.148,14,13,9.825,1.472,0,of locally unvoiced frames: 0   (0 / 11),0,0,of voice breaks: 0   (0 seconds / 0.157151 seconds),4.309,423.385,0.854,0.652,12.534,1.431,2.676,5.539,19.498,0.893,0.124,9.641,389.92,1951.18,2338.681,3202.299
10370_,2.146,49.289,-19.122, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.492,of locally unvoiced frames: 99.492%   (196 / 197),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,939.238,2051.611,3019.168,3992.341
10374_THỀ_single,0.209,56.203,-17.636,94.094,94.191,2.501,89.069,99.769,18,17,10.599,0.312,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.209364 seconds),1.339,141.89,0.445,0.83,4.886,0.458,1.552,1.702,1.565,0.977,0.024,16.758,345.415,2035.688,2524.751,3355.49
10378_,1.699,47.251,-18.179,85.93,90.268,7.635,85.189,105.978,12,10,11.158,0.844,92.258,of locally unvoiced frames: 92.258%   (143 / 155),1,91.938,of voice breaks: 91.938%   (1.562082 seconds / 1.699060 seconds),2.471,275.695,1.283,0.587,16.164,1.435,3.809,5.058, --undefined-- ,0.875,0.175,10.674,1037.011,2137.326,3063.183,3998.864
10382_THỀ_single,0.358,54.074,-22.226,94.958,95.263,5.142,80.833,101.372,32,31,10.482,0.586,0,of locally unvoiced frames: 0   (0 / 30),0,0,of voice breaks: 0   (0 seconds / 0.358161 seconds),1.737,182.104,0.753,0.883,6.537,1.056,1.733,2.413,4.422,0.953,0.068,19.904,283.76,1744.069,2383.332,3365.289
10386_,1.816,48.113,-17.566, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,99.398,of locally unvoiced frames: 99.398%   (165 / 166),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,986.064,2046.994,3006.272,4020.598
10390_THẾ_single,0.395,55.975,-19.34,110.392,121.062,23.184,97.235,159.746,45,44,8.234,1.502,0,of locally unvoiced frames: 0   (0 / 33),0,0,of voice breaks: 0   (0 seconds / 0.394940 seconds),2.602,214.249,0.827,0.65,9.958,1.044,2.652,3.301,8.032,0.959,0.062,17.363,373.174,2165.254,2736.165,3751.81
10394_,1.517,44.242,-18.056, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,98.551,of locally unvoiced frames: 98.551%   (136 / 138),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1067.158,2118.324,3058.755,4056.809
10398_THẾ_single,0.288,55.378,-20.702,102.344,103.467,6.366,97.468,121.149,27,26,9.636,0.617,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.288489 seconds),1.421,136.902,0.349,0.56,5.171,0.511,1.274,1.778,3.075,0.983,0.017,18.629,401.218,2108.598,2809.422,3767.562
10402_,1.751,40.164,-16.155,145.143,145.143,0.377,144.877,145.41,5,4,6.848,0.129,98.75,of locally unvoiced frames: 98.750%   (158 / 160),0,0,of voice breaks: 0   (0 seconds / 1.751498 seconds),1.66,113.681,0.624, --undefined-- ,51.178,6.464,8.815, --undefined-- , --undefined-- ,0.896,0.118,9.684,987.275,2062.783,3053.804,4003.615
10406_THỄ_single,0.276,54.411,-14.41,132.131,134.644,26.049,99.477,183.166,24,22,7.48,1.451,13.636,of locally unvoiced frames: 13.636%   (3 / 22),1,27.794,of voice breaks: 27.794%   (0.076699 seconds / 0.275958 seconds),3.482,260.422,1.255,1.715,19.74,1.904,4.559,9.921, --undefined-- ,0.826,0.25,8.786,435.953,2105.05,2799.95,3834.584
10410_,1.553,45.008,-16.558, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,98.582,of locally unvoiced frames: 98.582%   (139 / 141),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1102.388,2116.989,3103.764,4044.79
10414_THỄ_single,0.243,50.853,-16.535,138.963,138.664,5.451,129.385,152.034,30,29,7.197,0.322,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.242731 seconds),2.237,160.991,1.194,1.628,14.781,1.28,2.417,3.974,12.503,0.935,0.076,12.675,422.823,2043.674,2679.566,3761.315
10418_,1.678,43.858,-20.534, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,100,of locally unvoiced frames: 100.000%   (153 / 153),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,982.903,2058.502,3038.909,4031.406
10422_THÊ_single,0.402,56.11,-16.239,113.18,111.603,6.38,99.005,123.423,41,40,8.946,0.521,0,of locally unvoiced frames: 0   (0 / 34),0,0,of voice breaks: 0   (0 seconds / 0.402412 seconds),1.036,92.702,0.324,0.432,5.339,0.801,0.711,1.235,2.649,0.977,0.026,19.869,297.992,2059.97,2595.275,3756.892
10426_,1.395,45.079,-17.493,539.461,539.461, --undefined-- ,539.461,539.461,4,3,2.037,0.478,98.425,of locally unvoiced frames: 98.425%   (125 / 127),0,0,of voice breaks: 0   (0 seconds / 1.394767 seconds),21.15,430.835,14.1, --undefined-- ,13.029,1.213, --undefined-- , --undefined-- , --undefined-- ,0.738,0.355,4.498,1081.247,2125.528,3128.898,4075.554
10430_THÊ_single,0.375,56.433,-16.89,112.488,111.744,6.707,92.484,122.927,40,39,8.935,0.593,0,of locally unvoiced frames: 0   (0 / 32),0,0,of voice breaks: 0   (0 seconds / 0.375063 seconds),1.115,99.627,0.294,0.454,4.243,0.677,0.745,1.312,2.961,0.976,0.027,20.008,323.153,2110.144,2657.998,3796.513
10434_,2.969,48.487,-21.13,112.287,111.668,8.705,85.42,130.496,112,108,8.951,0.769,66.058,of locally unvoiced frames: 66.058%   (181 / 274),3,11.618,of voice breaks: 11.618%   (0.344966 seconds / 2.969156 seconds),2.384,213.376,1.105,1.268,10.172,1.306,3.22,5.558,14.651,0.915,0.119,15.046,767.222,1850.028,2858.502,3854.808
10438_đu,0.239,54.953,-28.319,114.666,115.434,4.699,103.538,124.673,26,25,8.691,0.423,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.238824 seconds),2.218,192.747,0.888,0.637,10.49,1.493,2.354,4.222,7.751,0.96,0.046,18.574,268.329,876.189,2621.889,3557.361
10442_,2.593,50.436,-21.48,106.565,105.201,8.749,90.533,138.758,157,153,9.518,0.836,41.176,of locally unvoiced frames: 41.176%   (98 / 238),3,41.76,of voice breaks: 41.760%   (1.082752 seconds / 2.592791 seconds),2.077,197.685,0.77,0.917,9.661,1.119,2.962,5.445,13.262,0.931,0.096,15.375,627.138,1663.785,2758.906,3743.985
10446_đu,0.194,55.405,-23.443,115.174,115.278,1.635,112.506,118.259,20,19,8.681,0.13,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.193597 seconds),0.567,49.21,0.21,0.284,4.807,0.446,1.23,2.265,4.483,0.99,0.011,24.432,273.623,843.895,2427.441,3582.208
10450_,2.825,51.459,-19.916,110.538,114.094,55.993,76.729,582.209,181,173,8.994,1.762,42.692,of locally unvoiced frames: 42.692%   (111 / 260),4,43.399,of voice breaks: 43.399%   (1.225826 seconds / 2.824520 seconds),2.135,192.018,0.874,1.062,10.941,1.489,3.766,6.217,13.329,0.924,0.102,15.108,632.355,1675.931,2750.695,3801.068
10454_đú,0.26,55.375,-26.068,105.346,107.607,5.406,101.755,116.825,27,26,9.251,0.48,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.259807 seconds),1.377,127.368,0.512,0.497,7.965,0.88,2.88,2.856,4.406,0.955,0.064,18.595,270.705,880.93,2620.311,3682.735
10458_,2.666,50.466,-20.625,109.036,118.209,65.131,89.825,571.795,190,184,8.57,2.222,37.551,of locally unvoiced frames: 37.551%   (92 / 245),5,39.458,of voice breaks: 39.458%   (1.052127 seconds / 2.666467 seconds),3.049,261.323,1.536,1.77,9.467,1.359,2.871,5.175,12.954,0.913,0.128,14.789,604.081,1633.421,2694.108,3704.815
10462_đú,0.198,53.633,-30.656,102.921,103.358,4.059,98.561,110.397,19,18,9.653,0.379,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.197966 seconds),1.145,110.574,0.415,0.74,6.016,0.564,1.665,2.531,5.812,0.982,0.019,19.004,279.639,853.488,2642.922,3638.009
10466_,2.683,51.13,-18.61,108.821,116.756,67.628,70.512,564.771,174,168,8.688,2.395,44.534,of locally unvoiced frames: 44.534%   (110 / 247),4,44.67,of voice breaks: 44.670%   (1.198596 seconds / 2.683206 seconds),3.387,294.281,1.696,1.876,11.175,1.578,3.582,6.352,14.043,0.898,0.153,13.513,691.291,1729.416,2763.783,3772.002
10470_đủ,0.274,54.027,-25.778,97.902,99.432,13.002,78.031,118.198,24,23,10.141,1.333,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.273554 seconds),4.249,430.868,1.453,1.423,14.124,1.569,2.926,4.723,18.029,0.911,0.115,12.512,290.55,963.632,2503.235,3648.065
10474_,2.689,52.556,-21.212,102.641,103.476,10.33,72.767,135.338,156,152,9.644,1.018,43.725,of locally unvoiced frames: 43.725%   (108 / 247),3,43,of voice breaks: 43.000%   (1.156367 seconds / 2.689210 seconds),2.108,203.309,0.907,1.179,9.917,1.3,3.098,5.95,15.876,0.93,0.094,15.859,654.982,1685.499,2688.045,3636.996
10478_đủ,0.199,53.472,-29.526,89.383,91.907,6.517,81.901,101.607,17,16,10.983,1.098,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.198565 seconds),2.78,305.372,0.712,1.067,9.255,0.983,1.82,3.677,9.83,0.941,0.073,14.306,299.702,864.506,2749.474,3704.574
10482_,2.759,50.064,-20.636,107.125,105.699,11.257,81.351,141.682,170,166,9.456,1.009,39.764,of locally unvoiced frames: 39.764%   (101 / 254),3,39.508,of voice breaks: 39.508%   (1.089863 seconds / 2.758595 seconds),2.186,206.685,0.947,1.026,8.988,1.024,3.003,4.701,10.508,0.939,0.079,15.44,568.195,1602.127,2634.186,3636.943
