sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
ễ ,0.275,53.235,-11.32,125.999,129.931,17.457,86.859,160.253,1,0, --undefined-- , --undefined-- ,3.448,of locally unvoiced frames: 3.448%   (2 / 58),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.786,0.389,8.618,437.868,2167.277,2794.196,3599.644
ễ ,0.244,54.334,-11.32,110.709,109.261,22.571,67.75,145.272,25,24,9.19,2.142,5.882,of locally unvoiced frames: 5.882%   (3 / 51),0,0,of voice breaks: 0   (0 seconds / 0.244206 seconds),7.949,730.499,2.186,4.941,17.314,1.613,6.332,9.551,20.56,0.76,0.402,6.144,437.868,2167.277,2794.196,3599.644
độ ,0.126,59.728,-25.832,126.719,124.897,5.587,114.961,132.839,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.838,0.256,9.226,438.651,967.413,2659.28,3597.045
độ ,0.168,54.532,-25.832,104.826,94.863,17.892,63.502,112.082,15,14,10.929,2.502,6.061,of locally unvoiced frames: 6.061%   (2 / 33),0,0,of voice breaks: 0   (0 seconds / 0.168168 seconds),4.894,534.829,1.045,1.635,10.202,1.157,2.516,3.744,7.184,0.848,0.247,10.763,438.651,967.413,2659.28,3597.045
tết ,0.153,60.43,-21.025,132.755,134.711,8.26,125.767,149.932,1,0, --undefined-- , --undefined-- ,10.345,of locally unvoiced frames: 10.345%   (3 / 29),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.955,0.057,15.701,475.056,1804.019,2407.111,3173.054
tết ,0.146,59.259,-21.025,128.644,130.548,6.999,122.115,143.814,15,14,7.535,0.461,7.143,of locally unvoiced frames: 7.143%   (2 / 28),0,0,of voice breaks: 0   (0 seconds / 0.146344 seconds),1.318,99.338,0.175,0.211,2.849,0.258,0.72,0.872,3.846,0.955,0.066,16.666,475.056,1804.019,2407.111,3173.054
tệt ,0.194,58.136,-19.905,105.6,117.062,35.104,99.702,239.424,2,0, --undefined-- , --undefined-- ,25.641,of locally unvoiced frames: 25.641%   (10 / 39),0,0,of voice breaks: 0   (0 seconds / 0.194037 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.925,0.103,15.773,419.936,1905.632,2336.704,3442.704
tệt ,0.127,58.116,-19.905,100.991,101.007,3.97,95.966,108.724,12,11,9.788,0.542,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.126591 seconds),3.01,294.637,0.785,1.116,5.637,0.504,0.455,0.844, --undefined-- ,0.963,0.045,17.355,419.936,1905.632,2336.704,3442.704
THỆ_single ,0.104,59.154,-16.625,117.683,110.894,14.762,83.303,123.108,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.836,0.252,9.068,416.287,2001.988,2628.364,3671.735
THỆ_single ,0.14,56.859,-16.625,124.903,162.819,129.599,74.861,492.137,17,16,6.389,3.506,3.846,of locally unvoiced frames: 3.846%   (1 / 26),0,0,of voice breaks: 0   (0 seconds / 0.139895 seconds),19.087,1219.433,8.408,4.436,30.027,4.396,11.645,24.525,66.747,0.781,0.348,7.372,416.287,2001.988,2628.364,3671.735
THỂ_single ,0.194,58.199,-18.053,91.232,95.059,11.45,81.954,122.708,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.874,0.154,9.288,392.752,2132.828,2616.132,3512.435
THỂ_single ,0.157,55.793,-18.053,103.455,103.759,14.8,79.882,130.944,14,13,9.824,1.471,0,of locally unvoiced frames: 0   (0 / 30),0,0,of voice breaks: 0   (0 seconds / 0.157151 seconds),4.306,423.005,0.849,0.657,12.532,1.431,2.675,5.539,19.506,0.913,0.099,10.729,392.752,2132.828,2616.132,3512.435
THỀ_single ,0.233,56.127,-21.18,94.333,94.412,3.409,87.108,102.315,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 48),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.977,0.024,16.914,430.678,1950.248,2499.514,3535.846
THỀ_single ,0.43,53.71,-21.18,97.264,97.117,4.962,83.616,106.178,36,35,10.309,0.554,6.25,of locally unvoiced frames: 6.250%   (6 / 96),0,0,of voice breaks: 0   (0 seconds / 0.429990 seconds),1.642,169.243,0.776,0.738,8.838,1.05,2.402,3.582,5.247,0.959,0.057,18.946,430.678,1950.248,2499.514,3535.846
THẾ_single ,0.395,55.975,-20.951,111.1,120.657,22.663,97.087,159.652,1,0, --undefined-- , --undefined-- ,1.149,of locally unvoiced frames: 1.149%   (1 / 87),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.958,0.068,18.21,338.314,1984.954,2431.087,3665.061
THẾ_single ,0.328,54.934,-20.951,103.662,106.921,11.242,97.359,142.402,34,33,9.25,1.032,0,of locally unvoiced frames: 0   (0 / 71),0,0,of voice breaks: 0   (0 seconds / 0.328289 seconds),1.729,159.938,0.448,0.607,4.957,0.55,1.309,1.785,3.199,0.982,0.019,18.811,338.314,1984.954,2431.087,3665.061
THỄ_single ,0.171,55.972,-16.402,115.563,113.556,20.139,67.436,139.367,1,0, --undefined-- , --undefined-- ,2.941,of locally unvoiced frames: 2.941%   (1 / 34),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.769,0.378,6.768,439.218,2004.248,2593.914,3728.175
THỄ_single ,0.213,51.234,-16.402,138.29,138.937,6.064,128.91,151.676,27,26,7.206,0.321,0,of locally unvoiced frames: 0   (0 / 44),0,0,of voice breaks: 0   (0 seconds / 0.212994 seconds),1.971,142.052,0.901,1.464,10.635,1.029,2.457,3.773,9.657,0.937,0.075,13.367,439.218,2004.248,2593.914,3728.175
THÊ_single ,0.361,56.486,-17.253,113.305,112.287,5.61,100.636,123.234,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 79),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.99,0.01,21.953,310.111,1929.745,2484.934,3605.138
THÊ_single ,0.416,56.173,-17.253,113.035,113.333,7.753,92.935,136.379,44,43,8.86,0.66,3.261,of locally unvoiced frames: 3.261%   (3 / 92),0,0,of voice breaks: 0   (0 seconds / 0.416143 seconds),1.771,156.89,0.528,0.704,6.673,0.962,1.142,2.119,4.27,0.966,0.057,19.961,310.111,1929.745,2484.934,3605.138
đu ,0.239,54.953,-23.459,114.773,115.514,4.617,99.907,125.563,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 50),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.975,0.028,20.757,281.192,867.889,2845.49,3759.26
đu ,0.202,55.274,-23.459,115.184,115.376,1.916,110.52,120.552,22,21,8.705,0.229,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.201569 seconds),0.963,83.827,0.349,0.357,5.822,0.618,1.626,2.279,4.812,0.986,0.015,23.218,281.192,867.889,2845.49,3759.26
đú ,0.26,55.375,-31.719,105.392,107.677,5.331,101.709,116.961,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 55),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.963,0.048,18.732,279.51,868.602,2830.942,3742.853
đú ,0.194,53.731,-31.719,102.596,103.173,3.734,98.353,110.447,19,18,9.653,0.379,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0.193522 seconds),1.145,110.499,0.415,0.739,6.017,0.564,1.665,2.531,5.814,0.99,0.01,21.351,279.51,868.602,2830.942,3742.853
đủ ,0.274,54.027,-29.134,98.02,99.291,12.624,74.686,118.327,1,0, --undefined-- , --undefined-- ,1.724,of locally unvoiced frames: 1.724%   (1 / 58),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.901,0.159,12.702,303.92,875.805,2785.069,3732.185
đủ ,0.203,53.41,-29.134,90.924,92.187,7.288,71,102.026,17,16,10.983,1.097,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.202816 seconds),2.784,305.727,0.715,1.069,9.536,1.036,1.936,3.864,10.396,0.963,0.044,16.818,303.92,875.805,2785.069,3732.185
đụ ,0.132,54.853,-24.427,121.342,119.78,4.895,106.956,127.749,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.871,0.19,13.325,310.942,949.48,2693.661,3742.829
đụ ,0.132,55.168,-24.427,125.634,124.555,3.39,114.992,127.563,11,10,8.035,0.267,8.333,of locally unvoiced frames: 8.333%   (2 / 24),0,0,of voice breaks: 0   (0 seconds / 0.131888 seconds),1.718,138.05,0.632,0.871,8.137,0.836,1.357,3.186, --undefined-- ,0.947,0.067,18.522,310.942,949.48,2693.661,3742.829
đũ ,0.179,51.563,-22.779,108.907,106.581,11.216,81.917,126.367,1,0, --undefined-- , --undefined-- ,8.571,of locally unvoiced frames: 8.571%   (3 / 35),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.798,0.372,8.728,312.464,885.13,2747.367,3750.204
đũ ,0.217,54.133,-22.779,126.639,124.279,10.127,97.051,136.716,23,21,8.106,0.849,6.667,of locally unvoiced frames: 6.667%   (3 / 45),1,12.798,of voice breaks: 12.798%   (0.027803 seconds / 0.217252 seconds),5.698,461.881,2.636,1.524,12.416,0.991,5.381,6.428,5.836,0.882,0.166,11.313,312.464,885.13,2747.367,3750.204
đù ,0.201,55.278,-25.903,97.726,98.11,1.827,95.389,101.644,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.988,0.013,20.996,267.484,937.579,2743.436,3792.978
đù ,0.239,54.698,-25.903,99.717,101.118,3.723,96.457,114.22,23,22,9.888,0.409,0,of locally unvoiced frames: 0   (0 / 50),0,0,of voice breaks: 0   (0 seconds / 0.238574 seconds),1.36,134.468,0.462,0.726,5.174,0.478,2.123,2.725,3.601,0.98,0.023,21.439,267.484,937.579,2743.436,3792.978
tú ,0.205,53.619,-31.592,101.423,102.792,3.684,99.024,116.766,1,0, --undefined-- , --undefined-- ,2.381,of locally unvoiced frames: 2.381%   (1 / 42),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.951,0.084,19.747,302.08,884.208,3042.308,3829.665
tú ,0.254,53.751,-31.592,104.675,104.91,4.555,99.068,118.841,22,21,9.457,0.581,7.547,of locally unvoiced frames: 7.547%   (4 / 53),0,0,of voice breaks: 0   (0 seconds / 0.253825 seconds),1.814,171.593,0.486,0.707,10.253,1.391,2.666,4.08,8.703,0.967,0.045,19.698,302.08,884.208,3042.308,3829.665
tủ ,0.244,52.33,-29.765,106.882,124.386,88.051,73.906,480.983,3,0, --undefined-- , --undefined-- ,13.725,of locally unvoiced frames: 13.725%   (7 / 51),1,32.45,of voice breaks: 32.450%   (0.079167 seconds / 0.243965 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.873,0.185,11.493,329.316,770.656,2912.383,3801.95
tủ ,0.151,54.384,-29.765,92.943,96.276,10.358,81.667,112.202,12,11,10.403,1.183,3.448,of locally unvoiced frames: 3.448%   (1 / 29),0,0,of voice breaks: 0   (0 seconds / 0.150759 seconds),4.691,487.999,1.913,1.645,12.164,1.491,1.437,1.555, --undefined-- ,0.889,0.139,10.384,329.316,770.656,2912.383,3801.95
tù ,0.179,56.067,-30.854,97.368,97.535,0.976,96.136,99.866,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 36),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.992,0.008,21.88,335.357,953.36,2924.862,3777.17
tù ,0.25,52.407,-30.854,101.905,133.626,103.826,99.554,590.477,23,21,9.533,1.901,1.923,of locally unvoiced frames: 1.923%   (1 / 52),0,0,of voice breaks: 0   (0 seconds / 0.249823 seconds),4.177,398.183,1.597,1.015,5.713,0.507,2.235,3.465,4.665,0.944,0.087,19.201,335.357,953.36,2924.862,3777.17
tụ ,0.212,52.886,-28.288,121.38,107.214,29.311,69.183,140.521,2,0, --undefined-- , --undefined-- ,16.279,of locally unvoiced frames: 16.279%   (7 / 43),0,0,of voice breaks: 0   (0 seconds / 0.212345 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.843,0.228,10.056,356.931,868.308,2835.751,3712.933
tụ ,0.104,56.069,-28.288,134.968,131.67,7.864,115.451,142.406,10,9,8.458,2.571,11.111,of locally unvoiced frames: 11.111%   (2 / 18),0,0,of voice breaks: 0   (0 seconds / 0.104217 seconds),12.13,1025.998,3.915,4.325,11.746,1.286,1.831,2.678, --undefined-- ,0.837,0.26,10.202,356.931,868.308,2835.751,3712.933
tu ,0.249,57.784,-27.813,117.194,119.717,6.936,112.049,145.386,1,0, --undefined-- , --undefined-- ,7.692,of locally unvoiced frames: 7.692%   (4 / 52),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.969,0.043,21.716,292.769,827.44,2864.014,3681.474
tu ,0.167,57.665,-27.813,119.016,118.811,2.798,114.465,124.161,19,18,8.443,0.225,0,of locally unvoiced frames: 0   (0 / 33),0,0,of voice breaks: 0   (0 seconds / 0.167451 seconds),0.533,45.016,0.146,0.228,3.54,0.353,0.584,0.858,2.445,0.997,0.003,25.632,292.769,827.44,2864.014,3681.474
tũ ,0.166,51.431,-23.954,117.018,110.808,15.542,82.657,126.496,2,0, --undefined-- , --undefined-- ,21.875,of locally unvoiced frames: 21.875%   (7 / 32),0,0,of voice breaks: 0   (0 seconds / 0.165655 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.758,0.385,6.448,337.824,774.596,2953.933,3848.934
tũ ,0.173,51.409,-23.954,109.028,109.931,13.97,88.25,131.364,17,16,9.098,1.277,5.882,of locally unvoiced frames: 5.882%   (2 / 34),0,0,of voice breaks: 0   (0 seconds / 0.173279 seconds),5.716,520.086,1.883,4.282,14.041,1.126,2.313,4.567,19.275,0.823,0.307,9.443,337.824,774.596,2953.933,3848.934
tà ,0.2,57.62,-19.213,102.685,102.016,3.638,97.159,112.41,1,0, --undefined-- , --undefined-- ,2.5,of locally unvoiced frames: 2.500%   (1 / 40),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.946,0.077,16.817,727.799,1434.285,2367.451,3422.903
tà ,0.192,52.485,-19.213,90.443,91.038,2.488,87.374,96.582,17,16,10.979,0.308,0,of locally unvoiced frames: 0   (0 / 39),0,0,of voice breaks: 0   (0 seconds / 0.191787 seconds),1.579,173.382,0.588,0.915,8.442,0.744,1.721,3.649,12.526,0.943,0.063,13.096,727.799,1434.285,2367.451,3422.903
tạ ,0.273,55.562,-19.458,102.677,127.368,103.599,74.92,515.382,3,0, --undefined-- , --undefined-- ,32.759,of locally unvoiced frames: 32.759%   (19 / 58),1,23.651,of voice breaks: 23.651%   (0.064583 seconds / 0.273070 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.734,0.408,5.212,779.243,1405.344,2416.915,3269.544
tạ ,0.187,51.318,-19.458,112.24,147.248,110.605,63.766,451.867,12,10,7.688,2.779,29.73,of locally unvoiced frames: 29.730%   (11 / 37),1,22.717,of voice breaks: 22.717%   (0.042451 seconds / 0.186866 seconds),3.302,253.851,1.063,0.786,11.506,1.212,3.452,8.775, --undefined-- ,0.833,0.227,8.349,779.243,1405.344,2416.915,3269.544
tả ,0.258,54.09,-16.451,96.967,96.561,9.248,84.386,113.419,1,0, --undefined-- , --undefined-- ,3.704,of locally unvoiced frames: 3.704%   (2 / 54),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.792,0.294,6.509,874.851,1540.789,2549.185,3543.721
tả ,0.205,54.917,-16.451,102.93,103.043,5.77,96.448,120.887,18,17,9.639,0.583,2.381,of locally unvoiced frames: 2.381%   (1 / 42),0,0,of voice breaks: 0   (0 seconds / 0.205409 seconds),4.741,456.956,2.626,2.446,14.668,2.374,3.348,5.34,17.572,0.738,0.434,5.947,874.851,1540.789,2549.185,3543.721
tã ,0.243,55.198,-17.757,122.556,118.975,10.388,91.66,131.259,2,0, --undefined-- , --undefined-- ,13.725,of locally unvoiced frames: 13.725%   (7 / 51),0,0,of voice breaks: 0   (0 seconds / 0.243355 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.726,0.498,5.086,842.984,1452.253,2449.608,3182.539
tã ,0.239,52.416,-17.757,126.502,123.483,13.056,94.671,138.92,28,27,8.055,0.882,10,of locally unvoiced frames: 10.000%   (5 / 50),0,0,of voice breaks: 0   (0 seconds / 0.239247 seconds),4.595,370.096,2.297,2.72,15.387,1.449,3.851,5.872,19.852,0.778,0.386,7.259,842.984,1452.253,2449.608,3182.539
ta ,0.29,57.046,-19.015,109.089,109.089,3.307,96.83,121.725,1,0, --undefined-- , --undefined-- ,8.065,of locally unvoiced frames: 8.065%   (5 / 62),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.939,0.084,16.783,706.917,1403.644,2315.616,3031.294
ta ,0.253,54.097,-19.015,109.323,109.13,1.535,106.018,111.987,26,25,9.158,0.139,0,of locally unvoiced frames: 0   (0 / 53),0,0,of voice breaks: 0   (0 seconds / 0.253005 seconds),0.749,68.564,0.279,0.478,3.116,0.297,1.156,1.348,2.926,0.981,0.019,18.308,706.917,1403.644,2315.616,3031.294
tá ,0.289,53.089,-18.63,103.073,104.714,5.36,99.649,118.614,1,0, --undefined-- , --undefined-- ,6.452,of locally unvoiced frames: 6.452%   (4 / 62),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.911,0.122,13.806,663.27,1372.733,2375.302,3145.474
tá ,0.212,51.927,-18.63,97.982,98.558,3.272,94.53,107.197,20,19,10.12,0.378,0,of locally unvoiced frames: 0   (0 / 43),0,0,of voice breaks: 0   (0 seconds / 0.211932 seconds),1.208,122.216,0.425,0.707,8.389,0.8,2.07,4.253,11.924,0.962,0.041,15.096,663.27,1372.733,2375.302,3145.474
THẢ_single ,0.245,54.68,-20.595,108.722,222.271,206.792,88.52,582.04,2,0, --undefined-- , --undefined-- ,7.843,of locally unvoiced frames: 7.843%   (4 / 51),0,0,of voice breaks: 0   (0 seconds / 0.245485 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.774,0.398,7.28,1004.867,1649.961,2549.505,4405.586
THẢ_single ,0.241,54.032,-20.595,109.049,149.523,127.248,90.478,545.284,30,28,6.729,3.949,12,of locally unvoiced frames: 12.000%   (6 / 50),0,0,of voice breaks: 0   (0 seconds / 0.240766 seconds),6.342,426.787,2.06,2.801,13.27,1.879,3.509,8.642,13.871,0.808,0.268,7.231,1004.867,1649.961,2549.505,4405.586
THÁ_single ,0.311,52.367,-20.805,100.556,103.297,7.971,93.572,121.216,1,0, --undefined-- , --undefined-- ,2.985,of locally unvoiced frames: 2.985%   (2 / 67),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.886,0.182,11.047,761.811,1446.952,2395.326,3897.207
THÁ_single ,0.333,52.368,-20.805,101.836,107.564,13.347,94.8,138.212,35,34,9.243,1.14,0,of locally unvoiced frames: 0   (0 / 73),0,0,of voice breaks: 0   (0 seconds / 0.333410 seconds),1.538,142.162,0.493,0.695,6.297,0.566,1.629,2.579,4.595,0.967,0.035,15.316,761.811,1446.952,2395.326,3897.207
THÀ_single ,0.371,54.026,-23.405,95.06,96.497,4.151,90.406,105.135,1,0, --undefined-- , --undefined-- ,0,of locally unvoiced frames: 0   (0 / 82),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- ,0.962,0.04,14.962,953.916,1639.044,2630.828,4016.217
