sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
29734_ĐỤ_single,0.12,67.134,-24.105,155.534,154.442,6.715,141.885,162.19,16,15,6.464,0.286,0,of locally unvoiced frames: 0   (0 / 11),0,0,of voice breaks: 0   (0 seconds / 0.120184 seconds),1.04,67.258,0.256,0.398,4.97,0.444,1.698,2.09,1.819,0.98,0.02,17.539,340.018,947.377,2506.845,3360.861
29737_,4.099,45.656,-20.259,140.796,177.678,94.899,92.957,374.793,37,34,5.683,2.682,94.877,of locally unvoiced frames: 94.877%   (463 / 488),2,94.623,of voice breaks: 94.623%   (3.878886 seconds / 4.099293 seconds),5.911,335.912,2.661,1.928,21.817,2.028,12.489,17.818,45.405,0.812,0.287,8.825,679.488,1818.297,2903.449,3960.597
29740_ĐŨ_single,0.218,64.166,-34.572,223.537,221.824,29.463,166.085,260.808,44,43,4.529,0.643,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.218044 seconds),1.72,77.902,0.164,0.337,4.027,0.391,0.989,1.809,3.512,0.964,0.04,16.651,389.893,729.231,2608.085,3484.902
29743_,2.191,53.367,-25.666,146.342,153.327,26.229,102.885,198.881,42,40,6.491,1.199,88.031,of locally unvoiced frames: 88.031%   (228 / 259),1,83.855,of voice breaks: 83.855%   (1.837112 seconds / 2.190809 seconds),3.573,231.948,1.264,1.686,9.39,1.162,3.954,6.111,10.393,0.906,0.131,14.137,695.981,1858.659,2881.103,3837.225
29746_ĐŨ_single,0.156,67.403,-29.104,254.398,254.168,19.721,220.967,279.294,34,33,3.969,0.327,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.156357 seconds),1.674,66.428,0.442,0.665,6.702,0.752,2.074,3.522,5.098,0.944,0.071,17.094,411.439,761.617,2580.781,3292.468
29749_,1.918,52.465,-19.688,146.254,179.601,91.755,126.543,422.915,27,24,5.731,1.956,92.07,of locally unvoiced frames: 92.070%   (209 / 227),2,91.578,of voice breaks: 91.578%   (1.756580 seconds / 1.918129 seconds),6.316,361.981,2.867,2.874,22.517,2.231,10.458,21.334,61.347,0.879,0.158,11.063,706.904,1930.673,2923.351,3959.414
29752_ĐỦ_single,0.276,64.076,-29.308,126.325,130.088,21.43,101.967,162,34,33,7.7,1.263,0,of locally unvoiced frames: 0   (0 / 30),0,0,of voice breaks: 0   (0 seconds / 0.275589 seconds),2.724,209.737,0.322,0.774,8.437,0.82,1.182,2.751,9.056,0.953,0.056,15.296,314.765,686.492,2642.083,3311.141
29755_,1.569,55.618,-18.976,162.696,193.058,84.208,149.885,428.269,19,17,5.206,1.563,94.595,of locally unvoiced frames: 94.595%   (175 / 185),1,92.928,of voice breaks: 92.928%   (1.457843 seconds / 1.568783 seconds),4.044,210.505,1.578,3.172,15.631,2.306,5.233,12.265,37.546,0.889,0.148,12.52,753.299,1892.386,2999.762,3965.822
29758_ĐỦ_single,0.267,64.77,-30.776,124.723,127.247,20.443,98.319,161.518,32,31,7.852,1.27,0,of locally unvoiced frames: 0   (0 / 29),0,0,of voice breaks: 0   (0 seconds / 0.267441 seconds),2.894,227.266,0.341,0.811,6.97,0.674,1.049,2.254,6.415,0.961,0.042,14.859,313.044,703.028,2559.473,3302.329
29761_,1.75,52.891,-22.166,152.921,175.559,73.571,147.527,408.116,21,19,5.396,1.878,91.748,of locally unvoiced frames: 91.748%   (189 / 206),1,92.622,of voice breaks: 92.622%   (1.620726 seconds / 1.749838 seconds),3.343,180.391,1.196,2.379,18.352,2.086,6.895,11.773,24.773,0.882,0.169,12.839,657.165,1960.896,2973.5,4003.365
29764_ĐÙ_single,0.272,70.111,-31.76,162.923,157.116,11.812,125.305,166.94,40,39,6.405,0.579,0,of locally unvoiced frames: 0   (0 / 29),0,0,of voice breaks: 0   (0 seconds / 0.271542 seconds),1.051,67.307,0.089,0.173,2.762,0.292,0.417,0.64,1.49,0.99,0.01,24.683,325.673,757.204,2381.944,3185.119
29767_,1.678,43.947,-21.778,100.616,113.173,29.009,92.953,176.318,16,14,8.928,2.034,92.424,of locally unvoiced frames: 92.424%   (183 / 198),1,91.186,of voice breaks: 91.186%   (1.529919 seconds / 1.677802 seconds),4.806,429.054,1.912,3.044,25.246,2.627,5.276,9.794, --undefined-- ,0.879,0.151,9.659,809.891,2035.398,3062.437,4121.206
29770_ĐÙ_single,0.278,71.447,-27.712,160.805,159.458,5.411,146.453,165.724,42,41,6.292,0.246,0,of locally unvoiced frames: 0   (0 / 30),0,0,of voice breaks: 0   (0 seconds / 0.278375 seconds),0.723,45.514,0.092,0.184,3.527,0.356,0.383,0.596,1.869,0.992,0.008,24.375,328.953,824.775,2333.826,3272.946
29773_,2.054,51.598,-21.217,117.318,119.189,22.769,93.89,173.69,33,31,8.419,1.52,88.066,of locally unvoiced frames: 88.066%   (214 / 243),1,86.514,of voice breaks: 86.514%   (1.777170 seconds / 2.054197 seconds),3.636,306.102,1.253,2.202,15.066,2.017,6.615,9.136,29.874,0.878,0.188,12.203,733.157,1919.266,2993.888,3986.268
29776_ĐÙ_single,0.16,60.648,-26.734,111.339,111.756,2.898,108.181,116.225,17,16,8.953,0.242,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.160072 seconds),0.64,57.341,0.27,0.31,2.188,0.19,0.783,1.064,1.862,0.995,0.005,24.406,268.339,661.489,2611.837,3458.755
29779_,1.976,48.902,-16.428,98.634,105.474,13.742,93.307,140.115,31,28,9.608,1.078,86.325,of locally unvoiced frames: 86.325%   (202 / 234),2,85.412,of voice breaks: 85.412%   (1.687737 seconds / 1.975997 seconds),1.639,157.452,0.496,0.762,12.475,1.77,2.853,5.541,8.317,0.926,0.099,14.304,706.965,1882.193,2986.093,3992.017
29782_ĐÙ_single,0.167,61.034,-30.762,116.176,115.849,4.691,107.69,121.791,17,16,8.65,0.37,0,of locally unvoiced frames: 0   (0 / 16),0,0,of voice breaks: 0   (0 seconds / 0.166502 seconds),0.877,75.843,0.148,0.192,2.211,0.197,0.544,0.54,0.702,0.994,0.006,23.269,265.266,685.685,2556.512,3394.897
29785_,2.235,48.511,-22.114,102.443,108.425,16.663,90.56,141.184,33,29,9.247,1.423,88.302,of locally unvoiced frames: 88.302%   (234 / 265),3,87.339,of voice breaks: 87.339%   (1.952114 seconds / 2.235099 seconds),3.52,325.482,1.515,2.034,18.248,1.793,9.415,12.877, --undefined-- ,0.919,0.103,14.286,737.129,1844.541,2974.127,3954.641
29788_ĐÚ_single,0.209,67.028,-34.636,198.273,200.002,46.831,141.155,271.496,39,38,5.041,1.221,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.209173 seconds),1.942,97.894,0.173,0.365,4.376,0.426,0.996,1.761,5.649,0.978,0.023,17.922,289.694,711.086,2516.824,3367.311
29791_,2.011,51.43,-24.368,133.937,191.261,122.946,112.728,439.258,38,33,5.741,2.634,89.496,of locally unvoiced frames: 89.496%   (213 / 238),1,88.819,of voice breaks: 88.819%   (1.786270 seconds / 2.011143 seconds),4.131,237.171,1.784,2.779,20.33,2.981,9.21,9.532,20.519,0.841,0.279,12.372,711.31,1915.332,2943.798,3972.125
29794_ĐÚ_single,0.206,66.931,-34.903,213.297,207.042,43.982,144.253,267.593,38,37,4.864,1.082,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.205723 seconds),2.363,114.955,0.207,0.424,6.17,0.575,1.342,2.458,6.346,0.952,0.052,14.662,347.087,764.324,2558.385,3386.951
29797_,4.082,59.269,-17.921,141.964,142.694,16.094,93.661,183.366,161,158,7.003,0.834,72.634,of locally unvoiced frames: 72.634%   (353 / 486),2,11.707,of voice breaks: 11.707%   (0.477911 seconds / 4.082434 seconds),1.853,129.742,0.603,0.81,8.82,1.109,3.096,5.337,11.971,0.914,0.123,14.406,703.449,1788.529,2813.446,3819.087
29800_tá,0.322,60.809,-15.362,113.605,133.279,33.777,109.845,214.642,41,40,7.471,1.724,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.322351 seconds),1.853,138.409,0.322,0.47,7.877,0.722,2.965,4.624,7.487,0.875,0.188,11.416,825.001,1539.415,2279.918,2831.252
29803_,3.666,58.559,-17.725,133.153,132.251,21.211,90.354,218.527,227,220,7.587,1.267,53.211,of locally unvoiced frames: 53.211%   (232 / 436),6,51.286,of voice breaks: 51.286%   (1.879995 seconds / 3.665720 seconds),1.764,133.86,0.534,0.797,9.057,1.08,2.788,4.85,10.749,0.921,0.106,14.232,650.619,1742.806,2762.859,3747.426
29806_tá,0.299,60.824,-15.571,112.946,120.772,18.203,106.27,169.251,35,34,8.199,1.211,0,of locally unvoiced frames: 0   (0 / 32),0,0,of voice breaks: 0   (0 seconds / 0.299123 seconds),1.851,151.779,0.261,0.396,7.059,0.636,2.951,3.765,6.246,0.877,0.168,10.817,788.869,1516.738,2412.049,2983.697
29809_,5.32,57.854,-19.018,132.948,135.548,23.77,90.313,208.884,244,236,7.408,1.366,66.929,of locally unvoiced frames: 66.929%   (425 / 635),7,64.714,of voice breaks: 64.714%   (3.442521 seconds / 5.319617 seconds),2.802,207.551,1.038,1.45,9.743,1.241,3.119,5.688,15.583,0.91,0.133,13.659,660.064,1748.296,2814.22,3815.668
29812_tà,0.379,60.566,-15.204,110.643,110.787,7.885,98.288,126.202,41,40,9.049,0.665,0,of locally unvoiced frames: 0   (0 / 42),0,0,of voice breaks: 0   (0 seconds / 0.378821 seconds),0.752,68.025,0.239,0.344,6.028,0.541,2.936,4.104,4.59,0.961,0.042,16.135,804.653,1602.455,2523.95,3288.908
29815_,3.652,59.08,-19.166,133.759,131.686,17.189,90.37,175.285,253,247,7.65,1.122,47.816,of locally unvoiced frames: 47.816%   (208 / 435),5,44.849,of voice breaks: 44.849%   (1.637782 seconds / 3.651809 seconds),2.347,179.521,0.894,1.022,9.572,1.187,3.518,5.945,13.207,0.915,0.12,13.991,671.222,1730.579,2790.641,3819.243
29818_tà,0.324,59.529,-15.441,111.129,111.153,5.277,104.009,125.305,34,33,8.996,0.431,0,of locally unvoiced frames: 0   (0 / 35),0,0,of voice breaks: 0   (0 seconds / 0.324227 seconds),0.754,67.851,0.236,0.304,4.66,0.415,2.385,2.876,3.901,0.96,0.044,15.852,849.854,1589.521,2558.564,3408.964
29821_,3.852,58.813,-18.058,129.055,128.654,19.395,90.499,177.161,258,252,7.814,1.258,48.366,of locally unvoiced frames: 48.366%   (222 / 459),5,46.209,of voice breaks: 46.209%   (1.780162 seconds / 3.852373 seconds),1.823,142.421,0.587,0.873,8.499,1.026,2.85,4.997,11.733,0.931,0.092,14.924,631.062,1714.782,2729.515,3790.114
29824_tã,0.258,60.562,-13.857,168.074,159.706,39.356,102.26,212.359,35,33,6.29,1.658,3.704,of locally unvoiced frames: 3.704%   (1 / 27),1,9.439,of voice breaks: 9.439%   (0.024374 seconds / 0.258212 seconds),3.014,189.556,0.906,1.001,14.846,1.406,5.425,7.609,14.219,0.789,0.314,7.019,847.784,1580.001,2551.234,3300.958
29827_,3.825,57.921,-19.575,132.734,137.388,56.361,90.077,575.749,247,239,7.344,1.846,52.193,of locally unvoiced frames: 52.193%   (238 / 456),7,51.043,of voice breaks: 51.043%   (1.952455 seconds / 3.825082 seconds),2.34,171.869,0.722,1.002,9.027,1.093,3.082,5.428,11.997,0.911,0.125,14.028,600.334,1669.173,2726.246,3711.995
29830_tã,0.298,62.225,-16.931,162.835,168.042,28.075,121.707,205.48,46,45,5.945,1.079,6.25,of locally unvoiced frames: 6.250%   (2 / 32),0,0,of voice breaks: 0   (0 seconds / 0.298391 seconds),2.733,162.458,1.078,1.736,8.323,0.788,3.502,4.906,7.946,0.821,0.304,8.74,860.299,1589.429,2661.118,3538.884
29833_,6.794,56.321,-18.674,135.007,134.68,22.919,88.29,198.964,267,261,7.464,1.349,71.305,of locally unvoiced frames: 71.305%   (579 / 812),5,69.551,of voice breaks: 69.551%   (4.725258 seconds / 6.793915 seconds),2.376,177.312,0.836,1.028,9.341,1.13,2.973,5.292,13.517,0.915,0.122,14.238,743.633,1815.275,2890.611,3842.592
29836_ta,0.349,65.724,-12.296,144.513,144.25,1.143,141.758,145.686,48,47,6.933,0.058,0,of locally unvoiced frames: 0   (0 / 38),0,0,of voice breaks: 0   (0 seconds / 0.348960 seconds),0.392,27.157,0.227,0.218,2.073,0.188,0.891,1.004,1.353,0.988,0.012,20.724,823.737,1579.804,2546.528,3291.799
29839_,4.074,58.121,-16.849,131.298,130.541,18.603,83.445,186.483,259,251,7.716,1.161,52.371,of locally unvoiced frames: 52.371%   (254 / 485),7,49.615,of voice breaks: 49.615%   (2.021312 seconds / 4.073983 seconds),2.302,177.624,0.846,1.142,8.827,1.013,2.8,5.127,12.129,0.903,0.142,13.651,636.094,1710.456,2749.11,3723.299
29842_ta,0.368,64.407,-12.407,145.028,144.258,2.281,137.018,146.836,51,50,6.938,0.122,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.368069 seconds),0.403,27.966,0.212,0.251,2.895,0.278,1.279,1.517,1.452,0.982,0.021,22.114,807.249,1575.438,2610.303,3435.987
29845_,4.635,58.391,-17.702,135.059,134.705,20.651,89.703,200.045,234,227,7.479,1.23,62.749,of locally unvoiced frames: 62.749%   (347 / 553),6,60.963,of voice breaks: 60.963%   (2.825835 seconds / 4.635358 seconds),2.089,156.254,0.677,0.945,8.839,1.153,3.157,5.298,11.149,0.913,0.123,14.238,655.778,1748.039,2773.798,3775.948
29848_tạ,0.127,65.026,-11.344,148.632,144.199,9.058,126.707,153.435,16,15,6.985,0.493,0,of locally unvoiced frames: 0   (0 / 12),0,0,of voice breaks: 0   (0 seconds / 0.127293 seconds),1.634,114.145,0.344,0.621,8.045,0.757,2.483,4.128,7.769,0.813,0.271,8.044,893.084,1662.287,2617.764,3186.28
29851_,4.26,58.115,-17.977,128.777,138.304,53.267,90.069,438.263,261,253,7.37,1.914,54.528,of locally unvoiced frames: 54.528%   (277 / 508),6,53.774,of voice breaks: 53.774%   (2.290767 seconds / 4.259955 seconds),2.237,164.849,0.772,1.018,9.681,1.307,3.436,5.383,11.154,0.905,0.142,13.499,716.922,1756.129,2825.522,3755.865
29854_tạ,0.142,64.085,-14.088,143.619,139.358,8.859,118.672,146.08,18,17,7.233,0.57,0,of locally unvoiced frames: 0   (0 / 14),0,0,of voice breaks: 0   (0 seconds / 0.142384 seconds),1.973,142.707,0.591,0.916,7.568,0.953,2.51,3.515,5.938,0.849,0.226,9.793,811.537,1599.528,2559.904,3391.015
29857_,4.296,59.004,-18.547,129.98,129.598,18.86,91.382,179.516,279,273,7.745,1.192,50.586,of locally unvoiced frames: 50.586%   (259 / 512),5,48.131,of voice breaks: 48.131%   (2.067777 seconds / 4.296182 seconds),1.913,148.151,0.626,0.856,8.249,1.04,2.513,4.507,10.75,0.921,0.105,14.48,654.286,1711.955,2757.358,3711.427
29860_tả,0.244,61.379,-16.543,101.344,109.423,15.487,92.63,139.05,21,20,9.372,1.661,19.231,of locally unvoiced frames: 19.231%   (5 / 26),0,0,of voice breaks: 0   (0 seconds / 0.244001 seconds),2.735,256.344,0.668,0.785,7.978,0.798,2.759,3.724,6.577,0.701,0.568,4.441,817.686,1555.656,2557.915,3240.872
29863_,4.068,57.542,-17.743,129.936,127.993,17.757,89.928,172.314,230,222,7.827,1.156,56.082,of locally unvoiced frames: 56.082%   (272 / 485),7,54.219,of voice breaks: 54.219%   (2.205856 seconds / 4.068420 seconds),1.991,155.793,0.599,0.756,8.679,1.092,2.93,5.109,11.278,0.9,0.154,14.154,621.209,1706.047,2774.102,3718.274
29866_tả,0.252,60.993,-15.263,101.621,106.951,12.623,89.6,131.872,26,25,9.586,1.379,3.704,of locally unvoiced frames: 3.704%   (1 / 27),0,0,of voice breaks: 0   (0 seconds / 0.252305 seconds),1.879,180.11,0.159,0.269,6.135,0.533,2.204,2.944,3.585,0.797,0.3,6.862,830.35,1569.829,2511.352,3209.34
29869_,29.599,54.928,-10.477,140.375,165.874,51.26,91.072,265.575,227,219,6.088,1.909,95.18,of locally unvoiced frames: 95.180%   (3377 / 3548),7,84.963,of voice breaks: 84.963%   (25.148116 seconds / 29.598986 seconds),2.806,170.787,0.957,1.311,16.73,1.594,6.921,10,16.786,0.869,0.194,10.772,820.201,1908.418,2945.47,3951.58
29872_TỤT_single,0.132,66.133,-23.883,118.498,123.259,10.35,114.185,144.024,14,13,8.06,0.715,0,of locally unvoiced frames: 0   (0 / 12),0,0,of voice breaks: 0   (0 seconds / 0.132244 seconds),2.063,166.257,0.318,0.605,6.041,0.521,1.497,2.631,6.548,0.952,0.052,13.853,325.675,874.637,2609.648,3386.403
29875_,2.059,30.309,-7.394,548.632,553.646,10.217,541.966,569.538,21,17,1.674,0.221,90.164,of locally unvoiced frames: 90.164%   (220 / 244),0,0,of voice breaks: 0   (0 seconds / 2.059163 seconds),13.207,221.138,7.137,11.323,44.596,4.387,22.475,27.041,27.913,0.582,0.726,1.455,879.702,2072.692,3028.098,4060.099
29878_TỤT_single,0.144,62.617,-23.7,128.819,129.54,8.379,117.915,143.034,17,16,7.698,0.528,0,of locally unvoiced frames: 0   (0 / 14),0,0,of voice breaks: 0   (0 seconds / 0.144118 seconds),1.438,110.695,0.169,0.275,3.334,0.282,0.887,1.671,4.894,0.976,0.025,17.01,343.739,941.436,2491.181,3392.472
