sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
34980_TA_single,0.485,74.228,-22.611,148.21,148.85,2.59,144.997,155.748,71,70,6.718,0.116,0,of locally unvoiced frames: 0   (0 / 55),0,0,of voice breaks: 0   (0 seconds / 0.484739 seconds),0.354,23.778,0.134,0.196,1.995,0.258,0.569,0.773,1.568,0.993,0.007,23.843,730.87,1470.418,2538.51,3474.537
34984_,1.475,41.515,-16.516,137.479,138.584,6.507,132.994,146.383,6,5,7.139,0.385,95.376,of locally unvoiced frames: 95.376%   (165 / 173),0,0,of voice breaks: 0   (0 seconds / 1.474885 seconds),5.201,371.291,3.389,1.656,44.467,5.877,23.738, --undefined-- , --undefined-- ,0.835,0.21,7.627,696.334,1721.153,2854.788,4089.246
34988_TẠ_single,0.142,72.014,-16.143,133.028,127.48,14.307,98.367,139.463,14,13,7.743,0.828,0,of locally unvoiced frames: 0   (0 / 13),0,0,of voice breaks: 0   (0 seconds / 0.141575 seconds),3.17,245.405,0.611,0.871,7.11,0.784,1.773,3.319,13.675,0.797,0.308,7.619,888.701,1660.961,2628.785,3471.765
34992_,1.676,40.738,-17.67, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,98.485,of locally unvoiced frames: 98.485%   (195 / 198),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,715.468,1717.785,2871.98,4010.476
34996_TẠ_single,0.145,74.627,-17.506,142.404,136.145,15.039,101.028,148.41,18,17,7.347,0.895,0,of locally unvoiced frames: 0   (0 / 14),0,0,of voice breaks: 0   (0 seconds / 0.145093 seconds),2.77,203.524,0.378,0.802,7.697,0.876,1.405,2.631,11.193,0.83,0.242,9.292,842.513,1576.17,2493.611,3467.471
35000_,1.753,42.845,-15.021, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,98.068,of locally unvoiced frames: 98.068%   (203 / 207),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,720.967,1730.381,2859.255,4003.023
35004_TẢ_single,0.425,71.667,-19.996,115.067,112.461,14.289,88.842,142.868,45,44,9.015,1.325,6.383,of locally unvoiced frames: 6.383%   (3 / 47),0,0,of voice breaks: 0   (0 seconds / 0.424878 seconds),2.739,246.873,0.474,0.913,7.02,0.681,1.484,2.355,6.865,0.775,0.409,8.359,857.102,1503.929,2546.192,3444.476
35008_,1.576,42.189,-13.947, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,98.925,of locally unvoiced frames: 98.925%   (184 / 186),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,764.768,1759.453,2900.012,4022.88
35012_TẢ_single,0.406,72.055,-19.448,115.791,116.394,17.878,93.199,160.561,45,44,8.54,1.326,6.667,of locally unvoiced frames: 6.667%   (3 / 45),0,0,of voice breaks: 0   (0 seconds / 0.405542 seconds),2.967,253.405,0.334,0.827,7.415,0.698,2.153,3.284,6.756,0.817,0.314,8.598,831.023,1487.186,2530.346,3356.379
35016_,1.693,45.191,-23.667, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,1,0, --undefined-- , --undefined-- ,100,of locally unvoiced frames: 100.000%   (200 / 200),0,0,of voice breaks: 0   (0 seconds / 0 seconds), --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined--, --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- , --undefined-- ,709.62,1720.542,2820.74,4037.228
35020_TÁ_single,0.452,74.123,-20.447,149.146,162.622,38.05,119.677,226.347,69,68,6.165,1.429,5.882,of locally unvoiced frames: 5.882%   (3 / 51),0,0,of voice breaks: 0   (0 seconds / 0.451801 seconds),1.95,120.215,0.27,0.386,3.047,0.293,0.954,1.084,2.023,0.906,0.15,13.462,800.327,1486.511,2232.595,3380.896
35024_,1.686,49.329,-24.113,140.805,132.735,21.716,86.518,150.716,12,11,7.699,1.529,94.472,of locally unvoiced frames: 94.472%   (188 / 199),0,0,of voice breaks: 0   (0 seconds / 1.685752 seconds),6.831,525.902,3.806,4.912,23.572,2.298,4.28,11.031, --undefined-- ,0.843,0.223,8.677,705.051,1741.482,2874.261,4045.69
35028_TÁ_single,0.408,75.41,-17.634,149.257,164.541,37.749,124.945,224.875,64,63,6.108,1.373,2.222,of locally unvoiced frames: 2.222%   (1 / 45),0,0,of voice breaks: 0   (0 seconds / 0.408078 seconds),1.519,92.782,0.18,0.322,3.447,0.315,1.193,1.734,3.043,0.911,0.129,13.716,847.543,1520.843,2636.865,3572.264
35032_,4.017,70.793,-20.699,151.64,156.322,56.693,93.829,519.32,234,229,6.482,1.533,62.343,of locally unvoiced frames: 62.343%   (298 / 478),4,58.46,of voice breaks: 58.460%   (2.348073 seconds / 4.016581 seconds),2.836,183.809,1.201,1.385,7.011,1.024,2.324,3.64,7.357,0.92,0.126,16.469,612.926,1655.479,2806.986,3848.281
35036_u,0.4,75.917,-30.555,164.293,163.757,3.266,157.096,168.976,63,62,6.105,0.124,0,of locally unvoiced frames: 0   (0 / 45),0,0,of voice breaks: 0   (0 seconds / 0.400060 seconds),0.457,27.871,0.167,0.206,3.068,0.361,0.634,0.989,2.711,0.992,0.008,25.53,318.45,633.522,2574.729,3442.766
35040_,3.738,72.292,-21.068,141.641,146.911,56.02,90.421,539.772,274,269,6.837,1.689,49.438,of locally unvoiced frames: 49.438%   (220 / 445),4,44.867,of voice breaks: 44.867%   (1.677189 seconds / 3.738127 seconds),1.652,112.962,0.509,0.736,9.127,1.18,2.854,5.281,11.714,0.93,0.099,15.663,604.488,1621.686,2721.152,3756.442
35044_u,0.407,74.586,-33.866,158.176,157.402,3.147,147.77,162.793,61,60,6.361,0.144,0,of locally unvoiced frames: 0   (0 / 45),0,0,of voice breaks: 0   (0 seconds / 0.407454 seconds),0.381,24.232,0.114,0.196,3.443,0.416,0.589,0.962,2.146,0.993,0.007,25.937,308.686,654.238,2525.065,3403.784
35048_,4.044,70.567,-21.134,137.358,137.096,21.253,90.555,189.239,267,260,7.318,1.211,51.867,of locally unvoiced frames: 51.867%   (250 / 482),6,48.12,of voice breaks: 48.120%   (1.946030 seconds / 4.044089 seconds),2.106,154.094,0.733,0.795,8.032,1.113,2.633,4.649,9.835,0.923,0.108,15.308,589.633,1634.9,2718.765,3776.828
35052_ủ,0.316,71.773,-41.78,136.526,134.092,22.386,91.845,163.668,31,30,7.567,1.483,20.588,of locally unvoiced frames: 20.588%   (7 / 34),0,0,of voice breaks: 0   (0 seconds / 0.315911 seconds),2.561,193.774,0.25,0.451,6.078,0.628,1.07,1.862,4.074,0.96,0.044,15.83,296.219,620.827,2626.639,3462.4
35056_,3.933,71.815,-21.795,141.628,138.959,19.917,89.002,178.387,293,288,7.193,1.089,46.368,of locally unvoiced frames: 46.368%   (217 / 468),4,42.372,of voice breaks: 42.372%   (1.666339 seconds / 3.932633 seconds),1.837,132.162,0.66,0.886,7.642,1.011,2.579,4.372,10.273,0.928,0.103,15.452,572.247,1557.432,2679.327,3677.08
35060_ủ,0.342,71.018,-35.459,135.174,133.519,20.085,96.119,163.327,27,26,7.51,1.224,36.842,of locally unvoiced frames: 36.842%   (14 / 38),0,0,of voice breaks: 0   (0 seconds / 0.342192 seconds),2.386,179.162,0.25,0.425,5.269,0.485,1.207,1.702,4.246,0.965,0.039,16.66,307.37,645.313,2648.568,3473.46
35064_,3.891,71.358,-21.98,139.227,137.507,21.349,92.42,181.411,275,271,7.26,1.194,48.596,of locally unvoiced frames: 48.596%   (225 / 463),3,42.493,of voice breaks: 42.493%   (1.653317 seconds / 3.890786 seconds),1.99,144.451,0.655,0.961,7.947,1.027,2.632,4.763,10.057,0.924,0.113,15.547,587.386,1562.851,2745.531,3698.872
35068_ú,0.401,70.44,-37.286,154.385,187.884,61.034,133.929,306.074,72,71,5.311,1.656,0,of locally unvoiced frames: 0   (0 / 45),0,0,of voice breaks: 0   (0 seconds / 0.401275 seconds),1.254,66.602,0.198,0.313,4.466,0.48,0.96,1.649,5.345,0.984,0.016,20.818,301.671,634.054,2537.979,3509.194
35072_,3.752,71.018,-21.678,136.828,142.03,49.905,91.499,551.691,277,273,7.061,1.63,48.993,of locally unvoiced frames: 48.993%   (219 / 447),3,42.109,of voice breaks: 42.109%   (1.580047 seconds / 3.752246 seconds),2.422,170.995,0.971,1.174,8.38,1.142,2.504,4.58,10.392,0.931,0.102,16.079,579.533,1594.228,2685.182,3765.392
35076_ú,0.482,73.28,-40.45,195.204,212.869,74.706,129.538,322.072,98,97,4.719,1.692,0,of locally unvoiced frames: 0   (0 / 54),0,0,of voice breaks: 0   (0 seconds / 0.482485 seconds),1.26,59.442,0.231,0.396,4.494,0.412,1.112,1.795,3.922,0.978,0.025,21.783,320.309,713.707,2563.832,3600.678
35080_,4.075,71.856,-21.759,143.305,150.211,54.661,103.129,508.729,293,289,6.653,1.605,51.546,of locally unvoiced frames: 51.546%   (250 / 485),3,51.394,of voice breaks: 51.394%   (2.094204 seconds / 4.074795 seconds),1.561,103.891,0.543,0.674,8.204,1.172,2.534,4.764,11.254,0.938,0.085,16.638,600.583,1593.8,2732.478,3848.662
35084_ũ,0.374,72.856,-41.099,206.93,215.524,67.156,136.649,413.071,75,74,4.661,1.253,0,of locally unvoiced frames: 0   (0 / 41),0,0,of voice breaks: 0   (0 seconds / 0.374068 seconds),2.449,114.182,0.919,1.578,9.537,1.835,4.565,5.28,6.556,0.936,0.099,18.649,387.256,684.387,2739.949,3719.512
35088_,3.943,70.252,-20.167,138.013,144.808,56.137,98.836,536.27,289,284,6.892,1.791,47.66,of locally unvoiced frames: 47.660%   (224 / 470),4,45.523,of voice breaks: 45.523%   (1.795199 seconds / 3.943497 seconds),1.813,124.939,0.552,0.797,8.897,1.117,2.719,4.884,11.161,0.928,0.099,15.373,559.886,1593.843,2718.477,3696.7
35092_ũ,0.205,70.766,-37.939,219.581,211.715,20.464,169.598,231.785,39,38,4.764,0.521,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.204925 seconds),2.432,115.859,0.861,1.018,8.045,1.118,2.624,4.387,7.872,0.896,0.15,15.758,376.154,680.853,2704.421,3435.816
35096_,4.868,69.965,-20.749,142.161,145.374,61.785,92.221,548.46,276,270,6.931,1.89,60.929,of locally unvoiced frames: 60.929%   (354 / 581),4,58.37,of voice breaks: 58.370%   (2.841292 seconds / 4.867724 seconds),1.738,120.468,0.512,0.686,8.375,1.153,2.469,4.327,10.652,0.931,0.091,15.405,614.733,1639.644,2742.897,3768.6
35100_ù,0.469,71.881,-35.456,125.654,124.112,12.727,104.018,145.152,57,56,8.064,0.848,0,of locally unvoiced frames: 0   (0 / 53),0,0,of voice breaks: 0   (0 seconds / 0.468728 seconds),0.911,73.45,0.209,0.265,2.778,0.287,0.97,1.329,2.066,0.984,0.018,22.56,276.886,606.391,2618.403,3317.632
35104_,3.67,71.365,-21.158,134.454,132.408,18.947,91.226,172.233,251,244,7.572,1.167,47.826,of locally unvoiced frames: 47.826%   (209 / 437),6,48.053,of voice breaks: 48.053%   (1.763398 seconds / 3.669672 seconds),2.017,152.702,0.652,0.772,8.394,1.073,2.624,4.807,11.435,0.919,0.115,14.824,566.164,1589.012,2724.371,3744.73
35108_ù,0.374,72.183,-34.934,128.315,125.652,10.379,102.669,141.507,45,44,7.993,0.719,2.439,of locally unvoiced frames: 2.439%   (1 / 41),0,0,of voice breaks: 0   (0 seconds / 0.374250 seconds),1.344,107.433,0.284,0.369,3.733,0.382,0.991,1.467,1.987,0.968,0.053,20.709,299.696,659.955,2563.444,3331.856
35112_,3.993,71.745,-21.117,136.778,134.21,19.493,90.904,181.096,260,254,7.455,1.157,51.471,of locally unvoiced frames: 51.471%   (245 / 476),5,50.344,of voice breaks: 50.344%   (2.010183 seconds / 3.992859 seconds),2.151,160.391,0.707,0.618,9.441,1.131,2.598,4.559,11.248,0.931,0.093,14.93,550.5,1576.235,2682.712,3730.11
35116_ụ,0.33,72.824,-36.251,166.539,228.354,97.206,102.175,362.714,64,60,4.597,2.092,5.556,of locally unvoiced frames: 5.556%   (2 / 36),1,5.948,of voice breaks: 5.948%   (0.019637 seconds / 0.330129 seconds),5.741,263.925,2.747,3.26,12.405,2.63,3.506,5.797,8.333,0.839,0.241,11.047,327.248,718.525,2719.27,3553.177
35120_,3.876,72.159,-21.184,140.785,138.103,20.055,91.452,183.845,279,275,7.27,1.16,47.835,of locally unvoiced frames: 47.835%   (221 / 462),3,40.851,of voice breaks: 40.851%   (1.583384 seconds / 3.876008 seconds),1.84,133.771,0.483,0.65,7.45,0.909,2.28,4.419,10.51,0.935,0.093,15.848,550.189,1561.205,2686.679,3769.834
35124_ụ,0.288,73.176,-37.492,160.327,211.846,98.039,125.87,383.505,54,53,5.032,2.047,0,of locally unvoiced frames: 0   (0 / 31),0,0,of voice breaks: 0   (0 seconds / 0.287920 seconds),4.623,232.619,2.218,2.437,11.705,2.464,4.502,7.346,14.206,0.871,0.172,12.221,355.759,720.118,2673.492,3499.938
35128_,21.865,58.279,-21.418,127.435,126.161,20.413,89.982,157.923,100,97,7.914,1.336,96.489,of locally unvoiced frames: 96.489%   (2528 / 2620),2,96.382,of voice breaks: 96.382%   (21.073802 seconds / 21.864910 seconds),2.458,194.493,1.028,1.037,9.735,1.165,2.599,4.738,12.063,0.936,0.081,14.333,898.697,1948.055,2998.083,3999.804
35132_ĐỘ_single,0.266,76.235,-27.699,152.109,148.388,9.236,124.517,155.756,21,20,6.753,0.472,17.857,of locally unvoiced frames: 17.857%   (5 / 28),0,0,of voice breaks: 0   (0 seconds / 0.265643 seconds),1.794,121.175,0.373,0.561,6.83,0.592,2.481,4.087,6.604,0.925,0.098,13.882,478.16,863.785,2673.355,3237.846
