sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
17641_tha,0.182,66.618,-18.11,147.826,146.866,1.991,141.534,148.738,24,23,6.825,0.115,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.181679 seconds),0.676,46.114,0.252,0.294,3.721,0.336,1.261,1.254,2.174,0.991,0.009,22.484,855.36,1553.806,2463.373,3642.909
17644_,2.952,56.368,-20.531,130.797,130.082,11.635,92.896,176.432,187,182,7.702,0.733,51.282,of locally unvoiced frames: 51.282%   (180 / 351),4,51.831,of voice breaks: 51.831%   (1.530245 seconds / 2.952366 seconds),4.031,310.512,2.004,1.953,14.615,1.53,6.437,7.27,14.731,0.908,0.123,14.045,566.166,1738.03,2784.801,3748.712
17647_tha,0.177,65.696,-19.648,141.904,140.934,2.073,135.864,143.208,23,22,7.114,0.131,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.176863 seconds),0.758,53.902,0.319,0.337,2.961,0.312,0.672,0.87,1.868,0.989,0.012,22.05,843.967,1517.372,2530.91,3687.012
17650_,4.129,55.148,-22.024,130.774,130.895,14.96,92.061,176.447,182,178,7.648,0.914,66.463,of locally unvoiced frames: 66.463%   (327 / 492),3,64.458,of voice breaks: 64.458%   (2.661561 seconds / 4.129129 seconds),3.118,238.439,1.602,1.557,14.257,1.436,5.837,7.354,15.899,0.911,0.13,15.8,736.574,1852.13,2893.674,3865.966
17653_thá,0.182,64.636,-21.842,116.389,117.426,5.384,111.288,128.854,19,18,8.496,0.398,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.182470 seconds),1.489,126.499,0.312,0.391,3.522,0.315,1.36,1.194,4.45,0.963,0.039,15.092,902.462,1528.915,2474.545,3644.862
17656_,3.185,57.059,-21.18,133.323,132.67,13.048,105.054,161.695,180,176,7.551,0.796,57.256,of locally unvoiced frames: 57.256%   (217 / 379),3,54.309,of voice breaks: 54.309%   (1.729483 seconds / 3.184519 seconds),3.848,290.572,2.183,1.91,13.135,1.338,4.616,7.108,14.743,0.91,0.127,15.461,571.772,1742.693,2778.852,3756.347
17659_thá,0.169,64.976,-21.664,122.779,122.89,4.231,117.154,128.427,20,19,8.101,0.297,0,of locally unvoiced frames: 0   (0 / 17),0,0,of voice breaks: 0   (0 seconds / 0.169263 seconds),1.238,100.314,0.334,0.571,3.75,0.348,1.222,1.244,2.851,0.969,0.032,15.76,864.609,1554.785,2487.149,3547.246
17662_,4.863,56.571,-21.942,136.15,134.653,16.168,97.423,188.294,186,181,7.397,0.911,71.724,of locally unvoiced frames: 71.724%   (416 / 580),4,69.872,of voice breaks: 69.872%   (3.397595 seconds / 4.862623 seconds),3.61,266.998,2.001,1.778,14.335,1.471,5.913,6.829,14.043,0.908,0.143,15.849,773.045,1891.555,2937.753,3888.209
17665_thã,0.201,62.472,-19.393,167.21,166.23,20.814,102.448,183.086,26,24,5.994,0.894,14.286,of locally unvoiced frames: 14.286%   (3 / 21),1,19.151,of voice breaks: 19.151%   (0.038567 seconds / 0.201391 seconds),5.266,315.61,1.454,1.941,10.063,0.922,3.355,4.961,1.366,0.859,0.208,11.306,789.64,1557.545,2687.816,3708.432
17668_,3.152,57.756,-22.423,130.414,132.532,16.562,104.303,188.145,195,191,7.52,0.974,52.8,of locally unvoiced frames: 52.800%   (198 / 375),3,51.385,of voice breaks: 51.385%   (1.619410 seconds / 3.151542 seconds),2.151,161.74,0.893,1.063,10.386,1.261,2.728,5.123,13.102,0.948,0.066,18.333,550.813,1799.055,2856.135,3827.828
17671_thã,0.206,61.125,-20.887,166.25,162.869,20.615,128.745,185.205,19,17,6.196,0.908,42.857,of locally unvoiced frames: 42.857%   (9 / 21),1,36.175,of voice breaks: 36.175%   (0.074441 seconds / 0.205783 seconds),3.629,224.868,1.187,1.805,13.303,1.159,3.989,9.347, --undefined-- ,0.888,0.166,11.536,782.274,1541.434,2620.687,3738.355
17674_,4.141,56.728,-20.581,128.93,132.066,16.403,106.416,188.882,181,177,7.572,0.931,66.734,of locally unvoiced frames: 66.734%   (329 / 493),3,64.552,of voice breaks: 64.552%   (2.673349 seconds / 4.141364 seconds),2.043,154.722,0.941,0.982,11.37,1.189,3.403,5.133,12.035,0.944,0.078,17.245,735.256,1874.533,2909.054,3894.796
17677_thạ,0.203,63.796,-20.611,147.48,133.772,24.637,92.553,161.063,19,17,7.682,1.659,28.571,of locally unvoiced frames: 28.571%   (6 / 21),1,26.706,of voice breaks: 26.706%   (0.054194 seconds / 0.202928 seconds),4.6,353.367,1.042,1.99,11.466,0.937,5.204,7.718, --undefined-- ,0.8,0.292,7.078,826.763,1525.429,2532.285,3303.088
17680_,3.508,56.88,-19.519,128.081,129.405,15.199,95.195,178.321,181,177,7.732,0.915,60.192,of locally unvoiced frames: 60.192%   (251 / 417),3,57.183,of voice breaks: 57.183%   (2.005830 seconds / 3.507750 seconds),2.381,184.057,0.984,1.223,11.426,1.246,3.277,5.815,13.475,0.936,0.089,16.911,673.633,1806.378,2881.075,3855.191
17683_thạ,0.193,62.923,-19.702,151.125,134.166,25.071,97.085,159.227,16,14,7.691,1.616,30,of locally unvoiced frames: 30.000%   (6 / 20),1,34.914,of voice breaks: 34.914%   (0.067342 seconds / 0.192879 seconds),5.32,409.124,1.137,2.674,8.891,0.787,2.662,7.773, --undefined-- ,0.783,0.324,6.635,836.644,1510.641,2460.475,3467.518
17686_,4.019,57.394,-21.85,130.938,133.142,11.345,113.891,185.4,194,189,7.515,0.614,63.674,of locally unvoiced frames: 63.674%   (305 / 479),4,64.256,of voice breaks: 64.256%   (2.582457 seconds / 4.019013 seconds),2.449,184.06,1.275,1.33,11.881,1.287,3.888,6.475,13.745,0.94,0.09,17.301,680.836,1803.111,2867.008,3867.951
17689_thà,0.176,66.646,-22.006,117.936,120.641,4.864,115.908,129.524,20,19,8.294,0.354,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.176457 seconds),1.024,84.903,0.257,0.405,3.865,0.407,1.201,1.322,2.213,0.974,0.028,17.181,846.939,1514.871,2540.711,3731.633
17692_,3.23,57.451,-20.488,131.573,131.904,14.251,100.164,176.844,177,172,7.603,0.845,58.854,of locally unvoiced frames: 58.854%   (226 / 384),3,55.899,of voice breaks: 55.899%   (1.805493 seconds / 3.229930 seconds),2.511,190.889,1.207,1.289,12.048,1.241,4.643,6.16,12.685,0.933,0.097,16.927,625.011,1814.234,2852.388,3824.164
17695_thà,0.186,66.864,-23.847,125.05,125.054,3.931,118.298,130.766,22,21,8.017,0.268,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.186365 seconds),0.978,78.396,0.241,0.415,5.357,0.5,2.028,2.237,2.585,0.985,0.016,19.528,835.884,1599.843,2723.883,4117.104
17698_,4.327,54.834,-19.215,129.227,133.885,43.293,92.754,522.054,216,210,7.501,1.448,63.178,of locally unvoiced frames: 63.178%   (326 / 516),5,62.695,of voice breaks: 62.695%   (2.712797 seconds / 4.326990 seconds),4.321,324.089,2.268,2.385,12.205,1.475,4.419,5.795,12.375,0.916,0.113,15.505,656.118,1806.985,2871.904,3866.329
17701_ê,0.225,67.184,-14.579,145.103,143.496,5.433,120.351,146.32,30,29,7.301,1.336,8.333,of locally unvoiced frames: 8.333%   (2 / 24),0,0,of voice breaks: 0   (0 seconds / 0.225028 seconds),7.957,580.871,4.867,4.42,7.907,0.839,4.475,3.343,4.147,0.931,0.096,19.157,397.331,2133.309,2914.887,3902.367
17704_,3.19,57.903,-19.419,126.323,128.453,14.688,90.264,183.136,180,175,7.792,0.869,54.09,of locally unvoiced frames: 54.090%   (205 / 379),4,54.52,of voice breaks: 54.520%   (1.739056 seconds / 3.189773 seconds),2.269,176.803,1.038,1.16,11.225,1.306,3.329,5.858,15.034,0.921,0.116,16.928,593.233,1755.728,2847.476,3816.207
17707_ê,0.232,64.69,-14.901,142.952,142.513,3.068,130.492,145.056,26,25,7.01,0.168,12.5,of locally unvoiced frames: 12.500%   (3 / 24),0,0,of voice breaks: 0   (0 seconds / 0.232263 seconds),1.357,95.114,0.694,0.354,3.635,0.36,1.512,1.176,3.253,0.952,0.069,20.75,388.703,2149.987,2924.484,3954.985
17710_,3.556,58.981,-20.668,133.64,141.115,62.084,95.252,544.258,212,207,7.177,1.757,57.21,of locally unvoiced frames: 57.210%   (242 / 423),3,56.373,of voice breaks: 56.373%   (2.004796 seconds / 3.556303 seconds),2.188,157.026,0.982,1.102,12.737,1.468,4.258,6.784,15.27,0.915,0.133,15.566,633.916,1786.547,2835.858,3853.834
17713_ệ,0.219,63.641,-17.913,403.396,296.123,134.402,153.997,428.897,44,42,3.645,1.821,13.043,of locally unvoiced frames: 13.043%   (3 / 23),1,19.969,of voice breaks: 19.969%   (0.043651 seconds / 0.218596 seconds),8.397,306.065,3.815,3.871,28.914,4.007,15.072,21.364,30.182,0.792,0.316,7.649,428.274,2155.416,2854.412,4097.353
17716_,3.233,58.787,-19.563,130.154,130.63,12.688,109.193,181.172,173,168,7.663,0.787,57.552,of locally unvoiced frames: 57.552%   (221 / 384),4,57.269,of voice breaks: 57.269%   (1.851409 seconds / 3.232856 seconds),2.33,178.547,0.969,0.901,10.363,1.225,2.69,5.141,14.218,0.947,0.069,17.236,644.917,1762.672,2759.793,3855.806
