sound name,total duration,intensity,spectraltilt,median F0,mean F0,sd F0,min F0,max F0,number pulses,number periods,mean periods,sd period,fraction of locally unvoiced frames,fraction,number of voice breaks,degree of voice breaks,degree,jitter local,jitter local abs,jitter rap,jitter ppq5,shimmer local,shimmer local db,shimmer apq3,shimmer apq5,shimmer apq11,mean autocorr,mean NHR,mean HNR,F1,F2,F3,F4
7680_,3.356,62.503,-15.57,137.963,138.214,14.293,115.829,205.994,223,220,7.256,0.726,52.13,of locally unvoiced frames: 52.130%   (208 / 399),2,51.79,of voice breaks: 51.790%   (1.738276 seconds / 3.356409 seconds),1.496,108.531,0.643,0.734,9.451,0.944,2.435,4.42,11.794,0.936,0.094,16.323,612.05,1662.116,2740.187,3833.499
7684_đà,0.211,70.755,-11.656,124.354,125.656,3.311,122.267,132.646,25,24,7.942,0.26,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.211135 seconds),0.796,63.242,0.274,0.162,5.432,0.51,1.671,2.643,3.446,0.921,0.103,13.789,769.248,1659,2556.125,3553.799
7688_,5.675,61.957,-15.472,141.165,142.38,20.626,110.129,234.003,225,222,7.033,1.029,72.674,of locally unvoiced frames: 72.674%   (492 / 677),2,71.988,of voice breaks: 71.988%   (4.085118 seconds / 5.674753 seconds),1.632,114.778,0.693,0.881,10.322,1.194,2.949,5.413,13.663,0.929,0.104,15.717,651.874,1710.216,2777.397,3920.077
7692_đá,0.237,73.099,-12.734,125.623,128.478,7.814,120.278,145.081,29,28,7.749,0.486,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.237382 seconds),1.498,116.115,0.458,0.464,5.634,0.529,2.265,3.11,3.915,0.868,0.17,9.862,793.011,1604.548,2397.114,3310.374
7696_,2.573,65.578,-16.321,145.088,142.577,15.089,110.558,189.496,220,217,7.022,0.758,40,of locally unvoiced frames: 40.000%   (122 / 305),2,39.865,of voice breaks: 39.865%   (1.025618 seconds / 2.572698 seconds),1.41,99.038,0.575,0.74,10.374,1.073,2.511,4.85,12.434,0.937,0.08,15.84,593.665,1649.197,2695.84,3738.075
7700_đá,0.227,71.502,-11.818,123.246,125.395,6.774,118.141,139.425,27,26,7.938,0.46,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.226683 seconds),1.549,122.946,0.548,0.443,5.786,0.581,2.349,2.695,3.283,0.843,0.21,8.59,812.427,1622.088,2757.493,3430.108
7704_,3.968,62.766,-15.285,145.555,141.366,16.702,95.206,194.921,222,219,7.122,0.941,60.465,of locally unvoiced frames: 60.465%   (286 / 473),2,60.101,of voice breaks: 60.101%   (2.384861 seconds / 3.968100 seconds),2.395,170.539,1.082,1.433,9.526,0.989,2.52,4.421,11.319,0.933,0.093,16.115,620.225,1694.267,2762.08,3805.899
7708_đa,0.219,72.538,-9.498,146.664,146.41,1.032,144.352,148.08,30,29,6.818,0.076,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.219194 seconds),0.607,41.405,0.301,0.36,5.169,0.478,2.418,3.346,4.345,0.935,0.079,14.781,765.711,1667.918,2621.944,3253.248
7712_,2.26,63.836,-16.643,139.023,139.326,15,114.089,191.028,211,208,7.203,0.754,33.209,of locally unvoiced frames: 33.209%   (89 / 268),2,32.971,of voice breaks: 32.971%   (0.745081 seconds / 2.259822 seconds),1.666,119.992,0.722,0.88,11.726,1.215,3.398,6.404,15.936,0.932,0.085,15.149,603.583,1729.435,2732.229,3759.15
7716_đa,0.223,71.314,-10.277,143.313,142.956,1.457,140.117,145.066,29,28,6.987,0.086,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.223400 seconds),0.719,50.228,0.345,0.329,4.035,0.364,2.067,2.943,2.717,0.935,0.08,15.724,781.682,1626.406,2411.928,2945.211
7720_,4.38,61.786,-16.046,143.206,139.929,17.156,110.541,196.826,234,231,7.15,0.888,62.069,of locally unvoiced frames: 62.069%   (324 / 522),2,61.775,of voice breaks: 61.775%   (2.705779 seconds / 4.380088 seconds),1.464,104.705,0.604,0.692,9.856,1.027,2.578,4.924,12.955,0.938,0.081,15.941,640.577,1672.693,2741.985,3821.364
7724_đả,0.246,71.195,-14.253,111.723,118.527,14.233,103.54,146.14,28,27,8.4,1.022,0,of locally unvoiced frames: 0   (0 / 26),0,0,of voice breaks: 0   (0 seconds / 0.245575 seconds),2.509,210.752,1.091,0.844,11.505,0.979,4.692,5.027,11.904,0.782,0.304,6.521,836.893,1566.703,2468.723,3538.858
7728_,2.45,63.976,-17.287,136.723,138.955,16.954,105.273,192.405,209,205,7.201,0.91,38.488,of locally unvoiced frames: 38.488%   (112 / 291),3,38.924,of voice breaks: 38.924%   (0.953806 seconds / 2.450420 seconds),1.469,105.761,0.57,0.733,10.071,1.02,2.711,5.368,12.037,0.945,0.068,16.978,568.663,1718.302,2729.471,3817.214
7732_đả,0.226,69.294,-12.36,119.277,124.091,13.962,107.757,147.772,26,25,8.031,0.932,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.226449 seconds),2.302,184.919,0.857,0.789,11.494,1.034,5.252,6.485,7.478,0.768,0.327,5.546,783.195,1625.465,2483.697,3198.057
7736_,3.765,62.885,-15.825,144.082,142.574,18.363,110.716,197.125,213,210,7.039,0.91,60.045,of locally unvoiced frames: 60.045%   (269 / 448),2,60.121,of voice breaks: 60.121%   (2.263375 seconds / 3.764689 seconds),1.466,103.162,0.599,0.767,10.847,1.14,3.194,5.739,14.766,0.937,0.08,15.211,621.978,1694.173,2727.947,3809.565
7740_đạ,0.206,70.684,-12.25,142.694,141.035,16.36,111.577,159.065,25,24,7.107,0.86,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.205748 seconds),3.498,248.63,1.555,1.509,14.802,1.33,6.02,8.694,17.259,0.71,0.475,4.501,795.943,1633.622,2433.232,3368.624
7744_,2.563,63.632,-16.404,144.964,142.735,13.34,116.502,182.73,225,222,7.018,0.655,38.487,of locally unvoiced frames: 38.487%   (117 / 304),2,38.457,of voice breaks: 38.457%   (0.985481 seconds / 2.562546 seconds),1.26,88.433,0.497,0.614,9.634,1.009,2.345,4.518,12.106,0.952,0.059,17.467,598.14,1677.161,2706.581,3696.346
7748_đạ,0.215,69.704,-12.86,135.645,133.978,17.615,105.97,154.367,26,25,7.492,1.026,9.091,of locally unvoiced frames: 9.091%   (2 / 22),0,0,of voice breaks: 0   (0 seconds / 0.215073 seconds),3.003,224.995,0.587,1.401,11.21,0.935,4.944,8.696,11.768,0.715,0.489,4.606,804.214,1582.623,2496.39,3306.467
7752_,4.05,61.645,-15.369,143.485,145.005,16.218,117.369,195.769,226,223,6.906,0.778,61.618,of locally unvoiced frames: 61.618%   (297 / 482),2,61.437,of voice breaks: 61.437%   (2.487909 seconds / 4.049514 seconds),1.361,93.973,0.48,0.649,8.972,0.923,2.188,4.296,12.126,0.947,0.07,17.394,648.179,1700.975,2767.181,3829.546
7756_đã,0.211,69.51,-11.063,159.472,156.394,28.882,102.224,181.894,24,21,6.394,1.323,22.727,of locally unvoiced frames: 22.727%   (5 / 22),2,28.314,of voice breaks: 28.314%   (0.059649 seconds / 0.210669 seconds),1.865,119.271,0.567,0.355,9.765,0.81,4.524,8.693, --undefined-- ,0.811,0.267,8.094,799.702,1631.539,2530.24,3407.398
7760_,2.546,64.16,-14.796,151.227,150.313,18.422,115.919,203.425,226,223,6.664,0.82,41.391,of locally unvoiced frames: 41.391%   (125 / 302),2,40.767,of voice breaks: 40.767%   (1.037831 seconds / 2.545755 seconds),1.576,105.025,0.68,0.701,9.799,1.013,2.526,4.932,12.169,0.934,0.092,15.814,602.087,1703.044,2721.013,3729.086
7764_đã,0.224,69.797,-12.666,160.719,163.893,12.601,146.31,185.313,33,32,6.09,0.46,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.223763 seconds),1.396,84.994,0.367,0.572,12.136,1.074,3.525,7.008,12.762,0.845,0.222,8.669,799.096,1602.818,2492.172,2975.3
7768_,4.095,61.992,-14.82,149.673,150.299,32.555,118.134,522.322,235,232,6.625,1.094,61.885,of locally unvoiced frames: 61.885%   (302 / 488),2,61.847,of voice breaks: 61.847%   (2.532917 seconds / 4.095425 seconds),1.579,104.596,0.668,0.687,9.362,0.941,2.719,4.27,10.663,0.939,0.083,16.559,663.699,1712.066,2790.701,3874.969
7772_ủ,0.217,66.655,-32.105,134.348,137.019,21.22,111.531,175.837,29,28,7.33,1.18,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.217429 seconds),1.859,136.287,0.242,0.315,4.253,0.415,0.563,1.161,4.164,0.97,0.032,15.723,360.505,746.352,2414.723,3251.933
7776_,2.743,63.252,-14.974,143.87,141.776,16.985,94.5,203.88,222,219,7.062,0.903,43.558,of locally unvoiced frames: 43.558%   (142 / 326),2,43.149,of voice breaks: 43.149%   (1.183764 seconds / 2.743451 seconds),1.924,135.887,0.752,0.956,9.429,0.995,2.391,4.223,10.899,0.934,0.088,15.598,586.393,1637.521,2635.521,3697.816
7780_ủ,0.199,65.345,-33.763,134.952,136.869,17.196,113.756,168.022,24,23,7.321,0.924,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.198645 seconds),1.781,130.362,0.127,0.22,2.966,0.279,0.455,0.894,2.975,0.973,0.028,15.938,351.79,755.678,2418.504,3297.97
7784_,3.958,61.391,-14.926,142.668,143.825,18.444,109.04,201.141,217,214,6.968,0.91,61.359,of locally unvoiced frames: 61.359%   (289 / 471),2,61.013,of voice breaks: 61.013%   (2.415073 seconds / 3.958304 seconds),1.281,89.291,0.477,0.654,9.113,0.965,2.485,4.434,12.088,0.951,0.061,16.769,654.739,1683.378,2724.063,3795.509
7788_ú,0.226,65.608,-36.459,145.699,150.435,11.053,139.264,175.292,32,31,6.634,0.475,0,of locally unvoiced frames: 0   (0 / 24),0,0,of voice breaks: 0   (0 seconds / 0.226032 seconds),1.78,118.058,0.579,0.374,2.33,0.238,1.132,0.595,1.574,0.965,0.045,19.388,366.964,757.816,2401.675,3345.535
7792_,2.506,63.209,-16.018,151.811,150.758,19.047,115.746,207.567,224,221,6.682,0.958,41.414,of locally unvoiced frames: 41.414%   (123 / 297),2,40.25,of voice breaks: 40.250%   (1.008566 seconds / 2.505763 seconds),1.994,133.254,0.847,0.686,9.211,0.966,2.181,4.273,11.407,0.938,0.096,16.476,613.382,1638.173,2670.46,3653.178
7796_ú,0.207,65.174,-35.675,144.298,144.699,7.77,134.784,158.967,27,26,6.901,0.374,0,of locally unvoiced frames: 0   (0 / 21),0,0,of voice breaks: 0   (0 seconds / 0.207145 seconds),1.227,84.661,0.263,0.383,1.854,0.168,0.54,0.779,1.879,0.983,0.018,20.183,337.57,727.114,2444.815,3269.982
7800_,3.876,61.839,-14.614,149.914,152.14,47.848,114.766,513.665,242,238,6.571,1.374,59.524,of locally unvoiced frames: 59.524%   (275 / 462),3,58.986,of voice breaks: 58.986%   (2.286476 seconds / 3.876280 seconds),1.849,121.498,0.874,0.937,9.538,1.066,2.99,4.716,11.933,0.935,0.095,16.261,631.86,1656.604,2727.044,3782.293
7804_ù,0.211,67.403,-35.267,144.98,147.273,9.48,134.439,166.03,29,28,6.828,0.452,4.545,of locally unvoiced frames: 4.545%   (1 / 22),0,0,of voice breaks: 0   (0 seconds / 0.210608 seconds),1.739,118.713,0.631,0.25,3.489,0.375,1.473,0.985,1.241,0.952,0.089,21.912,346.568,770.658,2347.098,3199.468
7808_,2.688,63.942,-16.386,143.968,141.827,16.868,110.888,192.61,225,221,7.061,0.856,40.752,of locally unvoiced frames: 40.752%   (130 / 319),3,41.091,of voice breaks: 41.091%   (1.104397 seconds / 2.687681 seconds),1.549,109.403,0.56,0.653,9.804,0.989,2.458,4.872,12.856,0.94,0.085,16.986,612.171,1638.344,2658.578,3672.674
7812_ù,0.216,66.422,-37.392,140.653,141.627,6.919,131.716,155.837,28,27,7.074,0.355,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.215767 seconds),0.996,70.436,0.308,0.184,1.923,0.18,0.494,0.498,1.478,0.986,0.016,22.817,351.669,721.945,2393.988,3237.295
7816_,3.636,62.898,-16.169,148.107,146.706,20.021,115.004,211.303,223,220,6.83,0.948,58.661,of locally unvoiced frames: 58.661%   (254 / 433),2,58.213,of voice breaks: 58.213%   (2.116746 seconds / 3.636228 seconds),1.606,109.698,0.767,0.817,10.322,1.053,2.926,5.259,13.772,0.93,0.106,16.043,607.126,1647.215,2660.323,3813.455
7820_u,0.186,68.038,-29.885,161.146,161.776,2.843,157.28,169.711,27,26,6.18,0.114,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.185518 seconds),0.428,26.437,0.097,0.138,1.68,0.154,0.449,0.62,1.164,0.995,0.005,27.356,335.949,717.381,2405.614,3246.093
7824_,2.659,63.246,-16.922,148.502,145.583,15.575,114.773,198.109,230,227,6.894,0.753,41.456,of locally unvoiced frames: 41.456%   (131 / 316),2,40.395,of voice breaks: 40.395%   (1.074116 seconds / 2.659022 seconds),1.934,133.299,0.889,0.968,10.203,1.139,2.926,5.173,13.252,0.92,0.134,15.56,562.546,1641.156,2654.525,3735.874
7828_u,0.186,66.971,-34.799,155.61,156.548,2.875,151.903,163.369,26,25,6.389,0.121,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.186197 seconds),0.592,37.812,0.163,0.21,2.105,0.2,0.501,0.605,1.777,0.993,0.007,25.362,344.311,769.355,2388.086,3299.878
7832_,3.433,61.448,-16.438,145.484,144.716,16.153,113.672,201.022,216,213,6.914,0.781,56.724,of locally unvoiced frames: 56.724%   (232 / 409),2,56.605,of voice breaks: 56.605%   (1.943515 seconds / 3.433479 seconds),1.651,114.111,0.76,0.78,10.092,0.995,2.534,4.756,12.919,0.934,0.097,16.013,579.147,1640.66,2671.779,3742.289
7836_ũ,0.21,67.494,-32.715,196.712,195.228,9.62,181.885,207.551,37,36,5.122,0.252,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.210489 seconds),0.991,50.752,0.478,0.331,4.477,0.401,1.86,1.625,4.357,0.986,0.015,20.624,397.199,854.705,2438.757,3516.44
7840_,2.916,62.046,-15.122,150.063,147.994,17.653,111.238,194.241,233,230,6.772,0.816,45.376,of locally unvoiced frames: 45.376%   (157 / 346),2,45.781,of voice breaks: 45.781%   (1.334862 seconds / 2.915741 seconds),1.975,133.722,1.004,0.927,9.47,1.094,3.656,5.039,11.458,0.926,0.124,15.912,599.586,1658.441,2684.533,3724.204
7844_ũ,0.219,66.33,-32.762,187.006,189.543,10.096,178.245,206.603,38,37,5.286,0.28,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.219114 seconds),1.087,57.482,0.269,0.495,8.078,0.862,1.681,2.701,9.856,0.977,0.024,18.06,386.295,812.604,2399.748,3364.327
7848_,4.268,61.152,-15.423,151.572,156.686,55.729,120.761,569.325,236,230,6.493,1.202,64.833,of locally unvoiced frames: 64.833%   (330 / 509),3,64.334,of voice breaks: 64.334%   (2.745461 seconds / 4.267540 seconds),1.483,96.301,0.578,0.614,9.08,0.957,2.547,4.358,12.264,0.944,0.072,16.379,609.735,1654.432,2674.862,3783.462
7852_ụ,0.247,63.965,-30.373,165.838,157.504,18.097,123.574,177.3,37,36,6.347,0.755,0,of locally unvoiced frames: 0   (0 / 26),0,0,of voice breaks: 0   (0 seconds / 0.247046 seconds),2.708,171.872,0.863,1.121,11.065,1.153,4.333,6.047,11.536,0.89,0.162,12.896,399.723,851.318,2410.887,3354.513
7856_,2.708,64.335,-14.808,148.528,154.905,65.368,115.924,592.03,234,229,6.539,1.457,42.991,of locally unvoiced frames: 42.991%   (138 / 321),3,43.503,of voice breaks: 43.503%   (1.177931 seconds / 2.707715 seconds),1.506,98.478,0.611,0.786,9.454,1.158,2.753,5.205,11.847,0.946,0.069,17.077,631.048,1703.679,2712.741,3730.659
7860_ụ,0.237,65.453,-32.116,171.769,204.545,91.549,129.386,407.491,42,40,5.18,1.673,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.236669 seconds),6.264,324.464,2.816,3.162,15.711,2.493,8.706,8.66,16.137,0.879,0.174,12.22,387.084,772.061,2417.656,3262.104
7864_,8.222,59.848,-15.898,149.944,146.355,14.965,116.9,191.876,226,221,6.841,0.726,81.587,of locally unvoiced frames: 81.587%   (802 / 983),4,81.322,of voice breaks: 81.322%   (6.686524 seconds / 8.222265 seconds),1.47,100.564,0.557,0.681,10.128,1.035,2.955,5.202,11.421,0.949,0.062,16.703,654.876,1667.615,2763.709,3882.154
7868_thế,0.179,69.302,-15.825,134.325,135.793,6.151,128.788,147.427,23,22,7.32,0.353,0,of locally unvoiced frames: 0   (0 / 18),0,0,of voice breaks: 0   (0 seconds / 0.179221 seconds),1.255,91.871,0.191,0.332,4.381,0.382,0.908,1.67,7.507,0.965,0.037,15.403,483.158,1906.117,2709.384,3816.904
7872_,2.691,63.794,-16.029,151.2,149.589,18.554,115.522,204.773,231,228,6.691,0.854,42.947,of locally unvoiced frames: 42.947%   (137 / 319),2,40.77,of voice breaks: 40.770%   (1.097091 seconds / 2.690950 seconds),1.299,86.933,0.533,0.626,9.749,1.002,2.439,4.475,11.505,0.952,0.061,16.99,589.044,1700.092,2741.68,3782.54
7876_thế,0.154,67.168,-16.968,138.349,140.148,5.249,133.78,148.492,20,19,7.128,0.261,0,of locally unvoiced frames: 0   (0 / 15),0,0,of voice breaks: 0   (0 seconds / 0.154236 seconds),0.836,59.577,0.199,0.296,4.007,0.343,1.525,2.265,4.5,0.982,0.019,17.796,469.216,1872.906,2608.905,3782.774
7880_,3.72,60.859,-16.572,149.577,147.285,14.582,122.562,190.972,220,217,6.802,0.681,59.819,of locally unvoiced frames: 59.819%   (265 / 443),2,57.715,of voice breaks: 57.715%   (2.146830 seconds / 3.719722 seconds),1.806,122.844,0.851,0.941,8.638,0.918,2.813,4.497,10.739,0.933,0.097,16.358,640.169,1708.858,2781.308,3827.17
7884_thể,0.194,68.817,-17.242,138.901,141.747,21.75,114.123,170.348,26,25,7.07,1.107,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.194151 seconds),1.983,140.232,0.262,0.453,6.162,0.548,1.541,3.296,10.492,0.948,0.056,13.666,477.152,1928.983,2616.715,3638.262
7888_,2.5,62.209,-16.23,139.179,139.585,15.287,111.147,190.793,203,200,7.181,0.819,42.905,of locally unvoiced frames: 42.905%   (127 / 296),2,38.973,of voice breaks: 38.973%   (0.974297 seconds / 2.499941 seconds),1.632,117.191,0.701,0.784,10.473,1.12,3.5,5.222,12.792,0.938,0.088,15.954,600.42,1715.838,2767.612,3784.95
7892_thể,0.189,67.037,-16.17,132.048,135.97,18.642,113.878,162.876,23,22,7.392,1.029,0,of locally unvoiced frames: 0   (0 / 19),0,0,of voice breaks: 0   (0 seconds / 0.188971 seconds),1.819,134.485,0.245,0.468,5.545,0.474,1.699,3.512,8.639,0.942,0.064,14.428,487.907,1889.908,2690.263,3740.222
7896_,4.197,62.073,-15.593,144.133,143.978,16.698,115.443,190.825,218,215,6.958,0.831,63.6,of locally unvoiced frames: 63.600%   (318 / 500),2,62.39,of voice breaks: 62.390%   (2.618251 seconds / 4.196584 seconds),1.145,79.675,0.355,0.546,9.397,1.026,2.458,4.873,12.041,0.955,0.053,16.926,635.126,1661.411,2733.059,3814.196
7900_thề,0.242,68.432,-16.726,139.813,141.042,9.275,129.352,157.053,31,30,7.094,0.464,0,of locally unvoiced frames: 0   (0 / 25),0,0,of voice breaks: 0   (0 seconds / 0.241647 seconds),0.835,59.238,0.128,0.241,2.14,0.185,0.575,0.957,2.332,0.986,0.014,20.07,473.412,1885.883,2731.166,3733.074
7904_,2.702,63.853,-14.914,144.052,143.081,15.67,114.093,193.44,221,218,6.989,0.781,43.302,of locally unvoiced frames: 43.302%   (139 / 321),2,40.085,of voice breaks: 40.085%   (1.083182 seconds / 2.702180 seconds),1.622,113.344,0.761,0.822,9.694,1.015,2.774,4.706,11.887,0.934,0.095,16.247,631.919,1704.37,2774.218,3757.736
7908_thề,0.211,68.287,-16.772,140.667,141.97,9.122,130.414,157.166,28,27,7.064,0.464,0,of locally unvoiced frames: 0   (0 / 22),0,0,of voice breaks: 0   (0 seconds / 0.210552 seconds),1.062,75.013,0.28,0.347,2.735,0.234,0.62,1.123,2.836,0.981,0.02,20.021,458.963,1908.049,2730.218,3592.945
7912_,4.566,61.332,-17.285,144.653,145.109,17.352,116.616,205.192,219,215,6.909,0.829,66.728,of locally unvoiced frames: 66.728%   (363 / 544),3,66.964,of voice breaks: 66.964%   (3.057765 seconds / 4.566306 seconds),1.401,96.77,0.554,0.702,10.242,1.02,2.657,4.939,12.759,0.946,0.069,16.987,655.752,1674.727,2774.456,3822.693
7916_thê,0.197,69.585,-15.136,156.626,158.642,4.666,155.209,171.91,28,27,6.296,0.191,0,of locally unvoiced frames: 0   (0 / 20),0,0,of voice breaks: 0   (0 seconds / 0.197248 seconds),0.523,32.93,0.143,0.254,3.747,0.316,1.154,1.767,2.413,0.982,0.02,22.507,473.225,1896.327,2647.11,3023.063
7920_,2.216,63.9,-15.659,149.187,147.726,15.039,122.412,200.784,221,218,6.805,0.682,32.061,of locally unvoiced frames: 32.061%   (84 / 262),2,28.607,of voice breaks: 28.607%   (0.634016 seconds / 2.216336 seconds),1.821,123.9,0.881,0.807,9.254,0.975,2.627,4.406,10.511,0.937,0.091,16.892,589.723,1693.023,2682.345,3691.394
7924_thê,0.218,69.05,-15.942,156.843,158.226,3.271,153.279,164.516,33,32,6.324,0.145,0,of locally unvoiced frames: 0   (0 / 23),0,0,of voice breaks: 0   (0 seconds / 0.218494 seconds),0.625,39.503,0.224,0.162,4.047,0.385,1.216,1.493,4.372,0.988,0.013,24.151,474.668,1938.772,2755.575,3779.416
7928_,3.943,61.64,-16.184,151.378,148.604,17.098,117.352,195.689,232,229,6.746,0.788,60.426,of locally unvoiced frames: 60.426%   (284 / 470),2,57.934,of voice breaks: 57.934%   (2.284359 seconds / 3.943028 seconds),1.175,79.269,0.449,0.556,9.41,1.008,2.485,4.454,11.129,0.953,0.054,17.091,618.511,1671.258,2733.225,3776.355
7932_thệ,0.214,68.062,-16.685,171.884,162.69,18.105,136.017,185.278,29,27,6.118,0.683,0,of locally unvoiced frames: 0   (0 / 22),1,9.792,of voice breaks: 9.792%   (0.020969 seconds / 0.214150 seconds),1.526,93.35,0.565,0.798,9.476,1.038,1.917,2.953,10.764,0.919,0.102,13.394,505.528,1953.616,2781.014,3730.932
7936_,2.64,63.192,-15.764,150.045,147.441,13.954,121.347,196.012,232,228,6.791,0.657,39.617,of locally unvoiced frames: 39.617%   (124 / 313),3,37.737,of voice breaks: 37.737%   (0.996154 seconds / 2.639716 seconds),1.498,101.69,0.613,0.641,8.553,0.897,2.401,4.278,11.008,0.948,0.068,17.256,592.43,1669.463,2759.582,3723.206
7940_thệ,0.206,67.794,-16.595,169.762,161.477,16.912,135.209,178.604,29,27,6.176,0.654,0,of locally unvoiced frames: 0   (0 / 21),1,7.351,of voice breaks: 7.351%   (0.015140 seconds / 0.205947 seconds),1.73,106.875,0.644,0.999,14.617,1.654,6.446,6.446,16.596,0.889,0.153,11.32,506.989,1971.294,2775.897,3578.48
